"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
7.509455321E1,1.719773712E0,1.325044556E0,1.088850723E1,1.110283542E1
7.510457821E1,1.612147522E0,1.311123505E0,1.093730576E1,1.113295656E1
7.511460321E1,1.523831177E0,1.379381561E0,1.079285614E1,1.098683297E1
7.512462821E1,1.329834595E0,1.353485413E0,1.025322830E1,1.042732341E1
7.513465421E1,1.089434509E0,1.363514557E0,9.431736603E0,9.591855652E0
7.514467921E1,9.369017029E-1,1.478924561E0,8.575666809E0,8.752546137E0
7.515470421E1,7.508386230E-1,1.650168457E0,7.910150757E0,8.115251048E0
7.516472921E1,5.992039490E-1,1.891316986E0,7.485334167E0,7.743794478E0
7.517475421E1,4.941224670E-1,2.149979095E0,7.151378632E0,7.483901620E0
7.518477921E1,4.764591980E-1,2.351310425E0,7.009773102E0,7.408953571E0
7.519480421E1,4.233197021E-1,2.598596191E0,6.922354889E0,7.406139274E0
7.520482921E1,2.850073242E-1,2.751877441E0,6.846911774E0,7.384731509E0
7.521485421E1,2.125579834E-1,2.841540985E0,6.720275116E0,7.299426943E0
7.522487921E1,1.859133911E-1,2.864892426E0,6.660249939E0,7.252661694E0
7.523490421E1,2.035766602E-1,2.783611450E0,6.760242004E0,7.313741048E0
7.524492921E1,3.543132019E-1,2.736758881E0,7.254663849E0,7.761799700E0
7.525495521E1,4.251159668E-1,2.744393005E0,7.948321381E0,8.419514791E0
7.526498021E1,6.391708374E-1,2.681523743E0,8.762029266E0,9.185437704E0
7.527500521E1,6.369255066E-1,2.633174286E0,9.320517883E0,9.706252342E0
7.528503021E1,4.715194702E-1,2.530936890E0,9.564360809E0,9.904795295E0
7.529505521E1,3.143463135E-1,2.387684784E0,9.727970581E0,1.002163978E1
7.530508021E1,2.115101624E-1,2.363884277E0,1.003992188E1,1.031662332E1
7.531510521E1,4.490661621E-2,2.383493500E0,1.038794815E1,1.065797939E1
7.532513021E1,1.666035461E-1,2.490071869E0,1.066891388E1,1.095691280E1
7.533515521E1,3.189866638E-1,2.606380005E0,1.090437424E1,1.121607537E1
7.534518021E1,3.903881836E-1,2.595303040E0,1.119132751E1,1.149494725E1
7.535520521E1,4.953199768E-1,2.597248993E0,1.164473465E1,1.194114271E1
7.536523021E1,5.170248413E-1,2.526895294E0,1.207269470E1,1.234513961E1
7.537525621E1,5.533992004E-1,2.463127899E0,1.230366440E1,1.255999233E1
7.538528121E1,4.806504822E-1,2.507884827E0,1.233824249E1,1.259971186E1
7.539530621E1,4.861889648E-1,2.630030823E0,1.219184692E1,1.248176964E1
7.540533121E1,6.059399414E-1,2.747237091E0,1.202344711E1,1.234818834E1
7.541535621E1,7.424560547E-1,2.855162659E0,1.189965454E1,1.225989286E1
7.542538121E1,8.774752808E-1,3.045117645E0,1.169278473E1,1.211461593E1
7.543540621E1,9.174421692E-1,3.189267883E0,1.135269196E1,1.182779542E1
7.544543121E1,9.342073059E-1,3.375181274E0,1.094044922E1,1.148729825E1
7.545545621E1,9.816586304E-1,3.606600037E0,1.064271835E1,1.128001203E1
7.546548121E1,1.012045441E0,3.712280273E0,1.055470139E1,1.123418809E1
7.547550621E1,9.794132996E-1,3.659889221E0,1.061023590E1,1.126637233E1
7.548553121E1,9.743238831E-1,3.496878204E0,1.077070221E1,1.136597951E1
7.549555721E1,1.075962524E0,3.232677612E0,1.085527634E1,1.137738653E1
7.550558221E1,1.047222290E0,2.886746979E0,1.095122681E1,1.137362525E1
7.551560721E1,1.046773224E0,2.399510193E0,1.115809662E1,1.146108649E1
7.552563221E1,1.074166260E0,1.802701263E0,1.127724884E1,1.147082850E1
7.553565721E1,9.806108093E-1,1.210083618E0,1.131437164E1,1.142107287E1
7.554568221E1,1.006357269E0,7.975415039E-1,1.133098709E1,1.140351244E1
7.555570721E1,1.047222290E0,5.602848816E-1,1.125748993E1,1.131996790E1
7.556573221E1,9.942324829E-1,6.015989685E-1,1.093431198E1,1.099589005E1
7.557575721E1,1.055305481E0,8.235873413E-1,1.035337006E1,1.043955158E1
7.558578221E1,1.116378479E0,1.137035522E0,9.574090576E0,9.705790079E0
7.559580721E1,1.062939606E0,1.395697632E0,8.851692810E0,9.023872677E0
7.560583221E1,1.126257935E0,1.790426788E0,8.274044037E0,8.540134059E0
7.561585821E1,1.259181519E0,2.292632446E0,7.725135498E0,8.155943851E0
7.562588321E1,1.328487396E0,2.601140900E0,7.377109222E0,7.934264504E0
7.563590821E1,1.417851562E0,2.871329041E0,7.220684509E0,7.898931465E0
7.564593321E1,1.397194519E0,3.085982666E0,7.284302216E0,8.033461291E0
7.565595821E1,1.310375061E0,3.174897766E0,7.416926422E0,8.173607293E0
7.566598321E1,1.209484863E0,3.084336090E0,7.605983276E0,8.296201803E0
7.567600821E1,1.252295837E0,2.893632660E0,8.084538116E0,8.677621298E0
7.568603321E1,1.442999268E0,2.725532227E0,8.873996429E0,9.394604059E0
7.569605821E1,1.339115295E0,2.480192413E0,9.434580688E0,9.846618554E0
7.570608321E1,1.259480896E0,2.161355438E0,9.566007385E0,9.887681566E0
7.571610821E1,1.219214630E0,1.874402161E0,9.480834503E0,9.740949166E0
7.572613421E1,1.101409607E0,1.576072540E0,9.361831970E0,9.557248852E0
7.573615921E1,1.019230499E0,1.427281952E0,9.296567688E0,9.460556821E0
7.574618421E1,9.761201477E-1,1.427281952E0,9.220226440E0,9.380965831E0
7.575620921E1,9.166937256E-1,1.563498688E0,8.858279114E0,9.041789889E0
7.576623421E1,9.136999512E-1,1.775008850E0,8.341553650E0,8.577121971E0
7.577625921E1,9.042695618E-1,2.016756134E0,7.904013519E0,8.207218680E0
7.578628421E1,8.514294434E-1,2.192640381E0,7.511080627E0,7.870764647E0
7.579630921E1,8.532257080E-1,2.352807312E0,7.025789795E0,7.458245008E0
7.580633421E1,7.478448486E-1,2.593506775E0,6.714586945E0,7.236796746E0
7.581635921E1,6.261479187E-1,2.753823395E0,6.553821259E0,7.136398083E0
7.582638421E1,5.884263611E-1,2.763852539E0,6.548282776E0,7.131979652E0
7.583640921E1,5.945635986E-1,2.764451294E0,6.882537689E0,7.440767559E0
7.584643521E1,6.530918884E-1,2.848875732E0,7.405400391E0,7.961317535E0
7.585646021E1,6.453080750E-1,2.869682465E0,7.699688416E0,8.242372332E0
7.586648521E1,7.289840698E-1,2.856809235E0,7.801476746E0,8.340012961E0
7.587651021E1,9.321116638E-1,2.854264526E0,8.069269867E0,8.609806869E0
7.588653521E1,1.049617310E0,2.954555969E0,8.556356964E0,9.112757100E0
7.589656021E1,1.083446960E0,2.914589081E0,9.073681183E0,9.591682701E0
7.590658521E1,1.027164001E0,2.786455536E0,9.503138123E0,9.956356488E0
7.591661021E1,1.002914429E0,2.698887634E0,9.751471710E0,1.016764635E1
7.592663521E1,1.003213806E0,2.692900085E0,9.862540741E0,1.027267534E1
7.593666021E1,9.731263733E-1,2.642454987E0,1.008452911E1,1.047030423E1
7.594668521E1,1.021475830E0,2.661016388E0,1.044902115E1,1.083081087E1
7.595671021E1,1.101858673E0,2.780168610E0,1.068537964E1,1.109597982E1
7.596673621E1,1.229393463E0,2.850222931E0,1.077908478E1,1.121712297E1
7.597676121E1,1.400188293E0,2.927761688E0,1.080782501E1,1.128456456E1
7.598678621E1,1.496438141E0,3.024610291E0,1.080453186E1,1.131925365E1
7.599681121E1,1.499282227E0,2.983745270E0,1.075483521E1,1.126130824E1
7.600683621E1,1.362466736E0,2.870730286E0,1.083372116E1,1.129012498E1
7.601686121E1,1.274000702E0,2.706671448E0,1.105406296E1,1.145170101E1
7.602688621E1,1.219663696E0,2.755769348E0,1.120479950E1,1.160298996E1
7.603691121E1,1.059945831E0,2.875520325E0,1.114327744E1,1.155702100E1
7.604693621E1,1.019230499E0,2.820734253E0,1.086276077E1,1.126920335E1
7.605696121E1,1.068478088E0,2.791544952E0,1.071501801E1,1.112411702E1
7.606698621E1,9.475296021E-1,3.008443909E0,1.078088104E1,1.123280656E1
7.607701121E1,7.424560547E-1,3.336262207E0,1.075288925E1,1.128301882E1
7.608703721E1,5.092410278E-1,3.665278015E0,1.059182419E1,1.121964032E1
7.609706221E1,3.185375977E-1,3.886667633E0,1.059721298E1,1.129196947E1
7.610708721E1,1.878593445E-1,3.937112732E0,1.070483917E1,1.140744185E1
7.611711221E1,4.071533203E-2,3.847748566E0,1.085871918E1,1.152035628E1
7.612713721E1,3.772155762E-2,3.708088989E0,1.099478622E1,1.160330431E1
7.613716221E1,1.281335449E-1,3.386557617E0,1.129057114E1,1.178822240E1
7.614718721E1,3.065625000E-1,3.043321381E0,1.170925049E1,1.210216231E1
7.615721221E1,4.552033997E-1,2.477498016E0,1.193543015E1,1.219834822E1
7.616723721E1,6.647676086E-1,1.945055237E0,1.202120178E1,1.219567334E1
7.617726221E1,8.044271851E-1,1.542841644E0,1.193093948E1,1.205714645E1
7.618728721E1,8.313711548E-1,1.084794159E0,1.172945847E1,1.180881672E1
7.619731321E1,8.026309204E-1,7.586224365E-1,1.147004791E1,1.152309522E1
7.620733821E1,6.508465576E-1,7.352709961E-1,1.104508163E1,1.108864523E1
7.621736321E1,5.089416504E-1,9.145980835E-1,1.033989807E1,1.039273801E1
7.622738821E1,3.607498169E-1,1.197659454E0,9.317823486E0,9.401402189E0
7.623741321E1,2.680924988E-1,1.509910126E0,8.296197968E0,8.436741248E0
7.624743821E1,2.457888794E-1,1.837578735E0,7.650440826E0,7.871870973E0
7.625746321E1,1.595681763E-1,2.160457306E0,7.453450470E0,7.761891630E0
7.626748821E1,1.736389160E-2,2.361788635E0,7.563621368E0,7.923806867E0
7.627751321E1,9.580078125E-3,2.670596466E0,7.669301605E0,8.120982968E0
7.628753821E1,-3.338058472E-2,2.961142273E0,7.652536469E0,8.205534244E0
7.629756321E1,4.565505981E-2,3.058439941E0,7.628586273E0,8.218969996E0
7.630758821E1,3.269201660E-1,3.019820251E0,7.828869781E0,8.397463498E0
7.631761421E1,5.432203674E-1,2.872975616E0,8.338260498E0,8.836043537E0
7.632763921E1,6.050418091E-1,2.568808136E0,8.985065460E0,9.364627710E0
7.633766421E1,6.542893982E-1,2.162702637E0,9.602082367E0,9.864348083E0
7.634768921E1,7.036866760E-1,1.755249939E0,1.005563919E1,1.023190876E1
7.635771421E1,7.020401001E-1,1.518442383E0,1.029648834E1,1.043150036E1
7.636773921E1,5.556445312E-1,1.296753387E0,1.019470001E1,1.029185205E1
7.637776421E1,4.116439819E-1,1.127455444E0,9.880503387E0,9.953137884E0
7.638778921E1,2.887495422E-1,1.047970734E0,9.522148590E0,9.583993569E0
7.639781421E1,1.993853760E-1,1.153201904E0,9.164841614E0,9.239261386E0
7.640783921E1,2.046244812E-1,1.417552185E0,8.738977203E0,8.855565930E0
7.641786421E1,2.109114075E-1,1.651216278E0,8.185278625E0,8.352830957E0
7.642788921E1,3.381468201E-1,1.865420837E0,7.669451294E0,7.900292483E0
7.643791521E1,4.790039062E-1,2.062710571E0,7.259453888E0,7.562003068E0
7.644794021E1,4.978646851E-1,2.296973419E0,6.968159637E0,7.353856462E0
7.645796521E1,5.016069031E-1,2.528092804E0,6.787036285E0,7.259939686E0
7.646799021E1,3.607498169E-1,2.743045807E0,6.760691071E0,7.304887712E0
7.647801521E1,2.469863892E-1,2.855462036E0,6.881938934E0,7.454914434E0
7.648804021E1,8.472381592E-2,2.915786591E0,7.121740265E0,7.695984275E0
7.649806521E1,-1.273851013E-1,2.847827911E0,7.431895294E0,7.959862966E0
7.650809021E1,-2.062710571E-1,2.726580048E0,7.686665497E0,8.158530074E0
7.651811521E1,-1.529818726E-1,2.708767090E0,7.933202820E0,8.384302570E0
7.652814021E1,-1.706451416E-2,2.651585999E0,8.221203918E0,8.638251755E0
7.653816521E1,1.673519897E-1,2.641556854E0,8.658294983E0,9.053833515E0
7.654819121E1,2.011816406E-1,2.700384521E0,9.112300873E0,9.506133694E0
7.655821621E1,2.047741699E-1,2.702031097E0,9.536967773E0,9.914467148E0
7.656824121E1,1.977388000E-1,2.665057983E0,9.882299652E0,1.023725945E1
7.657826621E1,3.951782227E-2,2.626737671E0,1.011776001E1,1.045324735E1
7.658829154E1,-3.412902832E-2,2.627935181E0,1.035052597E1,1.067897916E1
7.659831654E1,-1.029858398E-1,2.701282654E0,1.046294220E1,1.080651163E1
7.660834154E1,-1.246907043E-1,2.790197754E0,1.039273819E1,1.076149424E1
7.661836654E1,-6.137237549E-2,2.852917328E0,1.024619293E1,1.063613527E1
7.662839154E1,-8.846603394E-2,2.828069000E0,1.020517822E1,1.059015878E1
7.663841654E1,-1.469943237E-1,2.811902618E0,1.033331177E1,1.071007637E1
7.664844154E1,-7.634124756E-2,2.834056549E0,1.067924240E1,1.104915937E1
7.665846654E1,-3.817062378E-2,2.919229431E0,1.108474915E1,1.146276673E1
7.666849254E1,1.407073975E-2,3.075803833E0,1.131362320E1,1.172428408E1
7.667851754E1,2.073188782E-1,3.206182709E0,1.151794830E1,1.195766373E1
7.668854254E1,4.225712585E-1,3.276985474E0,1.154489227E1,1.200840280E1
7.669856754E1,4.568499756E-1,3.244353333E0,1.154339539E1,1.199935488E1
7.670859254E1,4.019142151E-1,3.277284851E0,1.157737473E1,1.203900895E1
7.671861754E1,5.327421570E-1,3.254981232E0,1.160117523E1,1.206092798E1
7.672864254E1,6.291416931E-1,3.229833527E0,1.156599838E1,1.202497245E1
7.673866754E1,5.236111450E-1,3.167712708E0,1.148411865E1,1.192449385E1
7.674869254E1,5.468128967E-1,3.107837219E0,1.138322845E1,1.181251652E1
7.675871754E1,6.291416931E-1,2.965183868E0,1.139595200E1,1.179219473E1
7.676874254E1,6.962022400E-1,2.784509583E0,1.136646332E1,1.172325379E1
7.677876854E1,6.737489319E-1,2.533481598E0,1.128862518E1,1.158902607E1
7.678879354E1,5.944139099E-1,2.207459564E0,1.116992203E1,1.140146323E1
7.679881854E1,4.758604431E-1,1.841770020E0,1.111363907E1,1.127526201E1
7.680884354E1,4.742138672E-1,1.484912109E0,1.115480347E1,1.126319152E1
7.681886854E1,4.153862000E-1,1.232836304E0,1.114866623E1,1.122431244E1
7.682889354E1,3.332070923E-1,1.035396881E0,1.078537170E1,1.084007917E1
7.683891854E1,4.270619202E-1,1.095871124E0,1.022044647E1,1.028789782E1
7.684894354E1,5.131329346E-1,1.325194244E0,9.447753296E0,9.554029911E0
7.685896854E1,6.185137939E-1,1.618883514E0,8.701255646E0,8.872158303E0
7.686899354E1,6.509962463E-1,1.865271149E0,8.156089325E0,8.391950050E0
7.687901854E1,8.211923218E-1,2.190844116E0,7.890990601E0,8.230545998E0
7.688904354E1,1.021924896E0,2.376607819E0,7.975564728E0,8.384642386E0
7.689906954E1,1.220262451E0,2.485581207E0,8.436456299E0,8.879242607E0
7.690909454E1,1.263522491E0,2.630180511E0,8.840017090E0,9.309148229E0
7.691911954E1,1.086590424E0,2.707719269E0,8.931476898E0,9.395940718E0
7.692914454E1,1.052012329E0,2.663561096E0,8.845405884E0,9.297445504E0
7.693916954E1,1.067130890E0,2.551294556E0,8.832083588E0,9.254921542E0
7.694919454E1,1.048419800E0,2.410886536E0,8.963659973E0,9.341239644E0
7.695921954E1,8.041278076E-1,2.176473999E0,9.023685150E0,9.317218163E0
7.696924454E1,7.072792053E-1,1.914668427E0,9.033714294E0,9.261435796E0
7.697926954E1,8.455915833E-1,1.694626007E0,8.985215149E0,9.182639800E0
7.698929454E1,7.876620483E-1,1.577569427E0,9.115144958E0,9.284126476E0
7.699931954E1,6.658154297E-1,1.526076508E0,9.185648346E0,9.335328341E0
7.700934554E1,4.302053833E-1,1.577270050E0,9.154962158E0,9.299795138E0
7.701937054E1,2.992277527E-1,1.686093750E0,8.913813629E0,9.076812370E0
7.702939554E1,2.091151428E-1,1.883383484E0,8.482710114E0,8.691791148E0
7.703942054E1,8.158035278E-2,2.087858276E0,7.802823944E0,8.077739104E0
7.704944554E1,1.227447510E-2,2.233056335E0,7.316634979E0,7.649826056E0
7.705947054E1,3.637435913E-2,2.340981903E0,7.165299683E0,7.538105790E0
7.706949554E1,1.384620667E-1,2.455493774E0,7.337142334E0,7.738364107E0
7.707952054E1,2.788700867E-1,2.520009613E0,7.664212189E0,8.072692577E0
7.708954554E1,4.863386536E-1,2.606978760E0,8.024363251E0,8.451228853E0
7.709957054E1,6.909631348E-1,2.777324524E0,8.230035553E0,8.713463535E0
7.710959554E1,7.535330200E-1,2.906206512E0,8.158634033E0,8.693512385E0
7.711962154E1,6.327342224E-1,2.947819977E0,7.965086517E0,8.516607214E0
7.712964654E1,5.022056580E-1,2.849474487E0,7.848479004E0,8.364827437E0
7.713967154E1,3.984713745E-1,2.710563354E0,8.010591888E0,8.466139353E0
7.714969654E1,4.710704041E-1,2.590363312E0,8.532406769E0,8.929381540E0
7.715972154E1,6.197113037E-1,2.520458679E0,9.198521576E0,9.557696021E0
7.716974654E1,7.613168335E-1,2.449655914E0,9.815688171E0,1.014535124E1
7.717977154E1,7.964936829E-1,2.410138092E0,1.017494110E1,1.048678188E1
7.718979654E1,8.198451233E-1,2.332449646E0,1.027957352E1,1.057270538E1
7.719982154E1,8.458909607E-1,2.310744781E0,1.025697052E1,1.054801011E1
7.720984654E1,8.234376526E-1,2.302362213E0,1.031834290E1,1.060410871E1
7.721987154E1,8.384065247E-1,2.374661865E0,1.038285873E1,1.068389910E1
7.722989654E1,9.460327148E-1,2.441872101E0,1.042192749E1,1.074589642E1
7.723992254E1,9.752220154E-1,2.529589691E0,1.038899597E1,1.073690455E1
7.724994754E1,1.014739838E0,2.578837280E0,1.027897476E1,1.064600492E1
7.725997254E1,1.012644196E0,2.566113739E0,1.016072067E1,1.052856270E1
7.726999754E1,9.638456726E-1,2.565964050E0,1.017808456E1,1.054071038E1
7.728002254E1,9.410929871E-1,2.682571564E0,1.036923706E1,1.075187999E1
7.729004754E1,8.167016602E-1,2.893183594E0,1.057835220E1,1.099722912E1
7.730007254E1,7.358697510E-1,2.922522583E0,1.062894699E1,1.104794808E1
7.731009754E1,6.878196716E-1,2.860401764E0,1.074435699E1,1.113984746E1
7.732012254E1,6.438111877E-1,2.986888733E0,1.097832047E1,1.139559202E1
7.733014754E1,6.905140686E-1,3.238814850E0,1.139161102E1,1.186320079E1
7.734017254E1,6.026467896E-1,3.425027618E0,1.165820663E1,1.216584478E1
7.735019854E1,4.803511047E-1,3.443888397E0,1.184322189E1,1.234313612E1
7.736022354E1,4.315525818E-1,3.288661194E0,1.210233307E1,1.254862525E1
7.737024854E1,4.327500916E-1,2.989283752E0,1.244916183E1,1.281033647E1
7.738027354E1,3.008743286E-1,2.661764832E0,1.271994873E1,1.299894661E1
7.739029854E1,1.636097717E-1,2.321372681E0,1.285975800E1,1.306862330E1
7.740032354E1,2.017803955E-1,1.784888306E0,1.279374527E1,1.291922829E1
7.741034854E1,3.685336304E-1,1.227597198E0,1.269899231E1,1.276351118E1
7.742037354E1,5.480104065E-1,9.270222473E-1,1.253972351E1,1.258587905E1
7.743039854E1,6.644682312E-1,6.265969849E-1,1.204590042E1,1.208047428E1
7.744042354E1,7.083270264E-1,3.656895447E-1,1.126347748E1,1.129165094E1
7.745044854E1,5.542973328E-1,3.260220337E-1,1.030217651E1,1.032222732E1
7.746047454E1,3.415896606E-1,5.661227417E-1,9.336085510E0,9.359469596E0
7.747049954E1,1.055305481E-1,9.145980835E-1,8.366551666E0,8.417054897E0
7.748052454E1,-1.547781372E-1,1.244811401E0,7.558831329E0,7.662208739E0
7.749054954E1,-3.811074829E-1,1.559457092E0,7.031028900E0,7.211970378E0
7.750057454E1,-5.188211060E-1,1.814526672E0,6.590345306E0,6.855241326E0
7.751059954E1,-6.192622375E-1,2.034120026E0,6.411018219E0,6.754427037E0
7.752062454E1,-6.976991272E-1,2.262095947E0,6.501729584E0,6.919273786E0
7.753064954E1,-6.962022400E-1,2.406844940E0,6.835834808E0,7.280538280E0
7.754067454E1,-5.143304443E-1,2.504891052E0,7.474706268E0,7.900015746E0
7.755069954E1,-2.330653381E-1,2.476599884E0,8.223149872E0,8.591161752E0
7.756072454E1,-4.355941772E-2,2.335293732E0,9.016500092E0,9.314116605E0
7.757075054E1,1.077758789E-1,2.119592285E0,9.637558594E0,9.868476212E0
7.758077554E1,2.582130432E-1,1.859582977E0,1.007569748E1,1.024911716E1
7.759080054E1,3.662882996E-1,1.570384369E0,1.030232620E1,1.042776099E1
7.760082554E1,5.263055420E-1,1.404229889E0,1.047207321E1,1.057890242E1
7.761085054E1,6.107299805E-1,1.328038330E0,1.051338730E1,1.061451786E1
7.762087554E1,5.845344543E-1,1.277593231E0,1.037702087E1,1.047169935E1
7.763090054E1,4.989125061E-1,1.328637085E0,1.001417542E1,1.011424241E1
7.764092554E1,3.761677551E-1,1.391206970E0,9.392518158E0,9.502439495E0
7.765095054E1,3.849993896E-1,1.453327789E0,8.625662842E0,8.755709318E0
7.766097554E1,4.531077576E-1,1.627565460E0,7.859705658E0,8.039231866E0
7.767100054E1,4.584965515E-1,1.844314728E0,7.290289764E0,7.533925985E0
7.768102654E1,5.285508728E-1,2.076481934E0,6.866820374E0,7.193355635E0
7.769105154E1,6.008505249E-1,2.332299957E0,6.661447449E0,7.083468540E0
7.770107654E1,5.589376831E-1,2.579885101E0,6.665938110E0,7.169585020E0
7.771110154E1,4.731660461E-1,2.760260010E0,6.827601929E0,7.379638848E0
7.772112654E1,2.335144043E-1,2.854563904E0,7.097191315E0,7.653312264E0
7.773115154E1,-2.993774414E-4,2.815944214E0,7.466623077E0,7.979975068E0
7.774117654E1,-1.874102783E-1,2.777324524E0,7.821085968E0,8.301688975E0
7.775120154E1,-1.823208618E-1,2.673440552E0,8.154891815E0,8.583867764E0
7.776122654E1,8.382568359E-2,2.615660706E0,8.594826965E0,8.984417523E0
7.777125154E1,2.405497742E-1,2.622845764E0,8.990903320E0,9.368752671E0
7.778127654E1,1.993853760E-1,2.521057434E0,9.328750763E0,9.665457874E0
7.779130254E1,1.312770081E-1,2.379601593E0,9.662107544E0,9.951686268E0
7.780132754E1,1.257385254E-2,2.283651123E0,1.006162674E1,1.031753620E1
7.781135254E1,-1.204994202E-1,2.179467773E0,1.044602737E1,1.067164878E1
7.782137754E1,-2.098635864E-1,2.197280731E0,1.074181229E1,1.096624897E1
7.783140254E1,-1.987866211E-1,2.246528320E0,1.082788330E1,1.106026502E1
7.784142754E1,-1.540296936E-1,2.312840424E0,1.071636520E1,1.096418894E1
7.785145254E1,-9.086105347E-2,2.452500000E0,1.047177383E1,1.075551297E1
7.786147754E1,-2.754272461E-2,2.565215607E0,1.021999741E1,1.053705066E1
7.787150254E1,6.301895142E-2,2.636467438E0,1.024095383E1,1.057506819E1
7.788152754E1,5.718109131E-2,2.650538177E0,1.057296341E1,1.090028337E1
7.789155254E1,7.409591675E-2,2.769391022E0,1.085961731E1,1.120742187E1
7.790157854E1,1.369651794E-1,2.859503632E0,1.093131821E1,1.129996629E1
7.791160354E1,2.392025757E-1,3.033741302E0,1.110720245E1,1.151654247E1
7.792162854E1,3.857478333E-1,3.345692596E0,1.125823837E1,1.175118682E1
7.793165354E1,4.225712585E-1,3.489244080E0,1.131033005E1,1.184385733E1
7.794167854E1,4.552033997E-1,3.421135712E0,1.132335297E1,1.183763921E1
7.795170354E1,5.260061646E-1,3.368594971E0,1.148591492E1,1.198125019E1
7.796172854E1,4.806504822E-1,3.391647034E0,1.168036057E1,1.217230945E1
7.797175354E1,4.219725037E-1,3.499722290E0,1.168904251E1,1.220900617E1
7.798177854E1,5.623805237E-1,3.513493652E0,1.160461807E1,1.213787750E1
7.799180354E1,7.622149658E-1,3.425326996E0,1.156150772E1,1.208231342E1
7.800182854E1,8.014334106E-1,3.062182159E0,1.158800262E1,1.201253761E1
7.801185454E1,9.596543884E-1,2.742746429E0,1.172362061E1,1.207836391E1
7.802187954E1,1.125958557E0,2.493963776E0,1.189725952E1,1.220788360E1
7.803190454E1,1.090632019E0,2.104922791E0,1.198213303E1,1.221440502E1
7.804192954E1,9.481283569E-1,1.619033203E0,1.195967972E1,1.210595535E1
7.805195454E1,8.252339172E-1,1.234333191E0,1.177840668E1,1.187162387E1
7.806197954E1,6.686595154E-1,1.001267853E0,1.120914047E1,1.127361845E1
7.807200454E1,6.716532898E-1,1.063837738E0,1.034124527E1,1.041749599E1
7.808202954E1,8.044271851E-1,1.318009186E0,9.300459595E0,9.427767497E0
7.809205454E1,8.749305725E-1,1.612746277E0,8.531508636E0,8.726573994E0
7.810207954E1,8.991801453E-1,1.924847260E0,7.886200562E0,8.167357051E0
7.811210454E1,1.147214355E0,2.300865326E0,7.254214783E0,7.696344206E0
7.812213054E1,1.343456268E0,2.608475647E0,6.656657410E0,7.274620802E0
7.813215554E1,1.514999542E0,2.842289429E0,6.433621216E0,7.194811656E0
7.814218054E1,1.566492462E0,3.092718658E0,6.640041962E0,7.490591738E0
7.815220554E1,1.294358368E0,3.156486053E0,6.935377808E0,7.729051244E0
7.816223054E1,9.686357117E-1,3.069965973E0,7.351063385E0,8.025028293E0
7.817225554E1,7.098239136E-1,2.960992584E0,7.723488922E0,8.302024344E0
7.818228054E1,5.610333252E-1,2.810854797E0,7.948022003E0,8.449066034E0
7.819230554E1,6.385720825E-1,2.640359344E0,8.169411621E0,8.609213553E0
7.820233054E1,7.840695190E-1,2.351609802E0,8.497080231E0,8.851282739E0
7.821235554E1,9.014254761E-1,2.082619171E0,9.032516785E0,9.313228762E0
7.822238054E1,8.809181213E-1,1.867366791E0,9.604178009E0,9.823609861E0
7.823240654E1,7.276368713E-1,1.619631958E0,9.999954987E0,1.015636563E1
7.824243154E1,6.402186584E-1,1.460812225E0,9.953551483E0,1.008052774E1
7.825245654E1,6.033952332E-1,1.517244873E0,9.787247314E0,9.922516203E0
7.826248154E1,5.709127808E-1,1.584455109E0,9.203610992E0,9.356436004E0
7.827250654E1,6.402186584E-1,1.723815308E0,8.579558716E0,8.774408636E0
7.828253154E1,7.514373779E-1,1.929936676E0,8.163723450E0,8.422333066E0
7.829255654E1,8.325686646E-1,2.140698395E0,7.999065857E0,8.322308260E0
7.830258154E1,8.310717773E-1,2.348765717E0,7.900420990E0,8.283962368E0
7.831260654E1,7.698490906E-1,2.498753815E0,7.741301880E0,8.170935873E0
7.832263154E1,6.499484253E-1,2.600242767E0,7.629035339E0,8.086153326E0
7.833265654E1,5.183720398E-1,2.671344910E0,7.670948181E0,8.139302132E0
7.834268254E1,3.106040955E-1,2.711012421E0,7.711663513E0,8.180208884E0
7.835270754E1,8.307723999E-2,2.596799927E0,7.678731995E0,8.106367666E0
7.836273254E1,7.349716187E-2,2.499801636E0,7.736212463E0,8.130399334E0
7.837275754E1,2.173480225E-1,2.483186188E0,7.943681030E0,8.325594400E0
7.838278254E1,3.556604004E-1,2.497855682E0,8.326734467E0,8.700591026E0
7.839280754E1,4.474195862E-1,2.383942566E0,8.785380707E0,9.114070474E0
7.840283254E1,5.189707947E-1,2.293829956E0,9.217082977E0,9.512392189E0
7.841285754E1,6.391708374E-1,2.286644897E0,9.485325165E0,9.777968998E0
7.842288254E1,8.175997925E-1,2.203567657E0,9.705966339E0,9.986488994E0
7.843290754E1,1.021475830E0,2.180814972E0,9.937684479E0,1.022530878E1
7.844293254E1,1.319955139E0,2.272574158E0,1.021535706E1,1.054800430E1
7.845295854E1,1.462608490E0,2.370171204E0,1.062849792E1,1.098735197E1
7.846298354E1,1.516795807E0,2.439177704E0,1.100541412E1,1.137406688E1
7.847300854E1,1.528770905E0,2.522704010E0,1.130973129E1,1.168807931E1
7.848303354E1,1.503772888E0,2.557581482E0,1.146510818E1,1.184277255E1
7.849305854E1,1.492246857E0,2.526745605E0,1.152213959E1,1.188995142E1
