"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
7.169563050E1,2.424311042E-1,-2.865284681E-2,-8.499564230E-2,2.584919440E-1
7.170565550E1,2.218091786E-1,-3.075568005E-2,-9.443335235E-2,2.430285613E-1
7.171568050E1,1.564450711E-1,-7.104012370E-2,-1.024414971E-1,2.000400455E-1
7.172570550E1,6.185357645E-2,-1.022345275E-1,-1.075651497E-1,1.607732097E-1
7.173573050E1,-5.241306126E-2,-1.304796189E-1,-9.866219014E-2,1.717739436E-1
7.174575550E1,-1.791153401E-1,-1.577250808E-1,-6.761851907E-2,2.480559822E-1
7.175578050E1,-2.898991406E-1,-1.563244462E-1,-2.436975017E-2,3.302616068E-1
7.176580550E1,-3.671212494E-1,-1.490955651E-1,3.395880386E-2,3.976942289E-1
7.177583050E1,-4.195220172E-1,-1.555544585E-1,9.432838112E-2,4.572677071E-1
7.178585550E1,-4.453983605E-1,-1.633926779E-1,1.120232195E-1,4.874690436E-1
7.179587950E1,-4.560950994E-1,-1.705743819E-1,1.102193072E-1,4.992661166E-1
7.180590450E1,-4.496824741E-1,-1.650067866E-1,1.096392721E-1,4.913881736E-1
7.181592950E1,-4.138895273E-1,-1.338252723E-1,1.133068874E-1,4.495021636E-1
7.182595450E1,-3.532759845E-1,-7.917854190E-2,1.050249934E-1,3.769660621E-1
7.183597950E1,-2.732527852E-1,-2.233224548E-2,9.017862380E-2,2.886139255E-1
7.184600450E1,-1.853487492E-1,2.920338325E-2,8.034569770E-2,2.041137613E-1
7.185602950E1,-1.114701778E-1,7.598811388E-2,7.273844630E-2,1.532666812E-1
7.186605450E1,-5.053386092E-2,1.077646837E-1,6.779561937E-2,1.369786266E-1
7.187607950E1,-1.335329004E-2,1.231330335E-1,6.490994990E-2,1.398333147E-1
7.188610550E1,1.245093765E-3,1.254161596E-1,7.291434705E-2,1.450767568E-1
7.189613050E1,2.736784518E-3,1.144776568E-1,8.646495640E-2,1.434880224E-1
7.190615550E1,-2.858250402E-3,9.320379794E-2,9.041841328E-2,1.298869008E-1
7.191618050E1,-2.155057713E-2,6.310969591E-2,7.262453437E-2,9.859809372E-2
7.192620550E1,-5.929023400E-2,2.578815259E-2,4.845102504E-2,8.079518853E-2
7.193623050E1,-1.144928038E-1,-6.039301399E-3,2.667253278E-2,1.177136326E-1
7.194625550E1,-1.577257663E-1,-3.266425431E-2,2.337097656E-3,1.610895183E-1
7.195628050E1,-1.432713568E-1,-4.503933340E-2,-3.701609001E-2,1.546784218E-1
7.196630450E1,-6.198049709E-2,-3.848769143E-2,-8.141471446E-2,1.093217277E-1
7.197632950E1,5.430087075E-2,-2.149933204E-2,-1.138555259E-1,1.279604885E-1
7.198635450E1,1.584792137E-1,5.129883066E-3,-1.386692673E-1,2.106445883E-1
7.199637950E1,2.154819220E-1,3.007094748E-2,-1.532389075E-1,2.661181756E-1
7.200640450E1,2.356495112E-1,2.137865685E-2,-1.720109880E-1,2.925329368E-1
7.201642950E1,2.332723588E-1,-5.156239029E-3,-1.843640655E-1,2.973763421E-1
7.202645450E1,2.215776145E-1,-3.795040399E-2,-2.033111304E-1,3.031044179E-1
7.203647950E1,1.919205785E-1,-6.054252759E-2,-2.200604081E-1,2.982037715E-1
7.204650450E1,1.503851265E-1,-6.143095717E-2,-2.103398740E-1,2.657674009E-1
7.205652950E1,8.720678836E-2,-3.808319569E-2,-1.957392842E-1,2.176447130E-1
7.206655450E1,7.344977465E-3,1.698305714E-3,-1.755871475E-1,1.757489098E-1
7.207657950E1,-6.548453122E-2,2.963888273E-2,-1.649005562E-1,1.798857433E-1
7.208660450E1,-1.144020036E-1,4.815370962E-2,-1.544031799E-1,1.981084050E-1
7.209662950E1,-1.338182092E-1,5.780639499E-2,-1.380828023E-1,2.007878301E-1
7.210665450E1,-1.194243580E-1,6.672292203E-2,-1.245123893E-1,1.849796224E-1
7.211667950E1,-8.727832884E-2,8.714830130E-2,-1.140076965E-1,1.679585900E-1
7.212670450E1,-3.854461014E-2,1.087342873E-1,-1.179494411E-1,1.649875840E-1
7.213672950E1,2.930173278E-2,8.999796957E-2,-1.423427165E-1,1.709376348E-1
7.214675350E1,1.105633005E-1,3.363163024E-2,-1.694755405E-1,2.051274941E-1
7.215677850E1,1.936873198E-1,-1.194489654E-2,-1.956448108E-1,2.755618812E-1
7.216680350E1,2.661468685E-1,-4.469032586E-2,-2.121998221E-1,3.433076540E-1
7.217682850E1,3.252862394E-1,-6.512109935E-2,-2.246130556E-1,4.006281566E-1
7.218685350E1,3.478994071E-1,-8.454007655E-2,-2.296948880E-1,4.253713244E-1
7.219687850E1,3.353140652E-1,-1.037680581E-1,-2.243422270E-1,4.165726432E-1
7.220690350E1,2.867441475E-1,-1.157091409E-1,-1.955012530E-1,3.658299487E-1
7.221692850E1,2.160407305E-1,-1.086675823E-1,-1.541070342E-1,2.867598623E-1
7.222695350E1,1.417119056E-1,-8.436357230E-2,-9.920728952E-2,1.924618477E-1
7.223697850E1,7.514432818E-2,-5.375981331E-2,-5.474289507E-2,1.073944698E-1
7.224700350E1,-2.037047781E-2,-2.610928006E-2,-1.415206026E-2,3.601293769E-2
7.225702850E1,-1.005956084E-1,-2.806172147E-2,1.293670107E-2,1.052344757E-1
7.226705350E1,-1.491045505E-1,-1.779923029E-2,2.212114632E-2,1.517838090E-1
7.227707850E1,-1.965440065E-1,-7.263023872E-3,3.383297101E-2,1.995669510E-1
7.228710350E1,-2.273709029E-1,-6.021990906E-3,3.432539105E-2,2.300261384E-1
7.229712850E1,-2.297472507E-1,1.008972526E-2,2.227037959E-2,2.310445229E-1
7.230715350E1,-2.168096155E-1,2.925676107E-2,1.574084163E-2,2.193402415E-1
7.231717750E1,-1.856117547E-1,4.699235037E-2,4.255427048E-3,1.915153078E-1
7.232720250E1,-1.366535276E-1,5.225715041E-2,-1.196162589E-2,1.467926322E-1
7.233722750E1,-8.175327629E-2,6.627699733E-2,-3.675054386E-2,1.114757419E-1
7.234725250E1,-2.954173833E-2,8.069162071E-2,-7.017774135E-2,1.109448842E-1
7.235727750E1,1.417659782E-2,7.771556824E-2,-1.022744477E-1,1.292313744E-1
7.236730250E1,3.795676306E-2,6.787519157E-2,-1.307274103E-1,1.521098725E-1
7.237732750E1,5.244468525E-2,6.411035359E-2,-1.586193591E-1,1.789432411E-1
7.238735250E1,6.413090229E-2,6.885237992E-2,-1.875841767E-1,2.098600633E-1
7.239737750E1,5.617317557E-2,7.906967402E-2,-2.095567435E-1,2.309144165E-1
7.240740250E1,1.380734239E-2,7.061839849E-2,-2.266648859E-1,2.378120506E-1
7.241742750E1,-5.925414711E-2,5.207819119E-2,-2.450762242E-1,2.574597981E-1
7.242745250E1,-1.617296636E-1,2.556669340E-2,-2.609401643E-1,3.080582887E-1
7.243747750E1,-2.822513878E-1,-4.602489993E-3,-2.464270592E-1,3.747176595E-1
7.244750250E1,-3.761059642E-1,-3.197579086E-2,-2.137306333E-1,4.337729027E-1
7.245752750E1,-4.161432683E-1,-4.644291103E-2,-1.979633570E-1,4.631648243E-1
7.246755250E1,-4.180498421E-1,-4.545354843E-2,-1.976128966E-1,4.646316309E-1
7.247757750E1,-3.998314440E-1,-4.774144292E-2,-2.093429565E-1,4.538379694E-1
7.248760150E1,-3.822686970E-1,-4.843945801E-2,-2.314003110E-1,4.494683990E-1
7.249762650E1,-3.598072231E-1,-4.748083651E-2,-2.433291227E-1,4.369493444E-1
7.250765150E1,-3.304866254E-1,-5.509827659E-2,-2.518189847E-1,4.191300881E-1
7.251767650E1,-2.846966088E-1,-5.297775194E-2,-2.558910251E-1,3.864440683E-1
7.252770150E1,-2.292221785E-1,-4.248968884E-2,-2.628780901E-1,3.513588921E-1
7.253772650E1,-1.723513454E-1,-2.172369882E-2,-2.678378224E-1,3.192397289E-1
7.254775150E1,-1.268523037E-1,-5.722894333E-3,-2.743106186E-1,3.022756589E-1
7.255777650E1,-1.001023948E-1,-1.982132532E-2,-2.863730490E-1,3.040113445E-1
7.256780150E1,-8.198597282E-2,-2.658761851E-2,-2.760671377E-1,2.892086889E-1
7.257782650E1,-7.897293568E-2,-1.080820058E-2,-2.578014433E-1,2.698427801E-1
7.258785150E1,-1.055568755E-1,1.061932743E-2,-2.156404108E-1,2.403243867E-1
7.259787650E1,-1.287026107E-1,3.134100884E-2,-1.832372844E-1,2.261029041E-1
7.260790150E1,-1.448938400E-1,2.825547010E-2,-1.587034464E-1,2.167472730E-1
7.261792650E1,-1.526982039E-1,2.226593904E-3,-1.354008913E-1,2.040958122E-1
7.262795150E1,-1.319423318E-1,-2.631982975E-2,-1.140857488E-1,1.764003130E-1
7.263797650E1,-7.295254618E-2,-2.350541949E-2,-1.043424755E-1,1.294678761E-1
7.264800150E1,3.077225015E-2,-2.109578997E-2,-1.102632135E-1,1.164042095E-1
7.265802650E1,1.669876873E-1,1.424222719E-4,-1.345223635E-1,2.144322138E-1
7.266805050E1,2.946502864E-1,3.598111123E-2,-1.707051396E-1,3.424232416E-1
7.267807550E1,3.709863126E-1,6.214593723E-2,-2.051780522E-1,4.284751974E-1
7.268810050E1,4.118748903E-1,8.278756589E-2,-2.213828564E-1,4.748737468E-1
7.269812550E1,4.439504743E-1,1.161624044E-1,-2.243148983E-1,5.107865517E-1
7.270815050E1,4.441563487E-1,1.309022009E-1,-2.136127204E-1,5.099418032E-1
7.271817550E1,3.935027421E-1,1.153253317E-1,-2.053004652E-1,4.585767342E-1
7.272820050E1,2.952150702E-1,7.964803278E-2,-1.996921152E-1,3.652022559E-1
7.273822550E1,1.714255810E-1,3.581759334E-2,-1.985274404E-1,2.647315138E-1
7.274825050E1,5.489017442E-2,2.710508415E-3,-1.932216287E-1,2.008852306E-1
7.275827550E1,-2.477464639E-2,-1.506280899E-2,-1.891563684E-1,1.913656265E-1
7.276830050E1,-4.858650267E-2,-3.450761363E-2,-1.704524606E-1,1.805698341E-1
7.277832550E1,-1.170865539E-2,-3.589135036E-2,-1.414671540E-1,1.464180225E-1
7.278835050E1,6.181589514E-2,-2.224797383E-2,-1.140360609E-1,1.316069923E-1
7.279837550E1,1.537044197E-1,-1.247516740E-2,-9.537106007E-2,1.813182769E-1
7.280840050E1,2.586031258E-1,-2.204922959E-2,-1.110363081E-1,2.822956020E-1
7.281842550E1,3.592443168E-1,-4.107411951E-2,-1.564704627E-1,3.939880305E-1
7.282845050E1,4.395559430E-1,-6.194744632E-2,-2.149247080E-1,4.931932109E-1
7.283847450E1,4.806751907E-1,-7.639482617E-2,-2.533329725E-1,5.486915375E-1
7.284849950E1,4.866859615E-1,-7.465632260E-2,-2.603072524E-1,5.569530117E-1
7.285852450E1,4.850276113E-1,-4.129010811E-2,-2.444478571E-1,5.447122282E-1
7.286854950E1,4.633662403E-1,-1.084005833E-2,-2.092475295E-1,5.085374205E-1
7.287857450E1,4.045358598E-1,6.793578155E-3,-1.598899662E-1,4.350404762E-1
7.288859929E1,3.098168075E-1,1.722784340E-2,-1.118188500E-1,3.298283008E-1
7.289862429E1,1.775051653E-1,9.067135863E-3,-8.089318871E-2,1.952792991E-1
7.290864929E1,-3.239849349E-3,-2.211661637E-2,-5.199949443E-2,5.660025410E-2
7.291867429E1,-2.062459588E-1,-6.364386529E-2,-2.348741703E-2,2.171165490E-1
7.292869929E1,-3.989496231E-1,-1.044243202E-1,1.398224849E-3,4.123920410E-1
7.293872429E1,-5.517656803E-1,-1.351024061E-1,3.024351969E-2,5.688696657E-1
7.294874929E1,-6.277310252E-1,-1.250154227E-1,5.000843853E-2,6.420092989E-1
7.295877429E1,-6.131222844E-1,-1.039658040E-1,1.613728702E-2,6.220837854E-1
7.296879929E1,-5.455856323E-1,-1.020641848E-1,-3.798714280E-2,5.563486344E-1
7.297882429E1,-4.542846382E-1,-1.167345643E-1,-1.150887907E-1,4.829564377E-1
7.298884929E1,-3.341246843E-1,-1.359785646E-1,-1.954816282E-1,4.102956759E-1
7.299887429E1,-1.842294484E-1,-1.268353164E-1,-2.528798878E-1,3.376032062E-1
7.300889829E1,-2.012732625E-2,-7.782623172E-2,-2.782776356E-1,2.896557855E-1
7.301892329E1,1.207801625E-1,-2.709025703E-2,-2.841266096E-1,3.099187957E-1
7.302894829E1,1.994885504E-1,5.359827075E-3,-2.978067398E-1,3.584874667E-1
7.303897329E1,2.044809014E-1,1.045910548E-2,-3.241637349E-1,3.834109531E-1
7.304899829E1,1.537913531E-1,-1.569872908E-2,-3.453140259E-1,3.783384819E-1
7.305902329E1,6.918945909E-2,-4.859645292E-2,-3.566059768E-1,3.664923180E-1
7.306904829E1,-3.369164467E-2,-7.117153704E-2,-3.357427716E-1,3.448531909E-1
7.307907329E1,-1.260541081E-1,-8.439224213E-2,-2.863564789E-1,3.240551214E-1
7.308909829E1,-1.979677081E-1,-8.874145150E-2,-2.146564573E-1,3.051944517E-1
7.309912329E1,-2.465651482E-1,-8.208154142E-2,-1.443931311E-1,2.972896367E-1
7.310914829E1,-2.772777677E-1,-7.773899287E-2,-8.614207059E-2,3.005773907E-1
7.311917329E1,-2.998045385E-1,-7.187865674E-2,-5.389750004E-2,3.129764258E-1
7.312919829E1,-3.216153085E-1,-6.153440103E-2,-3.451128304E-2,3.292626882E-1
7.313922329E1,-3.501915038E-1,-4.948544502E-2,-2.816934139E-2,3.547906571E-1
7.314924829E1,-3.710677624E-1,-4.262833297E-2,-3.064049035E-2,3.747629900E-1
7.315927329E1,-3.760771453E-1,-4.712297767E-2,-3.143874183E-2,3.803195877E-1
7.316929829E1,-3.518351912E-1,-3.720935807E-2,-2.931886539E-2,3.550100477E-1
7.317932329E1,-3.010312021E-1,-1.761953160E-2,-3.095735051E-2,3.031313083E-1
7.318934729E1,-2.413193733E-1,8.437369950E-3,-3.470681608E-2,2.439483392E-1
7.319937229E1,-1.643195748E-1,3.086318821E-2,-4.510745406E-2,1.731708448E-1
7.320939729E1,-6.327179074E-2,5.816165358E-2,-5.454143509E-2,1.017883372E-1
7.321942229E1,3.283329308E-2,8.193056285E-2,-7.003115863E-2,1.126721148E-1
7.322944729E1,7.583642006E-2,6.302185357E-2,-7.493536919E-2,1.238475926E-1
7.323947229E1,7.087736577E-2,2.952364460E-2,-8.069449663E-2,1.113860330E-1
7.324949729E1,4.185051471E-2,-5.298601463E-4,-8.273101598E-2,9.271551833E-2
7.325952229E1,1.226961706E-2,-1.833105460E-2,-9.382768720E-2,9.638571446E-2
7.326954729E1,-8.605571464E-3,-3.515770659E-2,-1.158464327E-1,1.213693379E-1
7.327957229E1,-9.666659869E-3,-5.928159878E-2,-1.357099563E-1,1.484080338E-1
7.328959729E1,1.415265352E-2,-7.531089336E-2,-1.410096437E-1,1.604859741E-1
7.329962229E1,7.261972129E-2,-6.504812092E-2,-1.442598850E-1,1.741143198E-1
7.330964729E1,1.493387222E-1,-4.138353840E-2,-1.476029456E-1,2.140123378E-1
7.331967229E1,2.110347450E-1,-1.483742613E-2,-1.631752551E-1,2.671740569E-1
7.332969729E1,2.499232739E-1,1.522353664E-2,-1.798908561E-1,3.083084803E-1
7.333972229E1,2.739116549E-1,3.488118947E-2,-1.852287948E-1,3.324966143E-1
7.334974729E1,2.754576206E-1,1.633094251E-2,-2.041851729E-1,3.432712998E-1
7.335977229E1,2.406349778E-1,-2.869199030E-2,-2.150962502E-1,3.240290414E-1
7.336979629E1,1.856963634E-1,-5.557660013E-2,-1.979321688E-1,2.770361733E-1
7.337982129E1,1.227073818E-1,-4.748395830E-2,-1.427540630E-1,1.941405428E-1
7.338984629E1,7.860942930E-2,-1.269109175E-2,-6.449441612E-2,1.024696828E-1
7.339987129E1,5.788102001E-2,2.889174968E-2,2.461303957E-4,6.469162432E-2
7.340989629E1,5.951087177E-2,7.333350927E-2,4.284818470E-2,1.037078318E-1
7.341992129E1,8.707953244E-2,1.081373319E-1,4.867435992E-2,1.471248478E-1
7.342994629E1,1.171506122E-1,9.037058800E-2,3.761052340E-2,1.526619159E-1
7.343997129E1,1.216902509E-1,3.110961616E-2,4.205454886E-2,1.324572024E-1
7.344999629E1,1.215565577E-1,-3.580390289E-2,4.703652486E-2,1.351678618E-1
7.346002129E1,1.566272527E-1,-8.614228666E-2,4.703269899E-2,1.848368595E-1
7.347004629E1,2.296513915E-1,-9.495388716E-2,2.856980450E-2,2.501444304E-1
7.348007129E1,3.130013347E-1,-7.081084698E-2,2.913661115E-2,3.222312115E-1
7.349009629E1,3.794722259E-1,-3.812214360E-2,4.397068918E-2,3.839086995E-1
7.350012129E1,4.016635418E-1,-9.675831534E-3,6.736347079E-2,4.073880947E-1
7.351014629E1,3.644088209E-1,-1.335418969E-2,8.509318531E-2,3.744502281E-1
7.352017129E1,2.696888447E-1,-5.193246156E-2,1.057654619E-1,2.943049209E-1
7.353019629E1,1.536948383E-1,-1.004869491E-1,1.346895248E-1,2.277300998E-1
7.354022029E1,4.444558173E-2,-1.339982599E-1,1.652021557E-1,2.173078361E-1
7.355024529E1,-4.202033207E-2,-1.464786232E-1,2.075557411E-1,2.574899629E-1
7.356027029E1,-8.513086289E-2,-1.352056861E-1,2.486623675E-1,2.955686289E-1
7.357029529E1,-1.178477928E-1,-1.096763685E-1,2.798171043E-1,3.228228926E-1
7.358032029E1,-1.566122025E-1,-8.196593076E-2,3.038467169E-1,3.515232896E-1
7.359034529E1,-1.938732862E-1,-5.912665650E-2,3.042008877E-1,3.655420533E-1
7.360037029E1,-2.213240415E-1,-3.853965178E-2,3.024771810E-1,3.767785571E-1
7.361039529E1,-2.344616801E-1,-1.794755459E-2,2.902607322E-1,3.735581438E-1
7.362042029E1,-2.239558101E-1,-7.328751497E-3,2.706104219E-1,3.513401712E-1
7.363044529E1,-1.843330264E-1,-9.028913453E-3,2.383001745E-1,3.014086247E-1
7.364047029E1,-1.141595021E-1,-2.970008366E-2,1.909983307E-1,2.244879712E-1
7.365049529E1,-2.790025063E-2,-5.177236721E-2,1.525129974E-1,1.634595252E-1
7.366052029E1,7.521755993E-2,-5.126461759E-2,1.310134530E-1,1.595313988E-1
7.367054529E1,1.989783794E-1,-2.113068476E-2,1.124906316E-1,2.295496537E-1
7.368057029E1,3.332207501E-1,2.596456185E-2,1.049785763E-1,3.503294567E-1
7.369059529E1,4.409261942E-1,6.551995873E-2,8.718732744E-2,4.542140506E-1
7.370062029E1,4.782182276E-1,7.856485993E-2,8.214826137E-2,4.915419080E-1
7.371064529E1,4.470424652E-1,6.793831289E-2,6.806067377E-2,4.572688874E-1
7.372066929E1,3.642064631E-1,4.371638969E-2,4.278882965E-2,3.693079398E-1
7.373069429E1,2.297655642E-1,1.596897258E-3,2.423005924E-2,2.310451479E-1
7.374071929E1,5.620723218E-2,-3.640207648E-2,2.279219218E-2,7.073788338E-2
7.375074429E1,-1.216935217E-1,-6.518312544E-2,4.891247302E-2,1.464601758E-1
7.376076929E1,-2.535442412E-1,-6.397303939E-2,8.945567906E-2,2.763685049E-1
7.377079429E1,-3.246666193E-1,-1.682603732E-2,1.353701800E-1,3.521599280E-1
7.378081929E1,-3.362830877E-1,4.964078218E-2,1.635637432E-1,3.772315210E-1
7.379084429E1,-3.142709732E-1,9.599683434E-2,1.468271166E-1,3.599164333E-1
7.380086929E1,-2.974358797E-1,8.480185270E-2,1.026245803E-1,3.258700066E-1
7.381089429E1,-2.988702357E-1,5.006970093E-2,6.807619333E-2,3.105877667E-1
7.382091929E1,-2.996053994E-1,1.654079929E-2,4.269517586E-2,3.030839346E-1
7.383094429E1,-2.911216319E-1,-1.530687697E-2,2.521498874E-2,2.926122019E-1
7.384096929E1,-2.456230819E-1,-3.807723522E-2,1.188177429E-2,2.488408141E-1
7.385099429E1,-1.657772511E-1,-3.156527132E-2,1.374279149E-2,1.693142866E-1
7.386101929E1,-8.369191736E-2,4.635541700E-3,3.424450755E-2,9.054563256E-2
7.387104429E1,-5.894057918E-3,4.281222448E-2,5.214281380E-2,6.772369980E-2
7.388106929E1,5.210956559E-2,6.163614243E-2,4.571958631E-2,9.276153002E-2
7.389109412E1,6.544347852E-2,5.237899348E-2,2.399458177E-2,8.719029644E-2
7.390111812E1,4.173393920E-2,2.329561487E-2,-4.454734735E-3,4.800262508E-2
7.391114312E1,1.467835158E-2,-1.322298311E-2,-4.105801880E-2,4.556382551E-2
7.392116813E1,1.358177327E-2,-4.484002292E-2,-7.949674129E-2,9.227580451E-2
7.393119312E1,5.302532017E-2,-4.779879004E-2,-1.152299717E-1,1.355520390E-1
7.394121812E1,1.213474795E-1,-9.615050629E-3,-1.473753154E-1,1.911469162E-1
7.395124312E1,1.994175166E-1,7.413736731E-2,-1.691410691E-1,2.717947689E-1
7.396126812E1,2.488037199E-1,1.084497273E-1,-1.846688837E-1,3.282791967E-1
7.397129312E1,2.983864546E-1,1.462815106E-1,-2.146904320E-1,3.956320743E-1
7.398131812E1,3.257703185E-1,1.598841995E-1,-2.370086461E-1,4.334309126E-1
7.399134312E1,3.150066137E-1,1.510345191E-1,-2.401778102E-1,4.239410020E-1
7.400136812E1,2.821966708E-1,1.439498961E-1,-2.406453192E-1,3.978274792E-1
7.401139312E1,2.324757278E-1,1.552664638E-1,-2.031434774E-1,3.455718611E-1
7.402141812E1,1.831200272E-1,1.670469344E-1,-1.216208935E-1,2.760964766E-1
7.403144312E1,1.337897629E-1,1.763075441E-1,-3.859125823E-2,2.246627160E-1
7.404146812E1,9.092711657E-2,1.828446388E-1,1.704461128E-2,2.049156442E-1
7.405149312E1,6.959678978E-2,1.854771674E-1,4.432257265E-2,2.030024217E-1
7.406151812E1,8.726520836E-2,1.787203103E-1,3.208464012E-2,2.014586559E-1
7.407154212E1,1.458603591E-1,1.612992436E-1,2.982441336E-2,2.195044099E-1
7.408156712E1,2.324348539E-1,1.482385397E-1,1.778334565E-2,2.762550875E-1
7.409159212E1,3.248071373E-1,1.336052716E-1,4.882194567E-3,3.512461827E-1
7.410161712E1,4.120438099E-1,1.241193712E-1,-5.853117444E-3,4.303719073E-1
7.411164212E1,4.678231776E-1,1.236748919E-1,-1.534435712E-2,4.841378457E-1
7.412166712E1,4.746908247E-1,1.092005968E-1,-1.118930988E-2,4.872179698E-1
7.413169212E1,4.393306971E-1,9.729440510E-2,4.128926434E-3,4.499941229E-1
7.414171712E1,3.746505082E-1,8.041422069E-2,3.766717762E-2,3.850302150E-1
7.415174212E1,2.962084115E-1,7.977452874E-2,8.495000750E-2,3.183078733E-1
7.416176712E1,2.056513727E-1,7.208776474E-2,1.194218993E-1,2.484969274E-1
7.417179212E1,1.007979289E-1,4.672674835E-2,1.396273077E-1,1.784359732E-1
7.418181712E1,-2.308609337E-2,2.606479451E-3,1.632597446E-1,1.649045350E-1
7.419184212E1,-1.560305655E-1,-4.531816766E-2,1.932757050E-1,2.524970729E-1
7.420186712E1,-2.767745554E-1,-1.053628176E-1,2.173115164E-1,3.673278822E-1
7.421189212E1,-3.615946472E-1,-1.295206249E-1,2.323703617E-1,4.489123145E-1
7.422191712E1,-3.755368292E-1,-1.329644024E-1,2.124576569E-1,4.514927446E-1
7.423194212E1,-3.291893005E-1,-1.341819912E-1,1.656696349E-1,3.921948882E-1
7.424196712E1,-2.479723692E-1,-1.335057169E-1,9.560994059E-2,2.974144130E-1
7.425199112E1,-1.484809369E-1,-1.296976656E-1,1.508953050E-2,1.977264955E-1
7.426201612E1,-4.001598805E-2,-1.211067587E-1,-6.208063290E-2,1.418524983E-1
7.427204112E1,4.901854694E-2,-6.794340909E-2,-1.134359613E-1,1.410207151E-1
7.428206612E1,1.275338084E-1,-4.130194429E-3,-1.373701692E-1,1.874899841E-1
7.429209112E1,1.849829853E-1,6.768514216E-2,-1.479173601E-1,2.463321512E-1
7.430211612E1,2.179863453E-1,1.096664816E-1,-1.756893545E-1,3.006851064E-1
7.431214112E1,2.274120748E-1,1.162609980E-1,-2.112215161E-1,3.314323465E-1
7.432216612E1,2.112107426E-1,1.074476764E-1,-2.185615003E-1,3.223726266E-1
7.433219112E1,1.573078334E-1,8.869475871E-2,-1.936324537E-1,2.647754554E-1
7.434221612E1,5.853059143E-2,4.241671041E-2,-1.497599334E-1,1.662920476E-1
7.435224112E1,-6.862816215E-2,-1.811880060E-2,-8.333083242E-2,1.094629764E-1
7.436226612E1,-1.937378943E-1,-5.826898292E-2,-2.392924577E-2,2.037210221E-1
7.437229112E1,-2.932890058E-1,-8.485399187E-2,1.796387509E-2,3.058452904E-1
7.438231612E1,-3.411537111E-1,-8.977461606E-2,2.349095047E-2,3.535493757E-1
7.439234112E1,-3.458565772E-1,-7.708598673E-2,7.402527612E-3,3.544203983E-1
7.440236612E1,-3.304011226E-1,-5.298878625E-2,4.192266613E-3,3.346495008E-1
7.441239112E1,-2.889186740E-1,-7.394291461E-4,5.053000525E-3,2.889638035E-1
7.442241612E1,-2.365320027E-1,4.636264220E-2,1.634273212E-3,2.410384902E-1
7.443244012E1,-1.852357984E-1,8.804324269E-2,-3.607626772E-3,2.051266159E-1
7.444246513E1,-1.359408945E-1,1.018936187E-1,7.329024840E-3,1.700469080E-1
7.445249012E1,-7.290253788E-2,1.245326176E-1,2.567953616E-2,1.465694083E-1
7.446251512E1,-7.793633267E-4,1.366158128E-1,4.208651930E-2,1.429537086E-1
7.447254012E1,7.463123649E-2,1.454450041E-1,5.455996841E-2,1.723393769E-1
7.448256512E1,1.335662752E-1,1.292862594E-1,4.932325333E-2,1.923217878E-1
7.449259012E1,1.535013616E-1,9.466063231E-2,7.674102485E-2,1.959910412E-1
7.450261512E1,1.404353529E-1,5.536790937E-2,8.752015978E-2,1.744920402E-1
7.451264013E1,1.155329347E-1,2.048182860E-2,8.897904307E-2,1.472570351E-1
7.452266512E1,1.161840260E-1,1.691375114E-2,8.403205872E-2,1.443820964E-1
7.453269012E1,1.556592733E-1,3.215395659E-2,9.343088418E-2,1.843719512E-1
7.454271512E1,2.378779948E-1,6.199455261E-2,1.081839427E-1,2.685759305E-1
7.455274012E1,3.415170610E-1,8.353179693E-2,1.280916035E-1,3.741910247E-1
7.456276512E1,4.416754842E-1,1.191145480E-1,1.358326077E-1,4.771959830E-1
7.457279012E1,4.950899780E-1,1.475294083E-1,1.265288591E-1,5.318726961E-1
7.458281512E1,4.807665646E-1,1.369192749E-1,1.169070378E-1,5.133718272E-1
7.459284012E1,4.130035043E-1,1.101566404E-1,1.067143157E-1,4.405613750E-1
7.460286412E1,3.247046173E-1,6.694183499E-2,1.029055864E-1,3.471366553E-1
7.461288912E1,2.288332283E-1,3.449974209E-2,1.175481826E-1,2.595620424E-1
7.462291412E1,1.355314851E-1,6.942313164E-3,1.407949626E-1,1.955510181E-1
7.463293912E1,5.032470822E-2,-5.057624541E-3,1.422040462E-1,1.509309332E-1
7.464296412E1,-2.479667403E-2,-1.235042419E-2,1.240298301E-1,1.270858244E-1
7.465298912E1,-7.235141098E-2,2.415333875E-4,1.116599813E-1,1.330516307E-1
7.466301412E1,-7.669390738E-2,1.585846953E-2,1.278724223E-1,1.499493344E-1
7.467303912E1,-2.724513039E-2,4.336412996E-2,1.682517976E-1,1.758732847E-1
7.468306412E1,6.026972085E-2,5.984146148E-2,1.944417953E-1,2.121816475E-1
7.469308912E1,1.504163891E-1,5.172814056E-2,1.782159507E-1,2.388761515E-1
7.470311412E1,2.198285162E-1,2.653292147E-3,1.397709846E-1,2.605140009E-1
7.471313912E1,2.762353420E-1,-6.727305800E-2,9.272437543E-2,2.990475519E-1
7.472316412E1,3.369251788E-1,-1.227113083E-1,5.846123025E-2,3.633102761E-1
7.473318912E1,3.886229694E-1,-1.320411712E-1,5.812567100E-2,4.145374252E-1
7.474321412E1,4.222075939E-1,-1.304059178E-1,7.751902938E-2,4.486358832E-1
