"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
8.111859583E-1,-9.451511502E-2,-8.759996295E-2,-1.245179623E-1,1.791970519E-1
8.211649584E-1,-9.977272898E-2,-7.635210454E-2,-8.627203852E-2,1.524044158E-1
8.311429584E-1,-9.985902160E-2,-4.543346912E-2,-4.381979629E-2,1.181363571E-1
8.411219583E-1,-8.662231266E-2,-9.702635929E-3,-4.978124984E-3,8.730605892E-2
8.511009584E-1,-6.551200897E-2,2.721044049E-2,2.349390648E-2,7.472747174E-2
8.610799584E-1,-3.811899945E-2,4.372923076E-2,3.587947041E-2,6.821026418E-2
8.710589583E-1,-1.441102847E-2,3.681040555E-2,4.298470169E-2,5.839835852E-2
8.810379584E-1,3.091267543E-3,2.016191930E-2,4.420762509E-2,4.868647698E-2
8.910169584E-1,1.146327704E-2,3.115025349E-3,4.666711390E-2,4.815526579E-2
9.009959584E-1,1.584737375E-2,-1.516079064E-4,4.574379697E-2,4.841133340E-2
9.109739584E-1,1.330167335E-2,1.845230581E-3,4.186997190E-2,4.397083052E-2
9.209529584E-1,4.367833026E-3,3.343258752E-3,3.777669370E-2,3.817504331E-2
9.309319584E-1,-1.042473409E-2,4.880567547E-3,3.789957613E-2,3.960900013E-2
9.409109583E-1,-2.740318514E-2,1.984113595E-3,3.689450026E-2,4.600081969E-2
9.508899584E-1,-3.502966836E-2,-2.052432485E-2,3.239050135E-2,5.193717506E-2
9.608689584E-1,-3.438491747E-2,-4.343922809E-2,2.463804185E-2,6.063268254E-2
9.708479583E-1,-2.935367078E-2,-5.052004009E-2,2.111840807E-2,6.212809025E-2
9.808269584E-1,-1.717290655E-2,-3.963463753E-2,1.147190481E-2,4.469248048E-2
9.908049584E-1,-4.501817282E-3,-2.446213923E-2,1.306171762E-3,2.490720176E-2
1.000784208E0,6.024060771E-3,-2.663633786E-3,-2.351413481E-3,6.993811441E-3
1.010763208E0,9.224890731E-3,1.535065286E-2,-3.281801241E-3,1.820745374E-2
1.020742208E0,1.210989244E-2,2.015872300E-2,-3.262626473E-3,2.374170043E-2
1.030721208E0,1.507815998E-2,1.884518564E-2,-2.663139952E-3,2.428135590E-2
1.040700208E0,1.731521450E-2,5.078242160E-3,2.351592295E-3,1.819712018E-2
1.050679208E0,1.938642561E-2,-7.863989100E-3,2.032656223E-3,2.101921773E-2
1.060657208E0,1.633497514E-2,-2.006206661E-2,6.921687629E-3,2.678110695E-2
1.070636208E0,6.867396645E-3,-2.742370963E-2,1.068004873E-2,3.022059608E-2
1.080615208E0,-1.055074204E-2,-3.093428724E-2,2.067329362E-2,3.867341921E-2
1.090594208E0,-2.306359634E-2,-3.492117301E-2,2.268065698E-2,4.760073530E-2
1.100573208E0,-3.678526729E-2,-3.868954629E-2,2.057542838E-2,5.721350483E-2
1.110552208E0,-4.738885537E-2,-4.165084660E-2,2.449550107E-2,6.767958487E-2
1.120531208E0,-6.501977891E-2,-4.382212460E-2,2.325606532E-2,8.178505260E-2
1.130510208E0,-7.450087368E-2,-4.940397292E-2,2.233023010E-2,9.213995820E-2
1.140489208E0,-7.825700194E-2,-5.342748016E-2,2.350601554E-2,9.762779704E-2
1.150467208E0,-7.647993416E-2,-4.662470147E-2,2.369639836E-2,9.265291367E-2
1.160446208E0,-6.769655645E-2,-2.593540214E-2,2.037570253E-2,7.530363931E-2
1.170425208E0,-4.916178063E-2,-7.736624219E-3,1.431293599E-2,5.178413044E-2
1.180404208E0,-2.992416918E-2,6.998646073E-3,8.279810660E-3,3.182753859E-2
1.190383208E0,-1.018691435E-2,2.733447775E-2,4.338953644E-3,2.949192121E-2
1.200362208E0,1.187071763E-2,4.147346690E-2,-2.223876072E-5,4.313887908E-2
1.210341208E0,2.140777186E-2,4.966228828E-2,-5.527653731E-3,5.436166415E-2
1.220320208E0,1.652033813E-2,4.797730595E-2,-4.242679104E-3,5.091899237E-2
1.230298208E0,1.699032029E-3,3.141137585E-2,-1.926536905E-3,3.151623053E-2
1.240277208E0,-1.742406189E-2,9.048547596E-3,-2.930282149E-3,1.985096219E-2
1.250256208E0,-3.464248404E-2,-8.981518447E-3,-3.143147798E-3,3.592560023E-2
1.260235208E0,-4.739742726E-2,-2.297243476E-2,2.948833164E-3,5.275362060E-2
1.270214208E0,-4.533105716E-2,-2.318588831E-2,1.098586805E-2,5.208818922E-2
1.280193208E0,-3.624355048E-2,-1.580227353E-2,1.738145016E-2,4.319052685E-2
1.290172208E0,-1.942439564E-2,-3.040072508E-3,1.871986501E-2,2.714742221E-2
1.300150208E0,-4.157025367E-3,1.620313153E-2,1.916488074E-2,2.543845484E-2
1.310129208E0,1.063053147E-3,3.508254513E-2,1.972069032E-2,4.025941731E-2
1.320108208E0,8.550796658E-3,4.809874669E-2,1.862852834E-2,5.228410489E-2
1.330087208E0,9.165983647E-3,5.262911692E-2,1.249839645E-2,5.486391453E-2
1.340066208E0,4.660979845E-3,4.846819118E-2,6.253017113E-3,4.909165420E-2
1.350045208E0,-8.655874990E-3,3.847894073E-2,8.478630334E-3,4.034154463E-2
1.360024208E0,-2.508731186E-2,2.983431891E-2,7.114293054E-3,3.962414626E-2
1.370003208E0,-3.368644789E-2,1.806268282E-2,4.614283331E-3,3.850102457E-2
1.379981208E0,-4.032117873E-2,1.800888800E-3,-9.439999703E-4,4.037241374E-2
1.389960208E0,-4.770501703E-2,-1.430664212E-2,-4.612541758E-3,5.001723903E-2
1.399939208E0,-5.756776780E-2,-2.365300618E-2,-5.958769470E-3,6.252215227E-2
1.409918208E0,-7.080776244E-2,-1.832921058E-2,-7.529963274E-3,7.352822267E-2
1.419897208E0,-7.661291957E-2,-1.064119767E-2,-5.518744234E-3,7.754502609E-2
1.429876208E0,-7.648080587E-2,1.503289677E-4,-3.073011991E-3,7.654266567E-2
1.439855208E0,-6.417407095E-2,1.739589497E-2,-3.412564984E-3,6.657757989E-2
1.449834208E0,-4.786985368E-2,2.583824843E-2,-4.672857467E-3,5.459829274E-2
1.459812208E0,-3.329756856E-2,2.205495909E-2,-7.591948844E-3,4.065448290E-2
1.469791208E0,-3.129141033E-2,1.576430723E-2,-1.099733263E-2,3.672338584E-2
1.479770208E0,-3.759058565E-2,6.966749206E-4,-1.352973282E-2,3.995736673E-2
1.489749208E0,-4.767436162E-2,2.546173753E-3,-1.261672284E-2,4.938126620E-2
1.499728208E0,-5.369257182E-2,3.198914463E-3,-5.550290458E-3,5.407338575E-2
1.509707208E0,-4.959765449E-2,3.648790764E-3,-9.127053781E-4,4.974006470E-2
1.519686208E0,-3.821104392E-2,-1.548101660E-3,4.937099875E-4,3.824557812E-2
1.529665208E0,-2.537844889E-2,-6.088726223E-3,1.545256586E-3,2.614433156E-2
1.539643208E0,-1.282936800E-2,-9.160149843E-3,-5.029805470E-4,1.577193767E-2
1.549622208E0,-5.677985027E-3,-1.057928149E-2,-7.701308001E-3,1.426432107E-2
1.559601208E0,-8.342477493E-3,-1.320808660E-2,-1.710546389E-2,2.316565081E-2
1.569580208E0,-1.498568896E-2,-7.325099315E-3,-1.896651648E-2,2.525780475E-2
1.579559208E0,-1.999908872E-2,6.682062987E-3,-2.025628649E-2,2.923919728E-2
1.589538208E0,-1.438861061E-2,2.217879891E-2,-2.032959275E-2,3.335001616E-2
1.599517208E0,-4.131979309E-3,2.832058072E-2,-2.521383017E-2,3.814270281E-2
1.609496208E0,-1.421438530E-3,3.249735013E-2,-2.527150325E-2,4.119159052E-2
1.619474208E0,-4.307425115E-4,4.166102037E-2,-2.234069444E-2,4.727507573E-2
1.629453208E0,-1.866469160E-3,4.902252927E-2,-1.617255807E-2,5.165504543E-2
1.639432208E0,-4.531227984E-3,4.997967184E-2,-1.560317259E-2,5.255433968E-2
1.649411208E0,-3.608358093E-3,4.573106021E-2,-1.752345823E-2,4.910622877E-2
1.659390208E0,-7.880702615E-4,3.813652322E-2,-2.605196461E-2,4.619221058E-2
1.669369208E0,-1.585134771E-3,3.154673427E-2,-2.547611296E-2,4.058006194E-2
1.679348208E0,-8.432654664E-3,2.160781622E-2,-1.922487468E-2,3.012645337E-2
1.689327208E0,-1.406932808E-2,3.018885851E-3,-1.346444711E-2,1.970662327E-2
1.699305208E0,-1.881348155E-2,-1.693378389E-2,-9.013505653E-3,2.686900462E-2
1.709284208E0,-1.999479532E-2,-2.995877340E-2,-9.902695194E-3,3.735482989E-2
1.719263208E0,-1.610125415E-2,-3.749019280E-2,-1.063612942E-2,4.216505888E-2
1.729242208E0,-1.024121512E-2,-4.405228421E-2,-7.383799646E-3,4.582583036E-2
1.739221208E0,-5.115162581E-3,-5.438934639E-2,-4.176554736E-3,5.478877165E-2
1.749200208E0,-3.562794300E-3,-5.913103744E-2,-3.128128359E-3,5.932080815E-2
1.759179208E0,-3.674114356E-3,-5.199083686E-2,-2.661808860E-3,5.218842266E-2
1.769158208E0,-4.089139402E-3,-4.164618626E-2,-8.919368498E-3,4.278645844E-2
1.779136208E0,-3.840932855E-3,-2.179871127E-2,-1.116920728E-2,2.479289756E-2
1.789115208E0,4.853005521E-3,-8.698889986E-3,-1.484593563E-2,1.787803553E-2
1.799094208E0,1.497861091E-2,7.028668188E-4,-1.584888063E-2,2.181833687E-2
1.809073208E0,2.155479230E-2,1.386141311E-2,-1.935717463E-2,3.211616500E-2
1.819052208E0,2.704969421E-2,2.078483254E-2,-1.905863360E-2,3.907590991E-2
1.829031208E0,3.092772886E-2,2.888770029E-2,-2.159126848E-2,4.751006751E-2
1.839010208E0,3.116954491E-2,2.473929338E-2,-2.266478911E-2,4.579591501E-2
1.848988208E0,2.947632223E-2,2.338960394E-2,-2.681371942E-2,4.620500724E-2
1.858967208E0,2.403468639E-2,2.048489451E-2,-2.939591929E-2,4.314414357E-2
1.868946208E0,1.716848649E-2,2.494096197E-2,-2.892675996E-2,4.187560094E-2
1.878925208E0,1.046131551E-2,2.479422279E-2,-2.280681580E-2,3.527525270E-2
1.888904208E0,5.155500025E-3,1.694854908E-2,-1.821020059E-2,2.540558801E-2
1.898883208E0,-5.870740861E-4,1.360269147E-3,-1.154830214E-2,1.164294938E-2
1.908862208E0,-6.456410978E-3,-8.482841775E-3,-4.785934463E-3,1.168541895E-2
1.918841208E0,-1.283841021E-2,-1.501690783E-2,4.868581600E-4,1.976282693E-2
1.928819208E0,-1.301734615E-2,-1.059892215E-2,1.802944113E-3,1.688309980E-2
1.938798208E0,-1.077762712E-2,1.946026459E-4,3.282063873E-3,1.126796609E-2
1.948777208E0,-2.453106223E-3,1.439198107E-2,8.758262731E-3,1.702509956E-2
1.958756208E0,5.313203670E-3,3.207483888E-2,4.321170039E-3,3.279783427E-2
1.968735208E0,6.111094728E-3,4.684060067E-2,-3.249526257E-3,4.734920032E-2
1.978714208E0,3.565379186E-3,5.447907746E-2,-1.018466428E-2,5.553745759E-2
1.988693208E0,-2.324029338E-3,5.336368456E-2,-1.251679007E-2,5.486122471E-2
1.998671708E0,-7.832512259E-3,5.093807727E-2,-1.723511331E-2,5.434229564E-2
2.008649708E0,-1.093636733E-2,4.027944058E-2,-2.063313313E-2,4.655924878E-2
2.018628708E0,-1.106686238E-2,2.743740939E-2,-2.250640094E-2,3.717290627E-2
2.028607708E0,-1.672364213E-2,1.305567287E-2,-2.741311677E-2,3.466424341E-2
2.038586708E0,-2.127871290E-2,1.133499900E-3,-3.068481013E-2,3.735807834E-2
2.048565708E0,-3.137047216E-2,-9.336317889E-3,-3.483946249E-2,4.780231691E-2
2.058544708E0,-3.508158773E-2,-2.251523733E-2,-4.259511828E-2,5.959863934E-2
2.068523708E0,-3.562520072E-2,-3.174095601E-2,-4.715528712E-2,6.708400940E-2
2.078502708E0,-3.561987728E-2,-3.703532368E-2,-5.158918351E-2,7.281369866E-2
2.088480708E0,-4.015075415E-2,-3.862136602E-2,-5.010676384E-2,7.492917159E-2
2.098459708E0,-4.068604857E-2,-2.824169770E-2,-4.261369258E-2,6.533662704E-2
2.108438708E0,-3.434740379E-2,-1.500725374E-2,-2.847586572E-2,4.707267510E-2
2.118417708E0,-2.456481196E-2,4.859928042E-3,-8.423327468E-3,2.641971485E-2
2.128396708E0,-1.352949068E-2,2.120381594E-2,1.199717820E-2,2.786720677E-2
2.138375708E0,-2.893891651E-3,3.759663552E-2,2.733006328E-2,4.657052684E-2
2.148354708E0,1.878775423E-3,5.049832165E-2,3.645885736E-2,6.231258755E-2
2.158332708E0,3.266282380E-3,5.797301605E-2,3.919179365E-2,7.005380704E-2
2.168311708E0,6.180837750E-3,6.023603678E-2,3.699348122E-2,7.095844231E-2
2.178290708E0,6.604813039E-3,5.385003984E-2,3.289727494E-2,6.344825486E-2
2.188269708E0,6.638577208E-3,4.003582522E-2,2.270145342E-2,4.650047307E-2
2.198248708E0,8.591206744E-3,2.804148197E-2,1.713677868E-2,3.396767181E-2
2.208227708E0,9.478081018E-3,9.582178667E-3,1.458696462E-2,1.986030475E-2
2.218206708E0,7.349149790E-3,-1.119287312E-2,1.475793961E-2,1.992704677E-2
2.228185708E0,5.698539317E-3,-2.785547450E-2,1.302103605E-2,3.127216318E-2
2.238163708E0,8.233564440E-4,-3.373093903E-2,1.264526416E-2,3.603271943E-2
2.248142708E0,-3.559903940E-3,-3.533769026E-2,1.655833609E-2,3.918678047E-2
2.258121708E0,-5.301611498E-3,-2.942840569E-2,2.232461236E-2,3.731657089E-2
2.268100708E0,-7.316714618E-4,-1.788126864E-2,3.455921263E-2,3.891804579E-2
2.278079708E0,6.608533207E-3,-1.108861156E-2,4.429759458E-2,4.614007914E-2
2.288058708E0,1.865078136E-2,-4.812604748E-3,4.955092072E-2,5.316301867E-2
2.298037708E0,3.097775578E-2,-4.415793810E-3,4.890616983E-2,5.805974540E-2
2.308016708E0,3.304416686E-2,-7.053656504E-3,4.851712659E-2,5.912345225E-2
2.317994708E0,2.875754237E-2,-1.211632509E-2,4.562120512E-2,5.527292225E-2
2.327973708E0,2.061839029E-2,-2.694800124E-2,3.785249963E-2,5.083428486E-2
2.337952708E0,4.815459251E-3,-3.608903661E-2,2.693087608E-2,4.528663487E-2
2.347931708E0,-6.980163045E-3,-4.598833993E-2,1.636381447E-2,4.930947688E-2
2.357910708E0,-1.373021025E-2,-4.885070398E-2,4.846706986E-3,5.097450855E-2
2.367889708E0,-1.688286662E-2,-4.071727768E-2,-4.268897697E-3,4.428488878E-2
2.377868708E0,-1.630842313E-2,-3.417042643E-2,-1.385814231E-2,4.031911229E-2
2.387847708E0,-1.699368283E-2,-1.900326088E-2,-1.640007645E-2,3.031289639E-2
2.397825708E0,-2.116712183E-2,-5.736527964E-4,-1.806881465E-2,2.783627466E-2
2.407804708E0,-1.875513047E-2,3.631212283E-3,-1.798574440E-2,2.623790432E-2
2.417783708E0,-1.210255362E-2,1.701752073E-3,-1.358620077E-2,1.827437046E-2
2.427762708E0,2.819639631E-4,-8.612737060E-3,-1.210833434E-2,1.486171268E-2
2.437741708E0,1.507129706E-2,-2.543246374E-2,-1.093947329E-2,3.152183819E-2
2.447720708E0,2.492494695E-2,-3.369978070E-2,-7.939117029E-3,4.266096317E-2
2.457699708E0,3.140788153E-2,-3.958350420E-2,-7.536979858E-3,5.108928354E-2
2.467677708E0,3.350005299E-2,-4.130510241E-2,-4.038790241E-3,5.333551220E-2
2.477656708E0,3.618611395E-2,-4.945197701E-2,4.324068315E-3,6.142988231E-2
2.487635708E0,3.828104958E-2,-5.510820076E-2,1.203390863E-2,6.817013646E-2
2.497614708E0,3.660378978E-2,-5.667334050E-2,1.941033266E-2,7.020303386E-2
2.507593708E0,3.792891651E-2,-5.670449883E-2,1.508984901E-2,6.986920952E-2
2.517572708E0,3.824503347E-2,-5.053049326E-2,7.440984249E-3,6.380737873E-2
2.527551708E0,3.125990182E-2,-4.503173009E-2,4.551547463E-4,5.482011804E-2
2.537530708E0,2.103123255E-2,-3.394579142E-2,-5.777011393E-5,3.993285408E-2
2.547508708E0,7.663443685E-3,-2.277376503E-2,1.293545647E-4,2.402892996E-2
2.557487708E0,-3.776697209E-3,-1.141218562E-2,3.288130043E-3,1.246247253E-2
2.567466708E0,-1.516414061E-2,-1.241040416E-3,7.421275368E-4,1.523292799E-2
2.577445708E0,-2.802694216E-2,7.956186309E-3,-2.415049821E-3,2.923427532E-2
2.587424708E0,-3.877438977E-2,6.544644013E-3,-1.504395623E-2,4.210233113E-2
2.597403708E0,-5.403456837E-2,-2.264427021E-4,-2.571204677E-2,5.984058158E-2
2.607382708E0,-6.475476921E-2,-5.520872306E-3,-3.090669401E-2,7.196446276E-2
2.617361708E0,-7.587613165E-2,-4.745094106E-3,-3.023637645E-2,8.181651260E-2
2.627339708E0,-7.303699106E-2,2.016138053E-3,-2.559930645E-2,7.741957999E-2
2.637318708E0,-5.479246750E-2,4.872112069E-3,-1.876936294E-2,5.812263721E-2
2.647297708E0,-2.876915038E-2,1.029817015E-2,-1.614177041E-2,3.455825623E-2
2.657276708E0,-2.722900826E-3,1.323244069E-2,-1.222745609E-2,1.822148067E-2
2.667255708E0,1.499827299E-2,2.086719126E-2,-5.878502037E-3,2.636180286E-2
2.677234708E0,2.241198160E-2,1.965358853E-2,6.201438373E-4,2.981518136E-2
2.687213708E0,2.428129129E-2,9.221120737E-3,5.427506752E-3,2.653427979E-2
2.697192708E0,2.376117557E-2,-1.355636306E-2,8.784154430E-3,2.873203461E-2
2.707170708E0,1.581272483E-2,-3.655975312E-2,5.165796727E-3,4.016644458E-2
2.717149708E0,-4.726905376E-3,-5.428708345E-2,1.200083178E-3,5.450569936E-2
2.727128708E0,-2.892570570E-2,-6.301126629E-2,4.509267397E-3,6.947985048E-2
2.737107708E0,-4.234750569E-2,-6.423605233E-2,8.364992216E-3,7.739221377E-2
2.747086708E0,-4.910932109E-2,-6.546936184E-2,1.504976396E-2,8.321332918E-2
2.757065708E0,-4.125672206E-2,-6.045143306E-2,2.183603123E-2,7.637607698E-2
2.767044708E0,-3.181071579E-2,-5.369645730E-2,2.832764387E-2,6.853967153E-2
2.777023708E0,-1.819477230E-2,-4.122274369E-2,2.981715091E-2,5.403172054E-2
2.787001708E0,-4.566889722E-3,-3.034060262E-2,3.167341277E-2,4.409777461E-2
2.796980708E0,3.879214637E-4,-1.029765233E-2,3.019003198E-2,3.190031594E-2
2.806959708E0,5.280922633E-3,2.427597530E-3,2.922794782E-2,2.980024005E-2
2.816938708E0,1.002481207E-2,7.508376148E-3,2.590112574E-2,2.877048634E-2
2.826917708E0,1.314819977E-2,1.238994952E-2,2.103555389E-2,2.772869513E-2
2.836896708E0,1.776212640E-2,1.582622528E-2,1.819715649E-2,2.995161173E-2
2.846875708E0,1.693328843E-2,1.821475103E-2,1.750262827E-2,3.041143549E-2
2.856853708E0,1.181522571E-2,2.265423909E-2,1.821076311E-2,3.137588246E-2
2.866832708E0,6.879671477E-3,2.172292955E-2,2.027503401E-2,3.050069757E-2
2.876811708E0,3.389548510E-6,2.068429813E-2,1.620279439E-2,2.627490716E-2
2.886790708E0,6.833369844E-5,1.486748829E-2,9.276089258E-3,1.752406088E-2
2.896769708E0,8.387863636E-4,6.081986707E-3,4.211022519E-3,7.444920115E-3
2.906748708E0,2.097703284E-3,4.979304038E-3,7.951448206E-4,5.461326126E-3
2.916727708E0,4.907604307E-3,1.675919280E-3,2.289977157E-3,5.668975291E-3
2.926706708E0,2.979926299E-3,-1.249827445E-3,5.104351323E-3,6.041227675E-3
2.936684708E0,-3.624713048E-3,-6.939937361E-3,9.012007155E-3,1.193807138E-2
2.946663708E0,-1.305704750E-2,-8.374316618E-3,1.533837989E-2,2.181470985E-2
2.956642708E0,-1.552260108E-2,-1.451396756E-2,2.042129077E-2,2.947262315E-2
2.966621708E0,-1.349746995E-2,-1.946371980E-2,2.105223015E-2,3.168934328E-2
2.976600708E0,-9.909393266E-3,-2.720872499E-2,2.298036031E-2,3.696765817E-2
2.986579708E0,-3.636270761E-3,-3.086764179E-2,2.167037502E-2,3.788982618E-2
2.996559083E0,-4.458388779E-3,-3.161945194E-2,2.379477769E-2,3.982283788E-2
