"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
2.690189617E1,-4.070786759E-2,-3.146792203E-2,-5.243611708E-2,7.346364390E-2
2.691187517E1,-4.308047518E-2,-2.929664589E-2,-5.025525764E-2,7.238654380E-2
2.692185417E1,-4.628958553E-2,-2.043258026E-2,-4.494837672E-2,6.767992785E-2
2.693183317E1,-4.216834158E-2,-3.505529370E-3,-4.107374325E-2,5.897041760E-2
2.694181217E1,-2.530176565E-2,-4.157566000E-4,-3.280989826E-2,4.143478759E-2
2.695179117E1,7.973366417E-3,4.371275194E-3,-2.193594910E-2,2.374591506E-2
2.696177017E1,4.466267675E-2,1.915402338E-2,-2.317850711E-3,4.865186264E-2
2.697174917E1,7.990029454E-2,4.231047630E-2,2.570792474E-2,9.399537684E-2
2.698172817E1,1.074320823E-1,6.515137851E-2,5.726524815E-2,1.380784671E-1
2.699170717E1,1.363159269E-1,8.386567980E-2,8.264277875E-2,1.801258256E-1
2.700168717E1,1.632782668E-1,9.809909761E-2,1.010581478E-1,2.156292527E-1
2.701166617E1,1.840397418E-1,1.117818877E-1,1.144751534E-1,2.438654910E-1
2.702164517E1,2.033234239E-1,1.160591245E-1,1.216428503E-1,2.638316094E-1
2.703162417E1,2.280375659E-1,9.354981780E-2,1.063387319E-1,2.684411030E-1
2.704160317E1,2.516973615E-1,6.379900873E-2,7.137524337E-2,2.692885082E-1
2.705158217E1,2.552955747E-1,3.087221645E-2,3.802927211E-2,2.599522066E-1
2.706156117E1,2.211240083E-1,2.736463211E-2,2.617760934E-2,2.243433025E-1
2.707154017E1,1.473017186E-1,5.906876549E-2,5.470805615E-2,1.678686593E-1
2.708151917E1,6.381028146E-2,1.161177307E-1,1.086521894E-1,1.713487020E-1
2.709149817E1,1.843317994E-3,1.669343114E-1,1.720442027E-1,2.397283250E-1
2.710147717E1,-2.220368572E-2,1.926121861E-1,2.418725938E-1,3.099916281E-1
2.711145617E1,-2.921601292E-3,1.867265999E-1,3.037636578E-1,3.565777877E-1
2.712143517E1,4.884863645E-2,1.677026153E-1,3.382116258E-1,3.806539902E-1
2.713141417E1,1.201300025E-1,1.699127704E-1,3.257714510E-1,3.865599634E-1
2.714139317E1,2.028043419E-1,1.795828044E-1,2.692463696E-1,3.819334920E-1
2.715137217E1,2.814701498E-1,1.904051006E-1,1.793430895E-1,3.842440517E-1
2.716135117E1,3.426120877E-1,2.124159783E-1,6.473270804E-2,4.082816601E-1
2.717133017E1,3.764038682E-1,2.201442122E-1,-4.774856567E-2,4.386607706E-1
2.718130917E1,3.772142529E-1,2.213706970E-1,-1.411392987E-1,4.595822883E-1
2.719128817E1,3.408551812E-1,2.086216211E-1,-1.817735434E-1,4.390294483E-1
2.720126717E1,2.658480704E-1,1.704777926E-1,-1.524253786E-1,3.506727396E-1
2.721124617E1,1.656290591E-1,9.588158131E-2,-6.175087020E-2,2.010955813E-1
2.722122517E1,6.114552170E-2,-1.273365784E-2,7.199797034E-2,9.531331806E-2
2.723120417E1,-2.024920285E-2,-1.297471076E-1,2.092876434E-1,2.470741991E-1
2.724118317E1,-5.824829265E-2,-2.404439002E-1,3.093816340E-1,3.961352398E-1
2.725116217E1,-4.147091135E-2,-2.967734933E-1,3.602949083E-1,4.686221972E-1
2.726114117E1,1.750935428E-2,-2.952372730E-1,3.499198854E-1,4.581654189E-1
2.727112017E1,1.003648192E-1,-2.492410094E-1,2.940813899E-1,3.983441245E-1
2.728109917E1,1.766651422E-1,-1.859366596E-1,2.209830433E-1,3.385506155E-1
2.729107817E1,2.220949382E-1,-1.249470785E-1,1.603175700E-1,3.010642078E-1
2.730105717E1,2.241272628E-1,-8.200925589E-2,1.326805949E-1,2.730616931E-1
2.731103617E1,1.769919693E-1,-5.426737294E-2,1.305364817E-1,2.265190457E-1
2.732101517E1,9.591256082E-2,-3.664963692E-2,1.538028121E-1,1.849262562E-1
2.733099417E1,-9.736633860E-3,-3.126712143E-2,1.890580058E-1,1.918733032E-1
2.734097317E1,-1.126265526E-1,-3.563939407E-2,2.214166522E-1,2.509586433E-1
2.735095217E1,-1.987681091E-1,-5.160318315E-2,2.418822497E-1,3.172990268E-1
2.736093117E1,-2.697940469E-1,-6.188781932E-2,2.487050444E-1,3.721197778E-1
2.737091017E1,-3.267835677E-1,-5.479688942E-2,2.468994111E-1,4.132184875E-1
2.738088917E1,-3.759982884E-1,-4.945561662E-2,2.297699600E-1,4.434126807E-1
2.739086817E1,-4.084550142E-1,-4.525288567E-2,2.022296786E-1,4.580176473E-1
2.740084717E1,-4.253229499E-1,-4.947853088E-2,1.664274782E-1,4.593972597E-1
2.741082617E1,-4.320367873E-1,-5.136165023E-2,1.342897862E-1,4.553323526E-1
2.742080517E1,-4.324713647E-1,-3.890071809E-2,1.050101295E-1,4.467346802E-1
2.743078417E1,-4.197710156E-1,-1.718477346E-2,7.489084452E-2,4.267454283E-1
2.744076317E1,-3.862881958E-1,1.265956089E-3,4.744906723E-2,3.891935083E-1
2.745074217E1,-3.337669373E-1,7.776319515E-3,2.391977049E-2,3.347133026E-1
2.746072117E1,-2.687149644E-1,2.330614720E-3,5.798902828E-3,2.687876320E-1
2.747070017E1,-1.972991079E-1,-1.777385548E-2,9.334646165E-5,1.980980985E-1
2.748067917E1,-1.350628883E-1,-4.558045417E-2,7.252456155E-3,1.427310748E-1
2.749065817E1,-8.344870061E-2,-7.640413940E-2,2.010380477E-2,1.149149299E-1
2.750063717E1,-4.447543621E-2,-1.131714359E-1,2.861997671E-2,1.249197398E-1
2.751061617E1,-1.084743440E-2,-1.424004287E-1,2.394985780E-2,1.448072671E-1
2.752059517E1,1.496523991E-2,-1.573895067E-1,8.970676921E-3,1.583536809E-1
2.753057417E1,2.673827671E-2,-1.666663736E-1,-1.642096601E-2,1.695944093E-1
2.754055317E1,2.870556526E-2,-1.688684523E-1,-4.434457421E-2,1.769378561E-1
2.755053217E1,2.190225385E-2,-1.666103601E-1,-6.850929558E-2,1.814724343E-1
2.756051117E1,6.991989911E-3,-1.646104902E-1,-8.503535390E-2,1.854090419E-1
2.757049017E1,-7.760590874E-3,-1.448703408E-1,-9.690985084E-2,1.744682252E-1
2.758046917E1,-2.099329233E-2,-1.184911877E-1,-1.048250645E-1,1.595906452E-1
2.759044817E1,-3.329256922E-2,-8.429459482E-2,-1.036298424E-1,1.376703240E-1
2.760042717E1,-4.433883354E-2,-4.107981920E-2,-1.047213897E-1,1.209134119E-1
2.761040617E1,-5.222711712E-2,-5.904510617E-4,-1.071549878E-1,1.192065929E-1
2.762038517E1,-5.501863733E-2,3.344881535E-2,-1.200077459E-1,1.361900612E-1
2.763036417E1,-5.265454575E-2,6.840280443E-2,-1.408507079E-1,1.651979623E-1
2.764034317E1,-4.801215604E-2,1.048804149E-1,-1.725963801E-1,2.075923385E-1
2.765032217E1,-4.574447498E-2,1.404911429E-1,-2.185811847E-1,2.638333803E-1
2.766030117E1,-4.081411660E-2,1.656669974E-1,-2.655068636E-1,3.156029797E-1
2.767028017E1,-4.419526830E-2,1.804510057E-1,-3.107550442E-1,3.620559138E-1
2.768025917E1,-6.224673986E-2,1.832212508E-1,-3.434349298E-1,3.941982171E-1
2.769023817E1,-9.505289048E-2,1.871480644E-1,-3.755774200E-1,4.302532375E-1
2.770021717E1,-1.389494985E-1,1.688899249E-1,-4.175647795E-1,4.713715254E-1
2.771019642E1,-1.931232512E-1,1.466546655E-1,-4.639032483E-1,5.234600318E-1
2.772017542E1,-2.482139170E-1,1.191090122E-1,-4.946909547E-1,5.661415424E-1
2.773015442E1,-2.957777083E-1,7.517297566E-2,-5.170165300E-1,6.003678217E-1
2.774013342E1,-3.262906373E-1,7.912466675E-2,-5.246204138E-1,6.228586287E-1
2.775011242E1,-3.221643269E-1,5.522333458E-2,-5.270204544E-1,6.201532307E-1
2.776009142E1,-2.746703029E-1,3.646610677E-2,-5.023526549E-1,5.737000454E-1
2.777007042E1,-1.901208013E-1,2.539001592E-2,-4.453311861E-1,4.848818797E-1
2.778004942E1,-6.081525609E-2,1.441816054E-2,-3.680437207E-1,3.733129506E-1
2.779002842E1,1.111455932E-1,-3.499054816E-3,-2.903252244E-1,3.108927825E-1
2.780000842E1,2.936975360E-1,-1.089082379E-2,-2.186846435E-1,3.663329442E-1
2.780998642E1,4.453195632E-1,3.374398686E-3,-1.710750461E-1,4.770613915E-1
2.781996642E1,5.244069099E-1,5.450066552E-2,-1.305754930E-1,5.431600953E-1
2.782994542E1,5.368840694E-1,1.446577162E-1,-6.876725703E-2,5.602671635E-1
2.783992442E1,5.008237958E-1,2.181059420E-1,2.875970304E-2,5.470116972E-1
2.784990342E1,4.298119843E-1,2.402333468E-1,1.556002051E-1,5.163930931E-1
2.785988242E1,3.316827416E-1,2.198325545E-1,3.044103384E-1,5.010044383E-1
2.786986142E1,2.075629234E-1,1.671722680E-1,4.432212114E-1,5.171788633E-1
2.787984042E1,8.091443032E-2,1.076944172E-1,5.367827415E-1,5.534265481E-1
2.788981942E1,-1.883879118E-2,5.069425330E-2,5.527374744E-1,5.553769198E-1
2.789979842E1,-6.890065223E-2,1.532667549E-3,4.632399976E-1,4.683384933E-1
2.790977742E1,-5.481492728E-2,-7.350508869E-2,2.909321487E-1,3.050396523E-1
2.791975642E1,1.065574773E-2,-1.468985528E-1,8.120329678E-2,1.681865190E-1
2.792973542E1,1.077474058E-1,-2.199447900E-1,-1.454287767E-1,2.848416107E-1
2.793971442E1,2.175846398E-1,-2.840118706E-1,-3.364213705E-1,4.911060544E-1
2.794969342E1,3.059715033E-1,-3.383142650E-1,-4.425909221E-1,6.355799140E-1
2.795967242E1,3.486095071E-1,-3.230659664E-1,-4.446528554E-1,6.508581788E-1
2.796965142E1,3.499679863E-1,-2.303062081E-1,-3.543224037E-1,5.486919962E-1
2.797963042E1,3.294829428E-1,-9.101735801E-2,-1.975668222E-1,3.948111172E-1
2.798960942E1,3.172145486E-1,4.346934333E-2,-1.643832214E-2,3.206007986E-1
2.799958842E1,3.308741748E-1,1.456501037E-1,1.378768981E-1,3.869130539E-1
2.800956742E1,3.614131808E-1,2.044060975E-1,2.312971205E-1,4.752890677E-1
2.801954642E1,3.965807557E-1,2.297661602E-1,2.608596981E-1,5.273675817E-1
2.802952542E1,4.132300317E-1,2.527622879E-1,2.414109111E-1,5.412273656E-1
2.803950442E1,4.125440419E-1,2.675989270E-1,1.977804154E-1,5.300177968E-1
2.804948342E1,3.845025599E-1,2.488955557E-1,1.290090680E-1,4.758514010E-1
2.805946242E1,3.267726898E-1,2.186413109E-1,4.627947882E-2,3.958866047E-1
2.806944142E1,2.317233980E-1,1.668654680E-1,-2.102206461E-2,2.863245445E-1
2.807942042E1,1.098667383E-1,1.046322659E-1,-7.911235094E-2,1.711063275E-1
2.808939942E1,-2.353872918E-2,4.650611058E-2,-1.302216053E-1,1.402660208E-1
2.809937842E1,-1.509265304E-1,-1.919968426E-2,-1.667734534E-1,2.257450557E-1
2.810935742E1,-2.626820803E-1,-8.465725183E-2,-1.858856231E-1,3.327494410E-1
2.811933642E1,-3.379462063E-1,-1.373331100E-1,-1.976710409E-1,4.148998215E-1
2.812931542E1,-3.653107285E-1,-1.706415415E-1,-2.036793977E-1,4.517253160E-1
2.813929442E1,-3.597774506E-1,-1.921799779E-1,-2.099209577E-1,4.587371429E-1
2.814927342E1,-3.364508450E-1,-1.893037558E-1,-2.166260034E-1,4.426758502E-1
2.815925242E1,-3.185621202E-1,-1.754493415E-1,-2.300519049E-1,4.303349565E-1
2.816923142E1,-3.004488945E-1,-1.320597976E-1,-2.489701957E-1,4.119411204E-1
2.817921042E1,-2.783031166E-1,-8.694956452E-2,-2.633733451E-1,3.929101302E-1
2.818918942E1,-2.510323524E-1,-5.235750228E-2,-2.717599273E-1,3.736469030E-1
2.819916842E1,-2.244843841E-1,-1.681464724E-2,-2.615035772E-1,3.450508542E-1
2.820914742E1,-1.868741661E-1,4.115517810E-2,-2.239290327E-1,2.945503596E-1
2.821912642E1,-1.301176846E-1,8.954087645E-2,-1.775384098E-1,2.376301062E-1
2.822910542E1,-5.396059155E-2,1.298092008E-1,-1.317208558E-1,1.926461988E-1
2.823908442E1,1.873149537E-2,1.547548175E-1,-9.839842469E-2,1.843425410E-1
2.824906342E1,7.059176266E-2,1.610273570E-1,-8.133955300E-2,1.937243648E-1
2.825904242E1,8.747988939E-2,1.600317657E-1,-7.847062498E-2,1.985460553E-1
2.826902142E1,8.117539436E-2,1.444466710E-1,-7.737126946E-2,1.828677083E-1
2.827900042E1,6.135242432E-2,1.276933253E-1,-7.449806482E-2,1.600614474E-1
2.828897942E1,3.460496664E-2,1.142667383E-1,-6.337884068E-2,1.351712567E-1
2.829895842E1,1.170231123E-2,1.184391752E-1,-3.281433508E-2,1.234567248E-1
2.830893742E1,5.557866767E-3,1.434180290E-1,1.179734431E-2,1.440097158E-1
2.831891642E1,1.538892183E-2,1.673868746E-1,4.805961996E-2,1.748282350E-1
2.832889542E1,3.953313828E-2,1.863957196E-1,7.741937041E-2,2.056696191E-1
2.833887442E1,7.136217505E-2,2.031376064E-1,1.061626598E-1,2.400582377E-1
2.834885342E1,1.102978587E-1,2.049509585E-1,1.276120245E-1,2.654342514E-1
2.835883242E1,1.521846205E-1,1.926214993E-1,1.538889557E-1,2.897326550E-1
2.836881142E1,1.914598644E-1,1.609333456E-1,1.767702997E-1,3.062746484E-1
2.837879042E1,2.363530248E-1,9.800112247E-2,1.795007139E-1,3.125499619E-1
2.838876942E1,2.816472650E-1,3.042633832E-2,1.578516066E-1,3.242962745E-1
2.839874842E1,3.149607480E-1,-3.161898628E-2,1.094007790E-1,3.349157558E-1
2.840872742E1,3.233185410E-1,-8.711154014E-2,6.352623552E-2,3.408208943E-1
2.841870642E1,2.954379022E-1,-1.233811677E-1,4.421998560E-2,3.232056214E-1
2.842868542E1,2.307989746E-1,-1.323506981E-1,5.972730368E-2,2.726760437E-1
2.843866442E1,1.480607092E-1,-1.029423997E-1,9.814918041E-2,2.053104305E-1
2.844864342E1,7.710237056E-2,-5.402518809E-2,1.456855386E-1,1.734582736E-1
2.845862242E1,3.758266196E-2,-2.300887555E-2,1.927656233E-1,1.977383381E-1
2.846860142E1,3.064113297E-2,2.679175930E-3,2.165652215E-1,2.187385476E-1
2.847858042E1,6.330265850E-2,4.566556960E-2,2.162506878E-1,2.299063523E-1
2.848855942E1,1.298926026E-1,7.578379661E-2,1.888382286E-1,2.414024619E-1
2.849853842E1,2.091352493E-1,8.483615518E-2,1.455352008E-1,2.685427720E-1
2.850851742E1,2.665708363E-1,9.850643575E-2,1.029222235E-1,3.022523991E-1
2.851849642E1,2.830248773E-1,1.185320392E-1,7.376094162E-2,3.155845402E-1
2.852847542E1,2.613667250E-1,1.322329342E-1,5.875243247E-2,2.987473216E-1
2.853845542E1,2.106194198E-1,1.252186149E-1,5.690505728E-2,2.515520365E-1
2.854843442E1,1.435775459E-1,9.238209575E-2,6.496777385E-2,1.826739580E-1
2.855841342E1,5.925600603E-2,5.128992721E-2,8.330935985E-2,1.143782336E-1
2.856839242E1,-3.766388446E-2,1.013343688E-2,1.169267073E-1,1.232603327E-1
2.857837142E1,-1.301307082E-1,-2.654396556E-2,1.666605473E-1,2.131063616E-1
2.858835042E1,-2.016893029E-1,-7.366434485E-2,2.160664201E-1,3.046140320E-1
2.859832942E1,-2.308940291E-1,-1.198584884E-1,2.508414388E-1,3.613855799E-1
2.860830842E1,-2.036211342E-1,-1.612996608E-1,2.657144070E-1,3.715956040E-1
2.861828742E1,-1.211680770E-1,-1.942841411E-1,2.590806186E-1,3.457611854E-1
2.862826642E1,1.315221773E-3,-2.023750842E-1,2.238962650E-1,3.018061331E-1
2.863824542E1,1.470063627E-1,-1.859727502E-1,1.699034274E-1,2.916571774E-1
2.864822442E1,2.854215205E-1,-1.484791636E-1,1.188301295E-1,3.429753724E-1
2.865820342E1,3.753058612E-1,-9.540296346E-2,9.411204606E-2,3.985138544E-1
2.866818242E1,4.054429829E-1,-2.614958771E-2,1.104220450E-1,4.210235639E-1
2.867816142E1,3.722059429E-1,3.559212759E-2,1.641257107E-1,4.083397022E-1
2.868814042E1,2.937928736E-1,7.910178602E-2,2.346203774E-1,3.842109663E-1
2.869811942E1,2.016802728E-1,9.886052459E-2,2.916719913E-1,3.681316155E-1
2.870809833E1,1.070078239E-1,9.276480973E-2,3.219851553E-1,3.517533576E-1
2.871807733E1,2.099091373E-2,8.142972738E-2,3.266301155E-1,3.372812644E-1
2.872805633E1,-5.423406512E-2,6.520255655E-2,3.022922873E-1,3.139639059E-1
2.873803533E1,-1.304095387E-1,5.276179314E-2,2.587113082E-1,2.944859854E-1
2.874801433E1,-2.006397545E-1,4.950661212E-2,1.977342665E-1,2.860175797E-1
2.875799333E1,-2.588404715E-1,4.334153235E-2,1.261795014E-1,2.912012100E-1
2.876797233E1,-3.051741421E-1,2.604270168E-2,6.289374828E-2,3.126741161E-1
2.877795133E1,-3.377172053E-1,-6.748680957E-3,2.328871004E-2,3.385865022E-1
2.878793033E1,-3.611796498E-1,-4.329177737E-2,7.183242589E-3,3.638358372E-1
2.879790933E1,-3.835605681E-1,-9.056337923E-2,1.266795117E-2,3.943106796E-1
2.880788833E1,-4.056184590E-1,-1.298077255E-1,3.197507188E-2,4.270817078E-1
2.881786733E1,-4.215580523E-1,-1.616854221E-1,6.182508916E-2,4.557145036E-1
2.882784633E1,-4.392217100E-1,-1.812551320E-1,8.723298460E-2,4.830928761E-1
2.883782533E1,-4.425866008E-1,-1.836836785E-1,1.078245044E-1,4.911707612E-1
2.884780433E1,-4.239833355E-1,-1.768401563E-1,1.161117256E-1,4.738314494E-1
2.885778333E1,-3.762390018E-1,-1.729193330E-1,1.128306091E-1,4.291708617E-1
2.886776233E1,-2.997447550E-1,-1.707054377E-1,1.028091311E-1,3.599402479E-1
2.887774133E1,-2.159414887E-1,-1.747572571E-1,8.846040070E-2,2.915408513E-1
2.888772033E1,-1.361212134E-1,-1.831150502E-1,6.857590377E-2,2.382493671E-1
2.889769933E1,-7.366104424E-2,-1.793408394E-1,5.586145818E-2,2.017661731E-1
2.890767833E1,-2.352544293E-2,-1.636034250E-1,5.360949039E-2,1.737627826E-1
2.891765733E1,1.194573194E-2,-1.440502256E-1,5.180572718E-2,1.535480426E-1
2.892763633E1,3.569393978E-2,-1.255537719E-1,4.712575674E-2,1.387755163E-1
2.893761533E1,3.434639052E-2,-1.208070740E-1,3.963918611E-2,1.317015138E-1
2.894759433E1,8.626379073E-3,-1.278865486E-1,1.493623760E-2,1.290444688E-1
2.895757333E1,-3.345368430E-2,-1.464391202E-1,-2.683820389E-2,1.525904784E-1
2.896755233E1,-8.377970010E-2,-1.775714755E-1,-7.954615355E-2,2.118448904E-1
2.897753133E1,-1.349283755E-1,-1.994434744E-1,-1.372558177E-1,2.771687671E-1
2.898751033E1,-1.814261079E-1,-1.938654929E-1,-1.829910725E-1,3.224670442E-1
2.899748933E1,-2.099227309E-1,-1.709499955E-1,-2.117929012E-1,3.437261801E-1
2.900746833E1,-2.067381293E-1,-1.201637909E-1,-2.343394905E-1,3.348058953E-1
2.901744733E1,-1.641882509E-1,-4.720001295E-2,-2.572262883E-1,3.087895503E-1
2.902742633E1,-9.104453772E-2,4.235783219E-2,-2.776705623E-1,2.952697664E-1
2.903740533E1,-2.819342772E-3,1.324958503E-1,-2.818087041E-1,3.114149078E-1
2.904738433E1,7.928138971E-2,2.187274098E-1,-2.659187019E-1,3.533270080E-1
2.905736333E1,1.471610665E-1,2.932614684E-1,-2.200437784E-1,3.950669978E-1
2.906734233E1,1.936787963E-1,3.355274200E-1,-1.600661874E-1,4.191793293E-1
2.907732133E1,2.327779830E-1,3.422739506E-1,-1.036348045E-1,4.267050730E-1
2.908730033E1,2.665998638E-1,3.240150511E-1,-6.648743898E-2,4.248315199E-1
2.909727933E1,2.891927958E-1,2.780947983E-1,-5.074244365E-2,4.044057190E-1
2.910725833E1,2.948003709E-1,2.107716948E-1,-5.228840932E-2,3.661503022E-1
2.911723733E1,2.805058360E-1,1.407407820E-1,-5.397719517E-2,3.184415635E-1
2.912721633E1,2.543027401E-1,6.256155670E-2,-3.670206666E-2,2.644444624E-1
2.913719533E1,2.297209501E-1,-2.846576832E-2,-5.199578125E-3,2.315362833E-1
2.914717433E1,2.157217711E-1,-1.130075455E-1,3.346525878E-2,2.458180453E-1
2.915715333E1,2.119137347E-1,-1.701638103E-1,6.650657952E-2,2.797968520E-1
2.916713233E1,2.172088921E-1,-1.872248203E-1,9.107264131E-2,3.008771545E-1
2.917711133E1,2.256990522E-1,-1.739606112E-1,1.004689932E-1,3.021529001E-1
2.918709033E1,2.338129133E-1,-1.285867393E-1,1.071700379E-1,2.875559858E-1
2.919706933E1,2.362701744E-1,-5.408039689E-2,1.134992093E-1,2.676384784E-1
2.920704833E1,2.242036611E-1,2.462293580E-2,1.301556677E-1,2.604113447E-1
2.921702733E1,2.077756971E-1,9.358344972E-2,1.537128240E-1,2.748749436E-1
2.922700633E1,1.856403053E-1,1.202597991E-1,1.687317193E-1,2.781998118E-1
2.923698533E1,1.560576260E-1,9.692470729E-2,1.661087275E-1,2.476701251E-1
2.924696433E1,1.006335244E-1,4.522076994E-2,1.446918547E-1,1.819553711E-1
2.925694333E1,2.249317989E-2,-6.619332824E-3,1.082982421E-1,1.108073461E-1
2.926692233E1,-6.494159251E-2,-5.268988758E-2,6.237255782E-2,1.043262702E-1
2.927690233E1,-1.468753219E-1,-8.573410660E-2,2.406375110E-2,1.717607677E-1
2.928688133E1,-1.978540868E-1,-9.579046816E-2,-6.333036348E-3,2.199139850E-1
2.929686033E1,-2.071253657E-1,-8.476147801E-2,-3.760841116E-2,2.269357131E-1
2.930683933E1,-1.594246924E-1,-5.289489776E-2,-6.299313158E-2,1.793940840E-1
2.931681833E1,-6.790114194E-2,-2.247230522E-2,-7.803174108E-2,1.058514157E-1
2.932679733E1,4.254653677E-2,2.043920942E-2,-8.459297568E-2,9.687074175E-2
2.933677633E1,1.591330618E-1,8.352629095E-2,-9.327299148E-2,2.024841316E-1
2.934675533E1,2.642722726E-1,1.355250478E-1,-9.890238196E-2,3.130312345E-1
2.935673433E1,3.482569158E-1,1.588673294E-1,-1.091930568E-1,3.980512924E-1
2.936671333E1,3.914611340E-1,1.511130035E-1,-1.247280762E-1,4.377602680E-1
2.937669233E1,3.933623433E-1,1.275903732E-1,-1.483162344E-1,4.393301058E-1
2.938667133E1,3.488630652E-1,9.701407701E-2,-1.706220657E-1,4.002862210E-1
2.939665033E1,2.729855776E-1,6.092409790E-2,-1.915753782E-1,3.390191688E-1
2.940662933E1,1.734989583E-1,2.419138327E-2,-2.055018544E-1,2.700335604E-1
2.941660833E1,6.457352638E-2,-1.672970597E-3,-2.143896222E-1,2.239094666E-1
2.942658733E1,-4.697430506E-2,-8.146582171E-3,-2.162759304E-1,2.214683504E-1
2.943656633E1,-1.467531025E-1,-6.545297336E-3,-2.202439606E-1,2.647389586E-1
2.944654533E1,-2.203514278E-1,-6.029443350E-3,-2.207550257E-1,3.119677665E-1
2.945652433E1,-2.701772749E-1,-7.855407894E-3,-2.232841551E-1,3.505899047E-1
2.946650333E1,-2.920966744E-1,-8.996305987E-3,-2.248865813E-1,3.687483901E-1
2.947648233E1,-3.089185357E-1,-1.776169613E-2,-2.145557851E-1,3.765372816E-1
2.948646133E1,-3.192310929E-1,-2.486807480E-2,-1.908440590E-1,3.727577856E-1
2.949644033E1,-3.276147246E-1,-2.407785878E-2,-1.693465412E-1,3.695800348E-1
2.950641933E1,-3.224764466E-1,-1.521326322E-2,-1.562515050E-1,3.586600547E-1
2.951639833E1,-3.080666065E-1,-9.416341782E-3,-1.574318558E-1,3.460902928E-1
2.952637733E1,-2.919488847E-1,6.667819805E-3,-1.680669338E-1,3.369348681E-1
2.953635633E1,-2.791934013E-1,2.935241535E-2,-1.859626174E-1,3.367381991E-1
2.954633533E1,-2.665878534E-1,5.281486362E-2,-2.080564648E-1,3.422659579E-1
2.955631433E1,-2.570095360E-1,6.606899947E-2,-2.307230085E-1,3.516420353E-1
2.956629333E1,-2.529000044E-1,7.499964535E-2,-2.509739399E-1,3.641033885E-1
2.957627233E1,-2.491913438E-1,7.388184220E-2,-2.678926289E-1,3.732577033E-1
2.958625133E1,-2.483545542E-1,5.144283921E-2,-2.682665288E-1,3.691791987E-1
2.959623033E1,-2.507045269E-1,1.593810879E-2,-2.471332997E-1,3.523941699E-1
2.960620933E1,-2.558825314E-1,-1.340566389E-2,-2.075763047E-1,3.297627995E-1
2.961618833E1,-2.624200284E-1,-2.880848758E-2,-1.464885771E-1,3.019157225E-1
2.962616733E1,-2.593145072E-1,-4.393311590E-2,-6.536602974E-2,2.710107935E-1
2.963614633E1,-2.451686114E-1,-5.328521505E-2,2.750867419E-2,2.523958980E-1
2.964612533E1,-2.136008292E-1,-4.525738209E-2,1.176143363E-1,2.480053971E-1
2.965610433E1,-1.608294845E-1,-1.688465476E-2,2.040344924E-1,2.603483987E-1
2.966608333E1,-8.345452696E-2,3.051162325E-2,2.677556872E-1,2.821147378E-1
2.967606233E1,1.179234963E-2,7.292784750E-2,2.975116372E-1,3.065464153E-1
2.968604133E1,1.037113592E-1,1.094493717E-1,2.904012799E-1,3.272126440E-1
2.969602033E1,1.830679774E-1,1.362572908E-1,2.533388734E-1,3.409699671E-1
2.970599979E1,2.378979325E-1,1.448537111E-1,2.025808692E-1,3.444082352E-1
2.971597879E1,2.569760084E-1,1.416376829E-1,1.559633017E-1,3.322987415E-1
2.972595779E1,2.464506775E-1,1.206208020E-1,1.229267865E-1,3.006631158E-1
2.973593679E1,2.063498497E-1,7.767519355E-2,1.082706377E-1,2.456343363E-1
2.974591579E1,1.541335136E-1,2.611906081E-2,1.131942868E-1,1.930085281E-1
2.975589479E1,1.108726114E-1,-2.432711422E-2,1.193424910E-1,1.647032927E-1
2.976587379E1,9.162754565E-2,-5.958123878E-2,1.080805138E-1,1.537105351E-1
2.977585279E1,1.092275679E-1,-6.894538552E-2,7.512196153E-2,1.494236825E-1
2.978583179E1,1.520722359E-1,-5.563250929E-2,3.563766927E-2,1.658040545E-1
2.979581079E1,1.930785179E-1,-2.787980624E-2,1.224246714E-2,1.954647684E-1
2.980578979E1,2.161249816E-1,2.091702633E-2,9.178233333E-3,2.173287134E-1
2.981576879E1,2.066260278E-1,8.733104169E-2,2.903755940E-2,2.261950620E-1
2.982574779E1,1.770468354E-1,1.303890198E-1,7.583063096E-2,2.325879684E-1
2.983572679E1,1.347270310E-1,1.465706676E-1,1.306907386E-1,2.381478588E-1
2.984570579E1,9.544326365E-2,1.600124389E-1,1.659153104E-1,2.494820382E-1
2.985568479E1,7.188685238E-2,1.588094682E-1,1.628576666E-1,2.385598170E-1
2.986566379E1,6.460390985E-2,1.296228319E-1,1.189480051E-1,1.874149718E-1
2.987564279E1,7.600753754E-2,8.674763143E-2,4.563991725E-2,1.240374918E-1
2.988562179E1,9.778606892E-2,4.504439607E-2,-3.704670444E-2,1.138576796E-1
2.989560079E1,1.181821525E-1,-8.064566180E-3,-1.001844630E-1,1.551418223E-1
2.990557979E1,1.178974584E-1,-6.133577973E-2,-1.172979325E-1,1.772588320E-1
2.991555879E1,9.182168543E-2,-1.107827201E-1,-1.014031246E-1,1.760301869E-1
2.992553779E1,5.193258822E-2,-1.473899931E-1,-5.893769488E-2,1.670163335E-1
2.993551679E1,2.242316119E-2,-1.784489155E-1,2.647235233E-4,1.798523941E-1
2.994549579E1,1.249942463E-2,-2.045092881E-1,6.417180598E-2,2.147051588E-1
2.995547479E1,2.168226987E-2,-2.214296758E-1,1.243752241E-1,2.548929550E-1
