"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
5.318349584E-1,-5.703140259E-2,1.804647217E0,9.598340149E0,9.766685096E0
5.418139583E-1,-8.053253174E-2,1.816472626E0,9.552236023E0,9.723747803E0
5.517929584E-1,-9.595046997E-2,1.843715973E0,9.514813843E0,9.692274116E0
5.617719584E-1,-1.181044006E-1,1.870360565E0,9.454040222E0,9.638001547E0
5.717509583E-1,-9.175918579E-2,1.883982239E0,9.386530609E0,9.574171802E0
5.817299583E-1,-4.595443726E-2,1.888472900E0,9.410181427E0,9.597914159E0
5.917089584E-1,-1.407073975E-2,1.838177490E0,9.430389404E0,9.607878995E0
6.016869583E-1,-2.739303589E-2,1.751657410E0,9.478439484E0,9.638976559E0
6.116659583E-1,-8.532257080E-3,1.699116669E0,9.537117462E0,9.687294759E0
6.216449584E-1,3.293151855E-2,1.698667603E0,9.603429565E0,9.752559435E0
6.316239584E-1,4.176315308E-2,1.669328613E0,9.628277893E0,9.772007847E0
6.416029583E-1,6.122268677E-2,1.659898224E0,9.658365326E0,9.800154647E0
6.515819584E-1,1.022373962E-1,1.701661377E0,9.671388245E0,9.820481378E0
6.615609584E-1,1.260379028E-1,1.686842194E0,9.632469177E0,9.779866287E0
6.715399583E-1,1.261875916E-1,1.664239197E0,9.576485596E0,9.720838018E0
6.815179583E-1,1.329235840E-1,1.674717407E0,9.571096802E0,9.717419465E0
6.914969584E-1,1.444496155E-1,1.698667603E0,9.547445984E0,9.698456688E0
7.014759583E-1,9.580078125E-2,1.686692505E0,9.535470886E0,9.683972037E0
7.114549583E-1,-1.781295776E-2,1.667083282E0,9.527537384E0,9.672303375E0
7.214339584E-1,-1.076261902E-1,1.677262115E0,9.504335632E0,9.651797108E0
7.314129584E-1,-1.484912109E-1,1.707499237E0,9.513616333E0,9.666772937E0
7.413919583E-1,-1.410067749E-1,1.751058655E0,9.528884583E0,9.689464934E0
7.513709584E-1,-1.264869690E-1,1.741628265E0,9.562714233E0,9.720842118E0
7.613499584E-1,-9.370513916E-2,1.739682312E0,9.629625092E0,9.785957010E0
7.713279583E-1,-3.936813354E-2,1.739382935E0,9.701775055E0,9.856543109E0
7.813069583E-1,-2.724334717E-2,1.716779938E0,9.742490387E0,9.892633345E0
7.912859584E-1,-9.879455566E-3,1.713786163E0,9.743089142E0,9.892671360E0
8.012649583E-1,-8.382568359E-3,1.703307953E0,9.800719299E0,9.947634243E0
8.112439583E-1,-4.640350342E-3,1.679806824E0,9.830806732E0,9.973291007E0
8.212229584E-1,-3.787124634E-2,1.661544800E0,9.839937744E0,9.979305595E0
8.312019584E-1,-9.415420532E-2,1.652114410E0,9.799372101E0,9.938110515E0
8.411809583E-1,-1.011895752E-1,1.657802582E0,9.758507080E0,9.898838778E0
8.511589584E-1,-7.229965210E-2,1.661993866E0,9.703571320E0,9.845138252E0
8.611379584E-1,-3.652404785E-2,1.655706940E0,9.616003418E0,9.757572506E0
8.711169583E-1,-2.529739380E-2,1.628313904E0,9.570498047E0,9.708062577E0
8.810959583E-1,-1.676513672E-2,1.617835693E0,9.551188202E0,9.687252937E0
8.910749584E-1,2.963836670E-2,1.609902191E0,9.562564545E0,9.697180217E0
9.010539583E-1,5.209167480E-2,1.635049896E0,9.617799683E0,9.755930117E0
9.110329583E-1,1.007405090E-1,1.636397095E0,9.662406921E0,9.800512824E0
9.210119584E-1,1.133143616E-1,1.633253632E0,9.727521515E0,9.864331320E0
9.309909584E-1,1.011895752E-1,1.636995850E0,9.797126770E0,9.933463026E0
9.409689583E-1,7.559280396E-2,1.663191376E0,9.811796265E0,9.952048320E0
9.509479584E-1,5.029541016E-2,1.699715424E0,9.851912842E0,9.997587148E0
9.609269584E-1,3.891906738E-3,1.696122894E0,9.813442841E0,9.958941129E0
9.709059583E-1,-5.373825073E-2,1.711091766E0,9.772877197E0,9.921685923E0
9.808849583E-1,-4.595443726E-2,1.717827759E0,9.732012177E0,9.882565711E0
9.908639584E-1,7.933502197E-3,1.775008850E0,9.660760345E0,9.822474729E0
1.000842958E0,5.044509888E-2,1.791923676E0,9.632469177E0,9.797856787E0
1.010821958E0,7.364685059E-2,1.789977722E0,9.521250458E0,9.688325675E0
1.020799958E0,7.589218140E-2,1.802551575E0,9.480385437E0,9.650526402E0
1.030778958E0,6.152206421E-2,1.807191925E0,9.439670105E0,9.611300604E0
1.040757958E0,5.628295898E-2,1.820813599E0,9.432185669E0,9.606490328E0
1.050736958E0,8.083190918E-2,1.812131653E0,9.415719910E0,9.588854798E0
1.060715958E0,9.190887451E-2,1.813029785E0,9.381441193E0,9.555467707E0
1.070694958E0,9.475296021E-2,1.806293793E0,9.387877808E0,9.560540001E0
1.080673958E0,6.391708374E-2,1.786385193E0,9.382189636E0,9.550954917E0
1.090652958E0,-1.437011719E-2,1.715133362E0,9.418563995E0,9.573465239E0
1.100630958E0,-4.954696655E-2,1.730401611E0,9.472302246E0,9.629187633E0
1.110609958E0,-9.580078125E-3,1.775457916E0,9.598190460E0,9.761024675E0
1.120588958E0,1.646575928E-2,1.769320679E0,9.646988983E0,9.807913296E0
1.130567958E0,1.002914429E-2,1.727856903E0,9.676178284E0,9.829242913E0
1.140546958E0,3.293151855E-2,1.679357758E0,9.703271942E0,9.847579060E0
1.150525958E0,6.481521606E-2,1.651365967E0,9.715097351E0,9.854660172E0
1.160504958E0,7.993377686E-2,1.598376160E0,9.726473694E0,9.857255514E0
1.170483958E0,9.954299927E-2,1.576820984E0,9.682165833E0,9.810229785E0
1.180462958E0,9.864486694E-2,1.576521606E0,9.614955597E0,9.743845356E0
1.190440958E0,9.116043091E-2,1.542991333E0,9.543554077E0,9.667913782E0
1.200419958E0,7.259902954E-2,1.548080750E0,9.443711700E0,9.570032148E0
1.210398958E0,6.017486572E-2,1.554068298E0,9.409432983E0,9.537094860E0
1.220377958E0,3.996688843E-2,1.595232697E0,9.395811310E0,9.530353345E0
1.230356958E0,-4.490661621E-4,1.618434448E0,9.429790649E0,9.567668575E0
1.240335958E0,9.280700684E-3,1.655407562E0,9.504784698E0,9.647869842E0
1.250314958E0,5.179229736E-2,1.694476318E0,9.601782990E0,9.750290714E0
1.260293958E0,1.044827271E-1,1.716630249E0,9.606573029E0,9.759302301E0
1.270272958E0,1.320254517E-1,1.728455658E0,9.620643768E0,9.775570377E0
1.280250958E0,1.947450256E-1,1.744472351E0,9.626481628E0,9.785206076E0
1.290229958E0,2.146536255E-1,1.733096008E0,9.637408905E0,9.794352881E0
1.300208958E0,1.806742859E-1,1.725611572E0,9.652527466E0,9.807225141E0
1.310187958E0,1.285826111E-1,1.707199860E0,9.640702057E0,9.791537213E0
1.320166958E0,5.388793945E-2,1.700763245E0,9.660311279E0,9.809032243E0
1.330145958E0,6.286926270E-3,1.704206085E0,9.652377777E0,9.801671014E0
1.340124958E0,-2.963836670E-2,1.709295502E0,9.671537933E0,9.821467077E0
1.350103958E0,-5.104385376E-2,1.716630249E0,9.679022369E0,9.830203401E0
1.360081958E0,-4.849914551E-2,1.716031494E0,9.701325989E0,9.852047614E0
1.370060958E0,-6.930587769E-2,1.694326630E0,9.717791748E0,9.864634940E0
1.380039958E0,-1.621128845E-1,1.695524139E0,9.790540466E0,9.937593538E0
1.390018958E0,-9.280700684E-2,1.681303711E0,9.753417664E0,9.897704351E0
1.399997958E0,-2.589614868E-2,1.604663086E0,9.554181976E0,9.688034242E0
1.409976958E0,-5.927673340E-2,1.617236938E0,9.542057190E0,9.678317233E0
1.419955958E0,1.496887207E-4,1.675615540E0,9.589209137E0,9.734506630E0
1.429934958E0,1.661544800E-2,1.685944061E0,9.602232056E0,9.749130418E0
1.439912958E0,-4.939727783E-3,1.666634216E0,9.567803650E0,9.711877300E0
1.449891958E0,-1.916015625E-2,1.629661102E0,9.529932404E0,9.668287027E0
1.459870958E0,-3.502716064E-2,1.639390869E0,9.487420807E0,9.628083033E0
1.469849958E0,-6.152206421E-2,1.637893982E0,9.455387421E0,9.596396873E0
1.479828958E0,-5.628295898E-2,1.666634216E0,9.449399872E0,9.595415328E0
1.489807958E0,-8.068222046E-2,1.704804840E0,9.456734619E0,9.609510852E0
1.499786958E0,-9.490264893E-2,1.729353790E0,9.435927887E0,9.593560660E0
1.509765958E0,-1.374142456E-1,1.723665619E0,9.424401855E0,9.581714678E0
1.519744958E0,-1.083746338E-1,1.739532623E0,9.421408081E0,9.581265524E0
1.529722958E0,-9.864486694E-2,1.753753052E0,9.432634735E0,9.594789139E0
1.539701958E0,-9.340576172E-2,1.761836243E0,9.452842712E0,9.616081683E0
1.549680958E0,-1.187031555E-1,1.730251923E0,9.469009094E0,9.626525613E0
1.559659958E0,-1.582209778E-1,1.721719666E0,9.487121429E0,9.643382472E0
1.569638958E0,-1.567240906E-1,1.756297760E0,9.524543610E0,9.686386077E0
1.579617958E0,-1.830693054E-1,1.778152313E0,9.561965790E0,9.727616861E0
1.589596958E0,-1.989363098E-1,1.756746826E0,9.609866180E0,9.771144410E0
1.599575958E0,-1.767823792E-1,1.739083557E0,9.707912292E0,9.864036938E0
1.609553958E0,-1.869612122E-1,1.733245697E0,9.735754395E0,9.890602043E0
1.619532958E0,-2.056723022E-1,1.697919159E0,9.785301361E0,9.933647532E0
1.629511958E0,-1.673519897E-1,1.710792389E0,9.769584045E0,9.919656733E0
1.639490958E0,-1.273851013E-1,1.758992157E0,9.740245056E0,9.898618799E0
1.649469958E0,-1.115180969E-1,1.796564026E0,9.686207428E0,9.852040039E0
1.659448958E0,-1.028361511E-1,1.806593170E0,9.674831085E0,9.842596745E0
1.669427958E0,-1.115180969E-1,1.832489319E0,9.647737427E0,9.820859985E0
1.679406958E0,-1.502874756E-1,1.809287567E0,9.633217621E0,9.802805188E0
1.689385958E0,-1.916015625E-1,1.788181458E0,9.609866180E0,9.776698425E0
1.699363958E0,-2.013313293E-1,1.806892548E0,9.584269409E0,9.755184011E0
1.709342958E0,-2.634521484E-1,1.798809357E0,9.561367035E0,9.732669814E0
1.719321958E0,-3.007246399E-1,1.776356049E0,9.523196411E0,9.692117726E0
1.729300958E0,-3.014730835E-1,1.771566010E0,9.493108978E0,9.661700172E0
1.739279958E0,-2.974314880E-1,1.730700989E0,9.512718201E0,9.673448143E0
1.749258958E0,-3.243754578E-1,1.683549042E0,9.559870148E0,9.712397956E0
1.759237958E0,-2.980302429E-1,1.651964722E0,9.551487579E0,9.697872161E0
1.769216958E0,-2.821632385E-1,1.642983398E0,9.619595947E0,9.762972740E0
1.779194958E0,-2.219883728E-1,1.674567719E0,9.578730927E0,9.726538030E0
1.789173958E0,-1.785786438E-1,1.710043945E0,9.576635284E0,9.729752515E0
1.799152958E0,-1.678010559E-1,1.734592896E0,9.515262909E0,9.673530789E0
1.809131958E0,-1.311273193E-1,1.754501495E0,9.459578705E0,9.621803321E0
1.819110958E0,-3.772155762E-2,1.806293793E0,9.403445435E0,9.575432430E0
1.829089958E0,5.104385376E-2,1.835782471E0,9.375154266E0,9.553335557E0
1.839068958E0,1.071771240E-1,1.835034027E0,9.361532593E0,9.540289791E0
1.849047958E0,1.706451416E-1,1.814376984E0,9.348958740E0,9.524920636E0
1.859025958E0,1.835183716E-1,1.785037994E0,9.356143799E0,9.526671319E0
1.869004958E0,2.174977112E-1,1.767075348E0,9.381890259E0,9.549331148E0
1.878983958E0,1.987866211E-1,1.748214569E0,9.377549286E0,9.541184461E0
1.888962958E0,1.357676697E-1,1.709445190E0,9.364825745E0,9.520535539E0
1.898941958E0,8.696914673E-2,1.668580170E0,9.427994385E0,9.574904779E0
1.908920958E0,1.077758789E-2,1.646276550E0,9.458830261E0,9.601031848E0
1.918899958E0,-3.592529297E-2,1.630259857E0,9.534123688E0,9.672566998E0
1.928878958E0,-5.867797852E-2,1.655108185E0,9.605674896E0,9.747400496E0
1.938857958E0,-8.831634521E-3,1.690285034E0,9.614805908E0,9.762255587E0
1.948835958E0,3.921844482E-2,1.716929626E0,9.664203186E0,9.815610457E0
1.958814958E0,8.517288208E-2,1.687590637E0,9.689500580E0,9.835732716E0
1.968793958E0,9.325607300E-2,1.666334839E0,9.760153656E0,9.901816393E0
1.978772958E0,1.013392639E-1,1.640588379E0,9.779463501E0,9.916637850E0
1.988751958E0,1.342707825E-1,1.649869080E0,9.834698639E0,9.973033337E0
1.998730958E0,1.441502380E-1,1.648072815E0,9.891280975E0,1.002867701E1
2.008709958E0,1.453477478E-1,1.680854645E0,9.888436890E0,1.003133004E1
2.018688958E0,1.408570862E-1,1.694326630E0,9.850116577E0,9.995768106E0
2.028666958E0,9.969268799E-2,1.664538574E0,9.876012726E0,1.001580025E1
2.038645958E0,6.346801758E-2,1.622625732E0,9.877808990E0,1.001039724E1
2.048624958E0,1.212478638E-2,1.565444641E0,9.925709381E0,1.004840637E1
2.058603958E0,8.382568359E-3,1.551074524E0,9.978549500E0,1.009838366E1
2.068582958E0,5.942642212E-2,1.539249115E0,1.005399261E1,1.017131195E1
2.078561958E0,7.604187012E-2,1.506018219E0,1.007405090E1,1.018628366E1
2.088540958E0,6.436614990E-2,1.432820435E0,1.005713608E1,1.015889283E1
2.098519958E0,9.011260986E-2,1.408720551E0,1.002630020E1,1.012518195E1
2.108497958E0,1.353186035E-1,1.429527283E0,9.994865570E0,1.009748469E1
2.118476958E0,1.675016785E-1,1.483265533E0,9.873468018E0,9.985664933E0
2.128455958E0,1.856140137E-1,1.548529816E0,9.754166107E0,9.878064264E0
2.138434958E0,1.800755310E-1,1.621428223E0,9.592202911E0,9.729944161E0
2.148413958E0,1.269360352E-1,1.685494995E0,9.463171234E0,9.612940026E0
2.158392958E0,6.586303711E-2,1.745071106E0,9.342671814E0,9.504479351E0
2.168371958E0,2.918930054E-2,1.800755310E0,9.296867065E0,9.469704797E0
2.178350958E0,2.799179077E-2,1.858235779E0,9.291777649E0,9.475808970E0
2.188329958E0,6.586303711E-2,1.902094574E0,9.306896210E0,9.499506238E0
2.198307958E0,1.508862305E-1,1.906734924E0,9.331594849E0,9.525600619E0
2.208286958E0,2.222877502E-1,1.920506287E0,9.362730103E0,9.560254767E0
2.218265958E0,2.682421875E-1,1.891466675E0,9.355994110E0,9.549043190E0
2.228244958E0,2.712359619E-1,1.865121460E0,9.361083527E0,9.548933543E0
2.238223958E0,2.691403198E-1,1.835034027E0,9.372459869E0,9.554202761E0
2.248202958E0,2.927911377E-1,1.843117218E0,9.425000610E0,9.607988563E0
2.258181958E0,3.023712158E-1,1.834135895E0,9.427695007E0,9.609209956E0
2.268160958E0,2.944377136E-1,1.788630524E0,9.431287537E0,9.603909481E0
2.278138958E0,2.603086853E-1,1.730401611E0,9.431287537E0,9.592248691E0
2.288117958E0,2.481838989E-1,1.689087524E0,9.448801117E0,9.601794335E0
2.298096958E0,2.751278687E-1,1.695673828E0,9.519603882E0,9.673358421E0
2.308075958E0,2.647993469E-1,1.695973206E0,9.517657928E0,9.671207590E0
2.318054958E0,2.659968567E-1,1.686842194E0,9.526190186E0,9.678041660E0
2.328033958E0,2.805166626E-1,1.709295502E0,9.494007111E0,9.650728041E0
2.338012958E0,2.818638611E-1,1.770667877E0,9.449848938E0,9.618438383E0
2.347991958E0,2.272274780E-1,1.773811340E0,9.394913177E0,9.563599354E0
2.357970958E0,1.395098877E-1,1.747615814E0,9.326804810E0,9.490148155E0
2.367948958E0,1.145118713E-1,1.757644958E0,9.322763214E0,9.487694278E0
2.377927958E0,1.378633118E-1,1.763482819E0,9.331594849E0,9.497765019E0
2.387906958E0,1.939965820E-1,1.802252197E0,9.350904694E0,9.524975918E0
2.397885958E0,2.263293457E-1,1.827250214E0,9.396260376E0,9.574955737E0
2.407864958E0,2.390528870E-1,1.829196167E0,9.399553528E0,9.578867961E0
2.417843958E0,2.302212524E-1,1.822909241E0,9.471853180E0,9.648419694E0
2.427822958E0,2.124082947E-1,1.814227295E0,9.474547577E0,9.649020144E0
2.437801958E0,1.543290710E-1,1.803599396E0,9.477092285E0,9.648423002E0
2.447779958E0,8.053253174E-2,1.794767761E0,9.498048706E0,9.666468126E0
2.457758958E0,4.640350342E-3,1.787582703E0,9.504784698E0,9.671422109E0
2.467737958E0,-4.685256958E-2,1.789229279E0,9.560917969E0,9.727008223E0
2.477716958E0,-4.909790039E-2,1.834734650E0,9.612111511E0,9.785772813E0
2.487695958E0,-1.398092651E-1,1.789528656E0,9.649084625E0,9.814621416E0
2.497674958E0,-2.511776733E-1,1.744622040E0,9.675130463E0,9.834375718E0
2.507653958E0,-2.689906311E-1,1.706002350E0,9.755513306E0,9.907211506E0
2.517632958E0,-1.962419128E-1,1.701811066E0,9.821675720E0,9.969954150E0
2.527610958E0,-1.031355286E-1,1.684896240E0,9.876761169E0,1.001997622E1
2.537589958E0,-3.457809448E-2,1.658700714E0,9.909992065E0,1.004790657E1
2.547568958E0,4.999603271E-2,1.632654877E0,9.880353699E0,1.001446208E1
2.557547958E0,1.483415222E-1,1.655257874E0,9.827214203E0,9.966745849E0
2.567526958E0,1.857637024E-1,1.677262115E0,9.764794006E0,9.909536737E0
2.577505958E0,1.731898499E-1,1.668430481E0,9.671687622E0,9.816068279E0
2.587484958E0,1.303788757E-1,1.630409546E0,9.582323456E0,9.720913370E0
2.597463958E0,5.074447632E-2,1.608405304E0,9.560917969E0,9.695395558E0
2.607442958E0,-1.002914429E-2,1.609752502E0,9.570048981E0,9.704495927E0
2.617420958E0,-3.592529297E-2,1.600621490E0,9.590107269E0,9.722830720E0
2.627399958E0,-3.981719971E-2,1.623523865E0,9.630672913E0,9.766640973E0
2.637378958E0,-5.433700562E-2,1.619033203E0,9.640851746E0,9.776003447E0
2.647357958E0,-6.152206421E-2,1.650617523E0,9.604776764E0,9.745771383E0
2.657336958E0,-5.044509888E-2,1.680704956E0,9.587412872E0,9.733745396E0
2.667315958E0,4.640350342E-3,1.733096008E0,9.563312988E0,9.719084248E0
2.677294958E0,3.472778320E-2,1.775757294E0,9.538764038E0,9.702707836E0
2.687273958E0,3.143463135E-2,1.776505737E0,9.516460419E0,9.680907998E0
2.697251958E0,2.859054565E-2,1.795366516E0,9.470955048E0,9.639665340E0
2.707230958E0,2.050735474E-2,1.806293793E0,9.487869873E0,9.658301742E0
2.717209958E0,-2.454895020E-2,1.784588928E0,9.487869873E0,9.654275479E0
2.727188958E0,-5.209167480E-2,1.798509979E0,9.516161041E0,9.684764977E0
2.737167958E0,-5.179229736E-2,1.806593170E0,9.563462677E0,9.732742661E0
2.747146958E0,-4.670288086E-2,1.797162781E0,9.593699799E0,9.760689066E0
2.757125958E0,-8.083190918E-3,1.808688812E0,9.627230072E0,9.795661255E0
2.767104958E0,3.382965088E-2,1.800455933E0,9.649683380E0,9.816270949E0
2.777082958E0,2.634521484E-2,1.756447449E0,9.646839294E0,9.805473476E0
2.787061458E0,3.772155762E-2,1.751058655E0,9.658964081E0,9.816476784E0
2.797040458E0,3.637435913E-2,1.724264374E0,9.682315521E0,9.834716294E0
2.807019458E0,4.760101318E-2,1.687141571E0,9.734556885E0,9.879793028E0
2.816998458E0,7.214996338E-2,1.650767212E0,9.767638092E0,9.906411656E0
2.826977458E0,5.643264771E-2,1.586550751E0,9.782008209E0,9.909995587E0
2.836956458E0,8.966354370E-2,1.584155731E0,9.718989258E0,9.847656631E0
2.846935458E0,1.285826111E-1,1.602717133E0,9.668394470E0,9.801177854E0
2.856914458E0,1.193019104E-1,1.595831451E0,9.596244507E0,9.728762491E0
2.866892458E0,1.447489929E-1,1.617985382E0,9.530381470E0,9.667833259E0
2.876871458E0,1.619631958E-1,1.650467834E0,9.526190186E0,9.669466149E0
2.886850458E0,1.615141296E-1,1.671873322E0,9.495354309E0,9.642769347E0
2.896829458E0,1.499880981E-1,1.684447174E0,9.507778473E0,9.657003169E0
2.906808458E0,1.612147522E-1,1.714983673E0,9.506281586E0,9.661084245E0
2.916787458E0,1.106199646E-1,1.742376709E0,9.498797150E0,9.657911817E0
2.926766458E0,6.047424316E-2,1.742975464E0,9.454489288E0,9.613999600E0
2.936745458E0,7.484436035E-4,1.747316437E0,9.465865631E0,9.625784510E0
2.946723458E0,-1.960922241E-2,1.766326904E0,9.505533142E0,9.668270557E0
2.956702458E0,1.197509766E-2,1.794767761E0,9.525292053E0,9.692910988E0
2.966681458E0,-3.817062378E-2,1.808090057E0,9.605674896E0,9.774437931E0
2.976660458E0,-9.624984741E-2,1.801503754E0,9.638456726E0,9.805841518E0
2.986639458E0,-1.425036621E-1,1.800156555E0,9.662855988E0,9.830140220E0
2.996618458E0,-1.613644409E-1,1.829794922E0,9.664203186E0,9.837225786E0
3.006597458E0,-1.553768921E-1,1.845512238E0,9.685458984E0,9.860941798E0
3.016576458E0,-1.547781372E-1,1.845661926E0,9.655371552E0,9.831410073E0
3.026555458E0,-1.040336609E-1,1.830393677E0,9.673932953E0,9.846123237E0
3.036533458E0,-5.927673340E-2,1.811832275E0,9.672735443E0,9.841141239E0
3.046512458E0,-6.361770630E-2,1.771116943E0,9.689650269E0,9.850392112E0
3.056491458E0,-3.891906738E-2,1.732347565E0,9.687404938E0,9.841156294E0
3.066470458E0,1.077758789E-2,1.768721924E0,9.660161591E0,9.820754317E0
3.076449458E0,6.721023560E-2,1.788331146E0,9.619446259E0,9.784497525E0
3.086428458E0,9.819580078E-2,1.755699005E0,9.548194427E0,9.708766051E0
3.096407458E0,9.714797974E-2,1.717378693E0,9.490115204E0,9.644745403E0
3.106386458E0,9.684860229E-2,1.687440948E0,9.462273102E0,9.612047069E0
3.116364458E0,8.711883545E-2,1.673519897E0,9.394464111E0,9.542757174E0
3.126343458E0,2.350112915E-2,1.667532349E0,9.339977417E0,9.487697012E0
3.136322458E0,-1.496887207E-2,1.673519897E0,9.328451385E0,9.477388784E0
3.146301458E0,-8.083190918E-3,1.711840210E0,9.304052124E0,9.460224531E0
3.156280458E0,-1.212478638E-2,1.728904724E0,9.268276520E0,9.428160383E0
3.166259458E0,-4.460723877E-2,1.727557526E0,9.235494690E0,9.395786661E0
3.176238458E0,-7.110214233E-2,1.726210327E0,9.234446869E0,9.394672245E0
3.186217458E0,-7.694000244E-2,1.739682312E0,9.256451111E0,9.418826969E0
3.196196458E0,-1.089733887E-1,1.736239471E0,9.262438660E0,9.424392427E0
3.206174458E0,-1.148112488E-1,1.731150055E0,9.293424225E0,9.453983074E0
3.216153458E0,-7.948471069E-2,1.723366241E0,9.350156250E0,9.507982484E0
3.226132458E0,-2.574645996E-2,1.746268616E0,9.419162750E0,9.579704791E0
3.236111458E0,2.799179077E-2,1.767075348E0,9.494156799E0,9.657243507E0
3.246090458E0,7.559280396E-2,1.757345581E0,9.586365051E0,9.746403063E0
3.256069458E0,1.089733887E-1,1.748513947E0,9.651030579E0,9.808749535E0
3.266048458E0,1.158590698E-1,1.740281067E0,9.706864471E0,9.862313085E0
3.276027458E0,1.308279419E-1,1.749262390E0,9.771679688E0,9.927877859E0
3.286005458E0,1.276844788E-1,1.736389160E0,9.833800507E0,9.986740361E0
3.295984458E0,7.544311523E-2,1.656904449E0,9.916129303E0,1.005388703E1
