"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
7.382661079E1,-1.652563477E-1,6.300398254E-1,1.111872849E1,1.113779076E1
7.383658979E1,-1.510359192E-1,7.634124756E-1,1.120973923E1,1.123671945E1
7.384656879E1,-1.454974365E-1,9.333091736E-1,1.110091553E1,1.114103052E1
7.385654829E1,-1.345701599E-1,1.059197388E0,1.076306808E1,1.081589769E1
7.386652729E1,-2.395019531E-1,1.063238983E0,1.040456360E1,1.046149043E1
7.387650729E1,-4.414320374E-1,9.008267212E-1,1.009934830E1,1.014904858E1
7.388648629E1,-6.608757019E-1,7.156617737E-1,9.895771637E0,9.943602202E0
7.389646529E1,-7.390132141E-1,6.271957397E-1,9.870623932E0,9.918101221E0
7.390644429E1,-6.987469482E-1,5.909710693E-1,9.973310394E0,1.001520915E1
7.391642429E1,-6.415658569E-1,5.571414185E-1,9.998907166E0,1.003494683E1
7.392640329E1,-6.083349609E-1,5.447172546E-1,9.978998566E0,1.001235241E1
7.393638229E1,-5.355862427E-1,5.433700562E-1,9.898016968E0,9.927378483E0
7.394636129E1,-4.499642944E-1,5.751040649E-1,9.760602722E0,9.787879140E0
7.395634029E1,-3.835025024E-1,6.325845337E-1,9.630373535E0,9.658743800E0
7.396632029E1,-3.781137085E-1,7.014413452E-1,9.535919952E0,9.569156665E0
7.397629929E1,-3.956272888E-1,6.730004883E-1,9.464817810E0,9.496958818E0
7.398627829E1,-3.255729675E-1,5.869294739E-1,9.432485046E0,9.456334285E0
7.399625729E1,-1.869612122E-1,4.926255798E-1,9.451645203E0,9.466320906E0
7.400623629E1,-6.586303711E-2,3.457809448E-1,9.498946838E0,9.505466503E0
7.401621629E1,8.996292114E-2,2.254312134E-1,9.488917694E0,9.492021469E0
7.402619529E1,2.463876343E-1,1.368154907E-1,9.396709442E0,9.400934724E0
7.403617429E1,3.553610229E-1,1.176553345E-1,9.309740295E0,9.317262935E0
7.404615329E1,4.019142151E-1,1.345701599E-1,9.245823212E0,9.255532995E0
7.405613229E1,2.839595032E-1,1.202000427E-1,9.194030914E0,9.199200264E0
7.406611229E1,1.332229614E-1,8.547225952E-2,9.228010254E0,9.229367644E0
7.407609129E1,-3.697311401E-2,1.332229614E-1,9.361831970E0,9.362852835E0
7.408607029E1,-2.324665833E-1,1.835183716E-1,9.503287811E0,9.507901920E0
7.409604929E1,-4.246669006E-1,2.267784119E-1,9.652078400E0,9.664077186E0
7.410602829E1,-5.014572144E-1,2.607577515E-1,9.689500580E0,9.705971122E0
7.411600829E1,-4.893324280E-1,3.216810608E-1,9.667646027E0,9.685365487E0
7.412598729E1,-3.776646423E-1,4.131408691E-1,9.548643494E0,9.565035731E0
7.413596629E1,-2.140548706E-1,5.264552307E-1,9.306297455E0,9.323633783E0
7.414594529E1,-7.424560547E-2,6.496490479E-1,9.013506317E0,9.037192729E0
7.415592429E1,-1.901046753E-2,7.556286621E-1,8.724158020E0,8.756841282E0
7.416590429E1,1.302291870E-2,8.887019348E-1,8.457712097E0,8.504284487E0
7.417588329E1,-6.137237549E-3,1.041833496E0,8.241112518E0,8.306707545E0
7.418586229E1,-1.324745178E-1,1.119222565E0,8.119415588E0,8.197262845E0
7.419584129E1,-2.902464294E-1,1.145118713E0,8.068072357E0,8.154099056E0
7.420582029E1,-3.251239014E-1,1.238973541E0,8.124954071E0,8.225304836E0
7.421580029E1,-2.478845215E-1,1.347797241E0,8.202043762E0,8.315739655E0
7.422577929E1,-1.773811340E-1,1.444945221E0,8.333470459E0,8.459672609E0
7.423575829E1,-1.257385254E-1,1.505419464E0,8.423433380E0,8.557822611E0
7.424573729E1,-1.248403931E-1,1.503024445E0,8.519832916E0,8.652295680E0
7.425571629E1,-1.922003174E-1,1.448986816E0,8.747359772E0,8.868641764E0
7.426569629E1,-2.472857666E-1,1.427731018E0,9.009464722E0,9.125240856E0
7.427567529E1,-3.541635132E-1,1.333127747E0,9.308842163E0,9.410483718E0
7.428565429E1,-3.926335144E-1,1.285975800E0,9.635912018E0,9.729270027E0
7.429563329E1,-3.245251465E-1,1.315314789E0,9.998458099E0,1.008982329E1
7.430561229E1,-2.507286072E-1,1.358574829E0,1.033480865E1,1.042673776E1
7.431559229E1,-1.767823792E-1,1.393302612E0,1.062131287E1,1.071376830E1
7.432557129E1,-9.490264893E-2,1.417851562E0,1.075139236E1,1.084489499E1
7.433555029E1,-3.936813354E-2,1.407822418E0,1.078986237E1,1.088138979E1
7.434552929E1,-2.754272461E-2,1.348994751E0,1.080857346E1,1.089246554E1
7.435550929E1,-6.331832886E-2,1.289718018E0,1.078162949E1,1.085867930E1
7.436548829E1,-1.371148682E-1,1.214274902E0,1.075094330E1,1.082016848E1
7.437546729E1,-2.540217590E-1,1.144220581E0,1.073163345E1,1.079544924E1
7.438544629E1,-3.797602844E-1,1.105900269E0,1.074091415E1,1.080437273E1
7.439542529E1,-5.059478760E-1,1.083896027E0,1.083252365E1,1.089836605E1
7.440540529E1,-5.878276062E-1,1.115630035E0,1.096754288E1,1.103979929E1
7.441538429E1,-6.682104492E-1,1.104253693E0,1.115315689E1,1.122759057E1
7.442536329E1,-7.310797119E-1,1.068777466E0,1.135299133E1,1.142659945E1
7.443534229E1,-7.366181946E-1,1.014590149E0,1.152722900E1,1.159521488E1
7.444532129E1,-6.168672180E-1,9.363029480E-1,1.155447235E1,1.160874755E1
7.445530129E1,-4.056564331E-1,8.545729065E-1,1.153980286E1,1.157851035E1
7.446528029E1,-1.549278259E-1,7.607180786E-1,1.151405640E1,1.154019884E1
7.447525929E1,6.750961304E-2,7.426057434E-1,1.142259659E1,1.144690935E1
7.448523829E1,1.300794983E-1,7.369175720E-1,1.123937759E1,1.126426104E1
7.449521729E1,-1.990859985E-2,6.249504089E-1,1.090182953E1,1.091974571E1
7.450519729E1,-3.656895447E-1,4.194277954E-1,1.049302963E1,1.050777424E1
7.451517629E1,-7.045848083E-1,2.761756897E-1,1.009620483E1,1.012452788E1
7.452515529E1,-8.869056702E-1,3.131488037E-1,9.820178833E0,9.865119166E0
7.453513429E1,-9.157955933E-1,4.245172119E-1,9.668544159E0,9.721092664E0
7.454511329E1,-8.951385498E-1,5.292993164E-1,9.591155090E0,9.647366830E0
7.455509329E1,-7.858657837E-1,6.774911499E-1,9.445058899E0,9.501879650E0
7.456507229E1,-6.976991272E-1,7.535330200E-1,9.223070526E0,9.280066057E0
7.457505129E1,-8.431965637E-1,5.339396667E-1,8.913364563E0,8.969065718E0
7.458503029E1,-1.052311707E0,1.197509766E-1,8.613238678E0,8.678109284E0
7.459500929E1,-1.029858398E0,-5.343887329E-2,8.486751709E0,8.549176487E0
7.460498929E1,-7.704478455E-1,7.125183105E-2,8.670569458E0,8.705023919E0
7.461496829E1,-3.992198181E-1,3.637435913E-1,8.968749390E0,8.984995909E0
7.462494729E1,-6.286926270E-3,6.795867920E-1,9.302405548E0,9.327198224E0
7.463492629E1,3.147953796E-1,9.548643494E-1,9.529932404E0,9.582821801E0
7.464490529E1,4.914280701E-1,1.078058167E0,9.650880890E0,9.723333426E0
7.465488529E1,5.077441406E-1,1.012793884E0,9.666897583E0,9.733060384E0
7.466486429E1,3.716770935E-1,8.032296753E-1,9.621990967E0,9.662609996E0
7.467484329E1,1.642085266E-1,5.231620789E-1,9.564660187E0,9.580364685E0
7.468482229E1,-4.700225830E-2,2.157014465E-1,9.566606140E0,9.569153012E0
7.469480229E1,-1.649569702E-1,-4.311035156E-2,9.667047272E0,9.668550680E0
7.470478129E1,-1.583706665E-1,-1.082249451E-1,9.850715332E0,9.852582730E0
7.471476029E1,-5.059478760E-2,-2.335144043E-2,1.003857468E1,1.003872933E1
7.472473929E1,3.278182983E-2,4.385879517E-2,1.012778915E1,1.012793717E1
7.473471829E1,7.439529419E-2,1.065783691E-1,1.006312363E1,1.006396297E1
7.474469829E1,6.990463257E-2,1.908531189E-1,9.895472260E0,9.897559437E0
7.475467729E1,5.538482666E-3,3.109034729E-1,9.665999451E0,9.670999794E0
7.476465629E1,-8.996292114E-2,4.423301697E-1,9.425150299E0,9.435952918E0
7.477463529E1,-1.612147522E-1,6.051914978E-1,9.253157959E0,9.274329041E0
7.478461429E1,-1.857637024E-1,8.068222046E-1,9.153764648E0,9.191130369E0
7.479459429E1,-2.127076721E-1,9.611512756E-1,9.103469238E0,9.156539112E0
7.480457329E1,-2.258802795E-1,1.042881317E0,9.015601959E0,9.078529728E0
7.481455229E1,-1.933978271E-1,1.090332642E0,8.847052460E0,8.916084635E0
7.482453129E1,-8.397537231E-2,1.164428558E0,8.677305450E0,8.755488314E0
7.483451029E1,5.448669434E-2,1.196761322E0,8.497379608E0,8.581414025E0
7.484449029E1,1.520837402E-1,1.229393463E0,8.364755402E0,8.455984312E0
7.485446942E1,1.622625732E-1,1.236428833E0,8.299790497E0,8.392949880E0
7.486444842E1,1.363664246E-1,1.261726227E0,8.270900574E0,8.367696527E0
7.487442742E1,1.044827271E-1,1.333726501E0,8.311765594E0,8.418740424E0
7.488440642E1,1.811233521E-2,1.445094910E0,8.408464508E0,8.531758479E0
7.489438642E1,-1.203497314E-1,1.465153198E0,8.553213501E0,8.678630027E0
7.490436542E1,-2.573149109E-1,1.480271759E0,8.659492493E0,8.788869420E0
7.491434442E1,-3.309617615E-1,1.512754211E0,8.872050476E0,9.006177915E0
7.492432342E1,-3.775149536E-1,1.506018219E0,9.071435852E0,9.203344872E0
7.493430242E1,-3.869453430E-1,1.465003510E0,9.231004028E0,9.354538864E0
7.494428242E1,-3.926335144E-1,1.404229889E0,9.415420532E0,9.527652725E0
7.495426142E1,-3.638932800E-1,1.348545685E0,9.560768280E0,9.662260806E0
7.496424042E1,-3.565585327E-1,1.291065216E0,9.679471436E0,9.771701523E0
7.497421942E1,-4.108955383E-1,1.184636536E0,9.847571869E0,9.927077645E0
7.498419942E1,-4.659809875E-1,1.041234741E0,9.940229187E0,1.000547172E1
7.499417842E1,-4.204756165E-1,1.005459137E0,1.001282822E1,1.007196489E1
7.500415742E1,-2.176473999E-1,1.129401398E0,1.002315674E1,1.008893398E1
7.501413642E1,-9.086105347E-2,1.237476654E0,1.003767654E1,1.011407705E1
7.502411542E1,-8.906478882E-2,1.315763855E0,9.968670044E0,1.005552333E1
7.503409542E1,-2.354603577E-1,1.338815918E0,9.918674011E0,1.001139170E1
7.504407442E1,-3.755690002E-1,1.343456268E0,1.000384689E1,1.010063758E1
7.505405342E1,-4.526586914E-1,1.414109344E0,1.023930725E1,1.034640122E1
7.506403242E1,-5.170248413E-1,1.466650085E0,1.054706726E1,1.066109774E1
7.507401142E1,-5.140310669E-1,1.499581604E0,1.073148376E1,1.084793606E1
7.508399142E1,-5.523513794E-1,1.509161682E0,1.077459412E1,1.089378444E1
7.509397042E1,-5.647755432E-1,1.498234406E0,1.066008224E1,1.077965821E1
7.510394942E1,-5.667214966E-1,1.493743744E0,1.047895889E1,1.060004826E1
7.511392842E1,-6.412664795E-1,1.415007477E0,1.031190628E1,1.042827311E1
7.512390742E1,-7.643106079E-1,1.216071167E0,1.004650818E1,1.014866131E1
7.513388742E1,-8.520281982E-1,9.916877747E-1,9.911788330E0,9.997646953E0
7.514386642E1,-7.713459778E-1,9.395960999E-1,9.899513855E0,9.973875376E0
7.515384542E1,-6.270460510E-1,9.906399536E-1,9.996212769E0,1.006473169E1
7.516382442E1,-6.092330933E-1,9.818083191E-1,1.019978943E1,1.026502883E1
7.517380342E1,-7.005432129E-1,9.469308472E-1,1.038989410E1,1.045644960E1
7.518378342E1,-8.833131409E-1,8.809181213E-1,1.059751236E1,1.067068541E1
7.519376242E1,-1.122515717E0,7.653584290E-1,1.074675201E1,1.083228941E1
7.520374142E1,-1.330882416E0,5.960604858E-1,1.074720108E1,1.084568426E1
7.521372042E1,-1.283431091E0,4.827461243E-1,1.062221100E1,1.071035040E1
7.522370042E1,-1.020727386E0,4.601431274E-1,1.046997757E1,1.052967456E1
7.523367942E1,-7.234455872E-1,3.276686096E-1,1.022508682E1,1.025588323E1
7.524365842E1,-4.580474854E-1,1.573228455E-1,9.986033936E0,9.997771339E0
7.525363742E1,-2.163002014E-1,3.966751099E-2,9.873318329E0,9.875767014E0
7.526361642E1,4.191284180E-3,6.586303711E-3,9.848320312E0,9.848323407E0
7.527359642E1,1.288819885E-1,-7.634124756E-3,9.801617432E0,9.802467706E0
7.528357542E1,1.302291870E-1,-7.783813477E-2,9.762548676E0,9.763727519E0
7.529355442E1,1.206491089E-1,-1.022373962E-1,9.700278168E0,9.701567153E0
7.530353342E1,1.547781372E-1,1.287322998E-2,9.632020111E0,9.633272207E0
7.531351242E1,9.774673462E-2,1.398092651E-1,9.552385712E0,9.553908825E0
7.532349242E1,-8.816665649E-2,1.914518738E-1,9.445507965E0,9.447859435E0
7.533347142E1,-3.432362366E-1,1.817221069E-1,9.448052673E0,9.456031586E0
7.534345042E1,-4.887336731E-1,2.404000854E-1,9.525890808E0,9.541448972E0
7.535342942E1,-5.053491211E-1,4.215234375E-1,9.635762329E0,9.658207670E0
7.536340842E1,-4.956193542E-1,5.722599792E-1,9.673483887E0,9.703061915E0
7.537338842E1,-5.110372925E-1,6.556365967E-1,9.575437775E0,9.611452910E0
7.538336742E1,-5.004093933E-1,6.994953918E-1,9.387728119E0,9.427043152E0
7.539334642E1,-3.772155762E-1,8.446934509E-1,9.133556671E0,9.180286275E0
7.540332542E1,-2.383044434E-1,1.060843964E0,8.816366272E0,8.883157837E0
7.541330542E1,-1.936972046E-1,1.212628326E0,8.504414978E0,8.592616609E0
7.542328442E1,-2.418969727E-1,1.331331482E0,8.244555359E0,8.354857912E0
7.543326342E1,-2.971321106E-1,1.434467010E0,8.014034729E0,8.146823659E0
7.544324242E1,-3.891906738E-1,1.538201294E0,7.932903442E0,8.090024081E0
7.545322142E1,-4.556524658E-1,1.624871063E0,7.938292236E0,8.115682890E0
7.546320142E1,-4.668791199E-1,1.671124878E0,7.997419281E0,8.183480288E0
7.547318042E1,-4.348457336E-1,1.707798615E0,8.147557068E0,8.335967436E0
7.548315942E1,-3.667373657E-1,1.688638458E0,8.258925476E0,8.437763102E0
7.549313842E1,-2.427951050E-1,1.626218262E0,8.432564392E0,8.591372272E0
7.550311742E1,-1.107696533E-1,1.585951996E0,8.679550781E0,8.823951236E0
7.551309742E1,6.481521606E-2,1.559157715E0,8.974437561E0,9.109100028E0
7.552307642E1,1.986369324E-1,1.515298920E0,9.404642944E0,9.528005896E0
7.553305542E1,2.103126526E-1,1.402583313E0,9.879904633E0,9.981181639E0
7.554303442E1,1.698966980E-1,1.353635101E0,1.027628036E1,1.036644254E1
7.555301342E1,1.094224548E-1,1.387015686E0,1.055110886E1,1.064244727E1
7.556299342E1,2.769241333E-2,1.438658295E0,1.061487625E1,1.071196072E1
7.557297242E1,-4.101470947E-2,1.500330048E0,1.042522064E1,1.053270611E1
7.558295142E1,-1.308279419E-1,1.507664795E0,1.012374756E1,1.023623142E1
7.559293042E1,-1.884580994E-1,1.484612732E0,9.829309845E0,9.942581327E0
7.560291042E1,-2.198927307E-1,1.471889191E0,9.663005676E0,9.776936601E0
7.561288942E1,-2.519261169E-1,1.487905884E0,9.683513031E0,9.800395671E0
7.562286842E1,-3.608995056E-1,1.404529266E0,9.884544983E0,9.990354370E0
7.563284742E1,-4.351451111E-1,1.315015411E0,1.026176056E1,1.035482238E1
7.564282642E1,-4.927752686E-1,1.254690857E0,1.076426559E1,1.084834044E1
7.565280642E1,-5.788462830E-1,1.068029022E0,1.121333176E1,1.127894313E1
7.566278542E1,-5.936654663E-1,9.304650879E-1,1.151166138E1,1.156445207E1
7.567276442E1,-4.224215698E-1,8.884025574E-1,1.163305893E1,1.167457747E1
7.568274342E1,-2.053729248E-1,8.746311951E-1,1.160371994E1,1.163844810E1
7.569272242E1,-8.517288208E-2,8.140072632E-1,1.143247604E1,1.146173507E1
7.570270242E1,1.661544800E-2,7.653584290E-1,1.124521545E1,1.127124306E1
7.571268142E1,1.404080200E-1,7.894583130E-1,1.113279922E1,1.116163865E1
7.572266042E1,1.203497314E-1,7.806266785E-1,1.104597977E1,1.107418309E1
7.573263942E1,-5.912704468E-2,6.397695923E-1,1.104807541E1,1.106674168E1
7.574261842E1,-2.984793091E-1,5.014572144E-1,1.111274094E1,1.112805286E1
7.575259842E1,-5.032534790E-1,3.532653809E-1,1.118593872E1,1.120282489E1
7.576257742E1,-6.014492798E-1,2.636018372E-1,1.125359802E1,1.127274126E1
7.577255642E1,-6.183641052E-1,1.721420288E-1,1.124790985E1,1.126620979E1
7.578253542E1,-4.944218445E-1,1.148112488E-1,1.101439545E1,1.102608460E1
7.579251542E1,-1.933978271E-1,1.933978271E-1,1.073013657E1,1.073362176E1
7.580249442E1,1.315763855E-1,3.206332397E-1,1.041040146E1,1.041616900E1
7.581247342E1,2.915936279E-1,3.829037476E-1,1.001073257E1,1.002229559E1
7.582245242E1,2.712359619E-1,3.847000122E-1,9.623038788E0,9.634544024E0
7.583243142E1,1.977388000E-1,4.285588074E-1,9.323511658E0,9.335450333E0
7.584241142E1,1.348695374E-1,5.571414185E-1,9.144483948E0,9.162433248E0
7.585239021E1,6.242019653E-2,7.185058594E-1,9.094038849E0,9.122592260E0
7.586236921E1,4.236190796E-2,8.764274597E-1,9.105564880E0,9.147744608E0
7.587234821E1,3.023712158E-2,9.958790588E-1,9.126670990E0,9.180893897E0
7.588232721E1,8.277786255E-2,1.069825287E0,9.079369354E0,9.142555780E0
7.589230721E1,1.754351807E-1,1.130748596E0,8.951834564E0,9.024672402E0
7.590228621E1,1.871109009E-1,1.051563263E0,8.762328644E0,8.827185228E0
7.591226521E1,1.639091492E-1,9.482780457E-1,8.606652374E0,8.660286517E0
7.592224421E1,1.317260742E-1,8.922944641E-1,8.538993073E0,8.586497765E0
7.593222321E1,5.493576050E-2,8.101153564E-1,8.537496185E0,8.576021568E0
7.594220321E1,1.871109009E-2,7.551795959E-1,8.603658600E0,8.636757935E0
7.595218221E1,2.035766602E-2,7.949967957E-1,8.717272339E0,8.753471961E0
7.596216121E1,1.945953369E-2,8.277786255E-1,8.798253937E0,8.837130103E0
7.597214021E1,-6.990463257E-2,8.249345398E-1,8.815468140E0,8.854257856E0
7.598212021E1,-1.490899658E-1,7.987390137E-1,8.800798645E0,8.838227685E0
7.599209921E1,-1.523831177E-1,8.406518555E-1,8.760532379E0,8.802093144E0
7.600207821E1,-1.002914429E-1,9.346563721E-1,8.699758759E0,8.750396755E0
7.601205721E1,-8.307723999E-2,9.575587463E-1,8.642128601E0,8.695413006E0
7.602203621E1,-3.652404785E-2,9.732760620E-1,8.596772919E0,8.651768889E0
7.603201621E1,5.403762817E-2,1.081800385E0,8.639284515E0,8.706919609E0
7.604199521E1,1.489402771E-1,1.126856689E0,8.725654907E0,8.799377408E0
7.605197421E1,2.029779053E-1,1.174607391E0,8.813821564E0,8.894062801E0
7.606195321E1,1.877096558E-1,1.226699066E0,8.896898804E0,8.983030326E0
7.607193221E1,1.905537415E-1,1.265618134E0,8.969647522E0,9.060500905E0
7.608191221E1,1.868115234E-1,1.355730743E0,9.021589508E0,9.124800362E0
7.609189121E1,1.326242065E-1,1.425635376E0,9.053622894E0,9.166139477E0
7.610187021E1,3.233276367E-2,1.485810242E0,9.063652039E0,9.184686481E0
7.611184921E1,-6.286926270E-2,1.553918610E0,9.132209473E0,9.263685306E0
7.612182821E1,-1.612147522E-1,1.604962463E0,9.272018738E0,9.411281856E0
7.613180821E1,-2.782713318E-1,1.632954254E0,9.341923370E0,9.487650225E0
7.614178721E1,-3.736230469E-1,1.640289001E0,9.419162750E0,9.568216610E0
7.615176621E1,-4.291575623E-1,1.635049896E0,9.564959564E0,9.713187728E0
7.616174521E1,-4.652325439E-1,1.621877289E0,9.658964081E0,9.805228930E0
7.617172421E1,-5.716612244E-1,1.580563202E0,9.757159882E0,9.900865899E0
7.618170421E1,-7.212002563E-1,1.511556702E0,9.866282959E0,1.000742089E1
7.619168321E1,-8.726852417E-1,1.437760162E0,9.967173157E0,1.010807967E1
7.620166221E1,-1.007105713E0,1.402583313E0,1.010338989E1,1.024987752E1
7.621164121E1,-1.068478088E0,1.375489655E0,1.016131943E1,1.030951161E1
7.622162121E1,-9.693841553E-1,1.378034363E0,1.020502853E1,1.034317609E1
7.623160021E1,-7.821235657E-1,1.479523315E0,1.024529480E1,1.038107760E1
7.624157921E1,-5.652246094E-1,1.542841644E0,1.011776001E1,1.025031252E1
7.625155821E1,-5.164260864E-1,1.469494171E0,9.919422455E0,1.004096862E1
7.626153721E1,-4.957690430E-1,1.460363159E0,9.783654785E0,9.904461038E0
7.627151721E1,-5.391787720E-1,1.495540009E0,9.752369843E0,9.881096660E0
7.628149621E1,-6.917115784E-1,1.497785339E0,9.779912567E0,9.918090323E0
7.629147521E1,-7.433541870E-1,1.547631683E0,9.929750977E0,1.007708756E1
7.630145421E1,-7.482939148E-1,1.638492737E0,1.019140686E1,1.034936597E1
7.631143321E1,-8.042774963E-1,1.647623749E0,1.042477158E1,1.058477155E1
7.632141321E1,-8.795709229E-1,1.577569427E0,1.052117111E1,1.067508369E1
7.633139221E1,-8.500822449E-1,1.504970398E0,1.055979080E1,1.070031577E1
7.634137121E1,-6.848258972E-1,1.433868256E0,1.052057236E1,1.063989696E1
7.635135021E1,-5.267546082E-1,1.347348175E0,1.049422714E1,1.059347067E1
7.636133021E1,-4.996609497E-1,1.177900543E0,1.053569092E1,1.061310011E1
7.637130921E1,-5.998027039E-1,9.451345825E-1,1.054467224E1,1.060392170E1
7.638128821E1,-7.616162109E-1,6.990463257E-1,1.056996964E1,1.062040409E1
7.639126721E1,-8.807684326E-1,5.355862427E-1,1.065499283E1,1.070474090E1
7.640124621E1,-8.786727905E-1,5.150788879E-1,1.071711365E1,1.076540278E1
7.641122621E1,-7.822732544E-1,5.819897461E-1,1.069585785E1,1.074020664E1
7.642120521E1,-7.536827087E-1,6.451583862E-1,1.053628967E1,1.058289502E1
7.643118421E1,-8.217910767E-1,5.791456604E-1,1.023870850E1,1.028794936E1
7.644116321E1,-8.622070313E-1,5.186714172E-1,9.917775879E0,9.968685941E0
7.645114221E1,-8.045768738E-1,5.069956970E-1,9.595346375E0,9.642357628E0
7.646112221E1,-6.864724731E-1,5.336402893E-1,9.317823486E0,9.358303849E0
7.647110121E1,-4.791535950E-1,5.924679565E-1,9.074130249E0,9.106066452E0
7.648108021E1,-2.797682190E-1,6.664141846E-1,8.864566040E0,8.893981628E0
7.649105921E1,-8.681945801E-2,7.274871826E-1,8.695567474E0,8.726377766E0
7.650103921E1,1.160087585E-1,8.547225952E-1,8.569828949E0,8.613128175E0
7.651101821E1,2.043251038E-1,9.797126770E-1,8.456664276E0,8.515677093E0
7.652099721E1,1.630110168E-1,1.002764740E0,8.366102600E0,8.427560883E0
7.653097621E1,-1.661544800E-2,9.638456726E-1,8.392148438E0,8.447332712E0
7.654095521E1,-1.947450256E-1,9.445358276E-1,8.517437897E0,8.571862218E0
7.655093521E1,-3.444337463E-1,8.999285889E-1,8.710985413E0,8.764118491E0
7.656091421E1,-4.769082642E-1,7.909552002E-1,8.910221100E0,8.957962473E0
7.657089321E1,-5.026547241E-1,6.875202942E-1,9.175768890E0,9.215209203E0
7.658087221E1,-4.331991577E-1,6.436614990E-1,9.471254425E0,9.502979639E0
7.659085121E1,-3.652404785E-1,6.146218872E-1,9.651329956E0,9.677775085E0
7.660083121E1,-2.279759216E-1,6.554869080E-1,9.725425873E0,9.750156128E0
7.661081021E1,-9.654922485E-2,7.378157043E-1,9.656868439E0,9.685494402E0
7.662078921E1,1.407073975E-2,8.457412720E-1,9.460776215E0,9.498513719E0
7.663076821E1,3.697311401E-2,9.584568787E-1,9.159752197E0,9.209835336E0
7.664074721E1,-2.724334717E-2,1.052012329E0,8.851094055E0,8.913435820E0
7.665072721E1,-1.917512512E-1,1.089434509E0,8.617729340E0,8.688434558E0
7.666070621E1,-3.359014893E-1,1.191522217E0,8.521180115E0,8.610636768E0
7.667068521E1,-4.450245667E-1,1.386566620E0,8.572223969E0,8.695035228E0
7.668066421E1,-5.668711853E-1,1.546134796E0,8.746611328E0,8.900285696E0
7.669064421E1,-6.661148071E-1,1.614542542E0,8.920100555E0,9.089480209E0
7.670062321E1,-6.357279968E-1,1.695973206E0,9.060209198E0,9.239473249E0
7.671060221E1,-5.366340637E-1,1.753753052E0,9.147926788E0,9.329961973E0
7.672058121E1,-4.358935547E-1,1.754052429E0,9.147477722E0,9.324325809E0
7.673056021E1,-3.297642517E-1,1.736239471E0,9.080716553E0,9.251091021E0
7.674054021E1,-2.005828857E-1,1.778302002E0,9.082512817E0,9.257139438E0
7.675051921E1,-9.310638428E-2,1.841919708E0,9.120384064E0,9.304984819E0
7.676049821E1,-3.712280273E-2,1.913770294E0,9.200467529E0,9.397472937E0
7.677047721E1,-4.849914551E-2,1.990410919E0,9.315877533E0,9.526261701E0
7.678045621E1,-1.354682922E-1,2.037562866E0,9.426796875E0,9.645440032E0
7.679043621E1,-2.433938599E-1,2.069745941E0,9.677226105E0,9.899080458E0
7.680041521E1,-3.341052246E-1,2.111509094E0,9.918674011E0,1.014643736E1
7.681039421E1,-4.716691589E-1,2.142943726E0,1.012105316E1,1.035617674E1
7.682037321E1,-6.295907593E-1,2.021396484E0,1.031235535E1,1.052744513E1
7.683035321E1,-7.917036438E-1,1.876048737E0,1.048449738E1,1.068040443E1
7.684033221E1,-8.584648132E-1,1.811832275E0,1.067849396E1,1.086507852E1
7.685031121E1,-8.809181213E-1,1.748963013E0,1.080602875E1,1.098203741E1
7.686028979E1,-9.087602234E-1,1.626517639E0,1.084704346E1,1.100589644E1
7.687026879E1,-9.496252441E-1,1.470991058E0,1.090347610E1,1.104316051E1
7.688024879E1,-9.916877747E-1,1.311871948E0,1.097502731E1,1.109755276E1
7.689022779E1,-9.524693298E-1,1.202000427E0,1.104208786E1,1.114808087E1
7.690020679E1,-7.782316589E-1,1.200054474E0,1.108504852E1,1.117694395E1
7.691018579E1,-4.812492371E-1,1.275647278E0,1.117067047E1,1.125356635E1
7.692016479E1,-1.830693054E-1,1.342558136E0,1.122695343E1,1.130842430E1
7.693014479E1,2.380050659E-2,1.357077942E0,1.121437958E1,1.129621779E1
7.694012379E1,1.278341675E-1,1.328337708E0,1.118040024E1,1.125975897E1
7.695010279E1,2.020797729E-1,1.274449768E0,1.113145203E1,1.120599316E1
7.696008179E1,1.785786438E-1,1.137634277E0,1.111139374E1,1.117090743E1
7.697006179E1,-2.859054565E-2,9.024732971E-1,1.109852051E1,1.113518895E1
7.698004079E1,-2.987786865E-1,5.969586182E-1,1.112815887E1,1.114816345E1
7.699001979E1,-4.945715332E-1,3.608995056E-1,1.128024261E1,1.129684571E1
7.699999879E1,-6.502478027E-1,1.688488770E-1,1.141226807E1,1.143202495E1
7.700997779E1,-6.596781921E-1,1.202000427E-1,1.139220978E1,1.141192652E1
7.701995779E1,-4.306544495E-1,2.989283752E-1,1.123383911E1,1.124606432E1
7.702993679E1,-2.333647156E-1,4.620890808E-1,1.091320587E1,1.092547701E1
7.703991579E1,-1.663041687E-1,5.292993164E-1,1.040097107E1,1.041575797E1
7.704989479E1,-1.767823792E-1,5.218148804E-1,9.807604980E0,9.823067659E0
7.705987379E1,-2.230361938E-1,5.159770203E-1,9.335486755E0,9.352394901E0
7.706985379E1,-1.559756470E-1,5.917195129E-1,9.054970093E0,9.075623602E0
7.707983279E1,-1.496887207E-4,7.035369873E-1,8.945996704E0,8.973618074E0
7.708981179E1,1.791773987E-1,8.370593262E-1,8.961863708E0,9.002653719E0
7.709979079E1,3.362008667E-1,9.716294861E-1,9.057963867E0,9.116128800E0
