"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.681721666E-1,-9.190887451E-2,1.757495270E0,9.663155365E0,9.822108148E0
3.781511666E-1,-6.975494385E-2,1.719174957E0,9.645043030E0,9.797310005E0
3.881311667E-1,-7.514373779E-2,1.658101959E0,9.662257233E0,9.803783123E0
3.981101667E-1,-3.397933960E-2,1.672172699E0,9.700427856E0,9.843557118E0
4.080891666E-1,-5.628295898E-2,1.662742310E0,9.761800232E0,9.902556414E0
4.180681666E-1,-5.598358154E-2,1.657054138E0,9.732610931E0,9.872825235E0
4.280471667E-1,-6.032455444E-2,1.671573944E0,9.691147156E0,9.834436013E0
4.380271666E-1,-9.145980835E-2,1.668430481E0,9.641749878E0,9.785467075E0
4.480061666E-1,-6.885681152E-2,1.651216278E0,9.551188202E0,9.693113665E0
4.579851667E-1,-3.472778320E-2,1.648521881E0,9.515412598E0,9.657220476E0
4.679641667E-1,-6.586303711E-2,1.635349274E0,9.539213104E0,9.678599684E0
4.779431666E-1,-5.598358154E-2,1.605112152E0,9.555978241E0,9.690007189E0
4.879231666E-1,-8.038284302E-2,1.625619507E0,9.602082367E0,9.739049541E0
4.979021667E-1,-1.155596924E-1,1.640588379E0,9.641600189E0,9.780865937E0
5.078811666E-1,-1.468446350E-1,1.678459625E0,9.647887115E0,9.793901973E0
5.178601666E-1,-1.936972046E-1,1.687890015E0,9.607770538E0,9.756830737E0
5.278391667E-1,-2.261796570E-1,1.694626007E0,9.591155090E0,9.742339068E0
5.378191667E-1,-2.177970886E-1,1.719923401E0,9.574240265E0,9.729935700E0
5.477981666E-1,-2.161505127E-1,1.735940094E0,9.542655945E0,9.701674677E0
5.577771666E-1,-2.104623413E-1,1.774709473E0,9.490863647E0,9.657659182E0
5.677561667E-1,-1.857637024E-1,1.817520447E0,9.421408081E0,9.596917159E0
5.777351666E-1,-1.924996948E-1,1.838925934E0,9.408534851E0,9.588494812E0
5.877141666E-1,-2.023791504E-1,1.839973755E0,9.457033997E0,9.636490687E0
5.976941667E-1,-1.697470093E-1,1.860780487E0,9.485474854E0,9.667758337E0
6.076731667E-1,-1.408570862E-1,1.838177490E0,9.521998901E0,9.698824686E0
6.176521666E-1,-1.410067749E-1,1.794169006E0,9.536369019E0,9.704702952E0
6.276311666E-1,-1.305285645E-1,1.753303986E0,9.547445984E0,9.707978028E0
6.376101667E-1,-8.038284302E-2,1.713337097E0,9.578281860E0,9.730645858E0
6.475901667E-1,1.751358032E-2,1.648521881E0,9.629774780E0,9.769876838E0
6.575691666E-1,1.074765015E-1,1.627715149E0,9.668693848E0,9.805337757E0
6.675481666E-1,1.143621826E-1,1.602417755E0,9.711504822E0,9.843482477E0
6.775271667E-1,8.921447754E-2,1.584155731E0,9.699679413E0,9.828595490E0
6.875061666E-1,4.864883423E-2,1.566642151E0,9.653874664E0,9.780287847E0
6.974861666E-1,4.864883423E-2,1.569935303E0,9.619296570E0,9.746688159E0
7.074651667E-1,3.382965088E-2,1.597028961E0,9.607471161E0,9.739360762E0
7.174441667E-1,7.619155884E-2,1.626218262E0,9.579030304E0,9.716388864E0
7.274231666E-1,6.062393188E-2,1.633553009E0,9.559570770E0,9.698327897E0
7.374021666E-1,2.215393066E-2,1.618883514E0,9.552984467E0,9.689209815E0
7.473811667E-1,-1.556762695E-2,1.645228729E0,9.526040497E0,9.667081642E0
7.573646667E-1,-8.382568359E-2,1.620380402E0,9.569150848E0,9.705735796E0
7.673436666E-1,-1.119671631E-1,1.603465576E0,9.607171783E0,9.740707786E0
7.773226666E-1,-9.999206543E-2,1.614392853E0,9.625733185E0,9.760686556E0
7.873016667E-1,-8.532257080E-2,1.665436707E0,9.626930695E0,9.770299584E0
7.972806667E-1,-9.175918579E-2,1.712588654E0,9.566456451E0,9.718974672E0
8.072606666E-1,-9.834548950E-2,1.735640717E0,9.507179718E0,9.664811779E0
8.172396666E-1,-8.217910767E-2,1.762884064E0,9.481582947E0,9.644424752E0
8.272186667E-1,-1.224453735E-1,1.758842468E0,9.463919678E0,9.626748951E0
8.371976666E-1,-2.279759216E-1,1.744771729E0,9.434281311E0,9.596971671E0
8.471766666E-1,-3.035687256E-1,1.720971222E0,9.438771973E0,9.599182896E0
8.571556667E-1,-3.367996216E-1,1.729952545E0,9.406439209E0,9.570123739E0
8.671356667E-1,-3.164419556E-1,1.708696747E0,9.444160767E0,9.602705487E0
8.771146666E-1,-2.011816406E-1,1.708247681E0,9.512418823E0,9.666679681E0
8.870936666E-1,-7.694000244E-2,1.711391144E0,9.579928436E0,9.731896437E0
8.970726667E-1,-6.795867920E-2,1.667981415E0,9.665251007E0,9.808356509E0
9.070516666E-1,-8.083190918E-2,1.596579895E0,9.721983032E0,9.852540547E0
9.170316666E-1,-7.798782349E-2,1.584904175E0,9.772577820E0,9.900569710E0
9.270106667E-1,-4.565505981E-2,1.605561218E0,9.760303345E0,9.891583927E0
9.369896667E-1,-4.894821167E-2,1.611399078E0,9.735455017E0,9.868033609E0
9.469686666E-1,-7.918533325E-2,1.573827209E0,9.695039063E0,9.822269841E0
9.569476666E-1,-7.768844604E-2,1.587448883E0,9.651180267E0,9.781171198E0
9.669276667E-1,-6.616241455E-2,1.611099701E0,9.615105286E0,9.749372768E0
9.769066666E-1,-5.733078003E-2,1.640289001E0,9.580527191E0,9.720099592E0
9.868856666E-1,-3.472778320E-2,1.677561493E0,9.563462677E0,9.709543602E0
9.968646667E-1,-6.197113037E-2,1.678160248E0,9.544901276E0,9.691501566E0
1.006843667E0,-1.118174744E-1,1.686991882E0,9.570198669E0,9.718392219E0
1.016822667E0,-1.365161133E-1,1.655108185E0,9.596244507E0,9.738887431E0
1.026802667E0,-1.019380188E-1,1.642384644E0,9.637708282E0,9.777179533E0
1.036781667E0,-9.235794067E-2,1.602118378E0,9.718689880E0,9.850291685E0
1.046760667E0,-7.589218140E-2,1.601519623E0,9.739496613E0,9.870583518E0
1.056739667E0,-4.101470947E-2,1.655108185E0,9.735455017E0,9.875229096E0
1.066718667E0,-4.565505981E-2,1.625769196E0,9.727222137E0,9.862254325E0
1.076698667E0,-9.789642334E-2,1.584305420E0,9.716294861E0,9.845099959E0
1.086677667E0,-1.416055298E-1,1.569785614E0,9.705217896E0,9.832371708E0
1.096656667E0,-2.020797729E-1,1.540746002E0,9.672735443E0,9.796761987E0
1.106635667E0,-2.450404358E-1,1.514550476E0,9.669591980E0,9.790552437E0
1.116614667E0,-1.848655701E-1,1.534608765E0,9.673334198E0,9.796049910E0
1.126594667E0,-1.811233521E-1,1.555265808E0,9.694589996E0,9.820220598E0
1.136573667E0,-1.595681763E-1,1.554068298E0,9.730365601E0,9.854978691E0
1.146552667E0,-1.124162292E-1,1.575324097E0,9.761650543E0,9.888584567E0
1.156531667E0,-1.517843628E-1,1.616787872E0,9.777816925E0,9.911747845E0
1.166510667E0,-1.727407837E-1,1.608704681E0,9.716294861E0,9.850084058E0
1.176489667E0,-1.489402771E-1,1.603315887E0,9.688602448E0,9.821497973E0
1.186469667E0,-1.478924561E-1,1.616189117E0,9.653275909E0,9.788752486E0
1.196448667E0,-1.378633118E-1,1.633852386E0,9.596992950E0,9.736054314E0
1.206427667E0,-9.699829102E-2,1.674268341E0,9.579030304E0,9.724731601E0
1.216406667E0,-9.894424438E-2,1.674867096E0,9.566606140E0,9.712616681E0
1.226385667E0,-8.981323242E-2,1.606758728E0,9.541458435E0,9.676216673E0
1.236364667E0,-3.772155762E-2,1.594184875E0,9.584119720E0,9.715873566E0
1.246344667E0,-1.152603149E-2,1.594184875E0,9.641001434E0,9.771922376E0
1.256323667E0,-1.137634277E-2,1.566791840E0,9.669142914E0,9.795268796E0
1.266302667E0,4.939727783E-3,1.587748260E0,9.695338440E0,9.824487590E0
1.276281667E0,2.589614868E-2,1.612895966E0,9.739197235E0,9.871882637E0
1.286260667E0,5.763015747E-2,1.608854370E0,9.728868713E0,9.861167277E0
1.296240667E0,4.625381470E-2,1.614692230E0,9.719737701E0,9.853053912E0
1.306219667E0,2.245330811E-3,1.628762970E0,9.681567078E0,9.817617579E0
1.316198667E0,-4.221221924E-2,1.626367950E0,9.614207153E0,9.750888871E0
1.326177667E0,-1.990859985E-2,1.632056122E0,9.560319214E0,9.698644596E0
1.336156667E0,-5.059478760E-2,1.616189117E0,9.530830536E0,9.667024247E0
1.346135667E0,-8.607101440E-2,1.566342773E0,9.494755554E0,9.623472395E0
1.356115667E0,-1.028361511E-1,1.606010284E0,9.469308472E0,9.605084447E0
1.366094667E0,-1.522334290E-1,1.621128845E0,9.418114929E0,9.557830432E0
1.376073667E0,-1.360670471E-1,1.606309662E0,9.431137848E0,9.567920677E0
1.386052667E0,-1.142124939E-1,1.624272308E0,9.448501740E0,9.587778165E0
1.396031667E0,-1.285826111E-1,1.631756744E0,9.486822052E0,9.626991026E0
1.406011667E0,-1.052311707E-1,1.657652893E0,9.529932404E0,9.673598003E0
1.415990667E0,-8.592132568E-2,1.672921143E0,9.539662170E0,9.685618305E0
1.425969667E0,-1.215472412E-1,1.678459625E0,9.561516724E0,9.708480957E0
1.435948667E0,-1.568737793E-1,1.662742310E0,9.567354584E0,9.712033520E0
1.445927667E0,-1.685494995E-1,1.689536591E0,9.620643768E0,9.769325941E0
1.455906667E0,-1.880090332E-1,1.698817291E0,9.652228088E0,9.802389232E0
1.465886667E0,-2.062710571E-1,1.692829742E0,9.632319489E0,9.782116285E0
1.475865667E0,-2.031275940E-1,1.716779938E0,9.642049255E0,9.795800530E0
1.485844667E0,-2.053729248E-1,1.711241455E0,9.631421356E0,9.784416319E0
1.495823667E0,-2.139051819E-1,1.676962738E0,9.625284119E0,9.772617552E0
1.505802667E0,-2.089654541E-1,1.689536591E0,9.614656219E0,9.764210909E0
1.515782667E0,-1.818717957E-1,1.709145813E0,9.618248749E0,9.770617470E0
1.525761667E0,-2.332150269E-1,1.693727875E0,9.648934937E0,9.799237153E0
1.535740667E0,-2.996768188E-1,1.653012543E0,9.632918243E0,9.778311232E0
1.545719667E0,-3.174897766E-1,1.664837952E0,9.691596222E0,9.838674834E0
1.555698667E0,-2.763253784E-1,1.691183167E0,9.722881165E0,9.872733885E0
1.565677667E0,-2.460882568E-1,1.698218536E0,9.725276184E0,9.875500113E0
1.575657667E0,-2.474354553E-1,1.693727875E0,9.720635834E0,9.870192472E0
1.585636667E0,-2.351609802E-1,1.676813049E0,9.688752136E0,9.835594575E0
1.595615667E0,-1.875599670E-1,1.699565735E0,9.667196960E0,9.817250099E0
1.605594667E0,-1.758842468E-1,1.709894257E0,9.630523224E0,9.782722075E0
1.615573667E0,-1.335223389E-1,1.695973206E0,9.590706024E0,9.740420698E0
1.625553667E0,-5.972579956E-2,1.711391144E0,9.580527191E0,9.732364979E0
1.635532667E0,-8.412506104E-2,1.671873322E0,9.550739136E0,9.696332063E0
1.645511667E0,-1.160087585E-1,1.658850403E0,9.506730652E0,9.651070945E0
1.655490667E0,-1.149609375E-1,1.636546783E0,9.497449951E0,9.638104428E0
1.665469667E0,-6.436614990E-2,1.627565460E0,9.447753296E0,9.587134852E0
1.675448667E0,-5.703140259E-2,1.616787872E0,9.420060883E0,9.557970634E0
1.685428667E0,-6.182144165E-2,1.609004059E0,9.398056641E0,9.534997880E0
1.695407667E0,-5.718109131E-2,1.661993866E0,9.410480804E0,9.556288100E0
1.705386667E0,-1.013392639E-1,1.699565735E0,9.448352051E0,9.600528621E0
1.715365667E0,-1.453477478E-1,1.694027252E0,9.471703491E0,9.623098322E0
1.725344667E0,-1.380130005E-1,1.684447174E0,9.495653687E0,9.644887185E0
1.735324667E0,-1.435514832E-1,1.652713165E0,9.566606140E0,9.709377986E0
1.745303667E0,-1.001417542E-1,1.664089508E0,9.608219604E0,9.751774517E0
1.755282542E0,-7.469467163E-2,1.670975189E0,9.620344391E0,9.764669148E0
1.765261542E0,-1.270857239E-1,1.633553009E0,9.638157349E0,9.776437147E0
1.775240542E0,-1.428030396E-1,1.596280518E0,9.655970306E0,9.788067570E0
1.785219542E0,-1.589694214E-1,1.597178650E0,9.670190735E0,9.802491508E0
1.795199542E0,-1.910028076E-1,1.599274292E0,9.668244781E0,9.801485474E0
1.805178542E0,-1.959425354E-1,1.609752502E0,9.621392212E0,9.757094070E0
1.815157542E0,-1.616638184E-1,1.642534332E0,9.590706024E0,9.731685171E0
1.825136542E0,-1.694476318E-1,1.648671570E0,9.588460693E0,9.730642780E0
1.835115542E0,-1.865121460E-1,1.642534332E0,9.586664429E0,9.728146827E0
1.845094542E0,-2.026785278E-1,1.665436707E0,9.601932678E0,9.747403201E0
1.855074542E0,-1.755848694E-1,1.710343323E0,9.584419098E0,9.737412067E0
1.865053542E0,-2.074685669E-1,1.704954529E0,9.568103027E0,9.721034343E0
1.875032542E0,-2.363584900E-1,1.673819275E0,9.511371002E0,9.660420003E0
1.885011542E0,-2.101629639E-1,1.652413788E0,9.508676605E0,9.653474534E0
1.894990542E0,-1.986369324E-1,1.683549042E0,9.518556061E0,9.668335094E0
1.904969542E0,-1.814227295E-1,1.684297485E0,9.485025787E0,9.635117353E0
1.914949542E0,-1.405577087E-1,1.706900482E0,9.482780457E0,9.636202100E0
1.924928542E0,-7.229965210E-2,1.757345581E0,9.462422791E0,9.624496652E0
1.934907542E0,-7.664062500E-2,1.795516205E0,9.440568237E0,9.610103062E0
1.944886542E0,-6.840774536E-2,1.815724182E0,9.399703217E0,9.573711636E0
1.954865542E0,-6.361770630E-2,1.808838501E0,9.363628235E0,9.536953269E0
1.964845542E0,-1.184037781E-1,1.744622040E0,9.372160492E0,9.533893108E0
1.974824542E0,-1.591191101E-1,1.707648926E0,9.411678314E0,9.566664645E0
1.984803542E0,-1.594184875E-1,1.674717407E0,9.488468628E0,9.636447974E0
1.994782542E0,-1.324745178E-1,1.660796356E0,9.572593689E0,9.716498545E0
2.004761542E0,-9.789642334E-2,1.627116394E0,9.623787231E0,9.760859191E0
2.014740542E0,-8.023315430E-2,1.610051880E0,9.676028595E0,9.809395179E0
2.024720542E0,-3.068618774E-2,1.603166199E0,9.694140930E0,9.825856292E0
2.034699542E0,-2.784210205E-2,1.613494720E0,9.688153381E0,9.821632061E0
2.044678542E0,-4.311035156E-2,1.589993591E0,9.710007935E0,9.839420319E0
2.054657542E0,-6.092330933E-2,1.554517365E0,9.774074707E0,9.897109288E0
2.064636542E0,-3.742218018E-2,1.569336548E0,9.794432373E0,9.919431593E0
2.074615542E0,-5.538482666E-2,1.574875031E0,9.777367859E0,9.903545885E0
2.084595542E0,-1.243913269E-1,1.569486237E0,9.768985291E0,9.895040872E0
2.094574542E0,-1.212478638E-1,1.577719116E0,9.716145172E0,9.844154390E0
2.104553542E0,-1.651066589E-1,1.599873047E0,9.659712524E0,9.792696259E0
2.114532542E0,-2.041754150E-1,1.604663086E0,9.570198669E0,9.705943220E0
2.124511542E0,-1.884580994E-1,1.632954254E0,9.521250458E0,9.662104653E0
2.134491542E0,-1.658551025E-1,1.695823517E0,9.515861664E0,9.667209966E0
2.144470542E0,-1.962419128E-1,1.720372467E0,9.505084076E0,9.661512076E0
2.154449542E0,-2.044747925E-1,1.691931610E0,9.510921936E0,9.662405424E0
2.164428542E0,-2.520758057E-1,1.718576202E0,9.540260925E0,9.697093631E0
2.174407542E0,-2.866539001E-1,1.690434723E0,9.548793182E0,9.701504587E0
2.184386542E0,-3.421884155E-1,1.638043671E0,9.575138397E0,9.720265187E0
2.194366542E0,-3.144960022E-1,1.671873322E0,9.586814117E0,9.736584260E0
2.204345542E0,-2.697390747E-1,1.694775696E0,9.605225830E0,9.757324791E0
2.214324542E0,-2.438429260E-1,1.665885773E0,9.578281860E0,9.725128183E0
2.224303542E0,-2.034269714E-1,1.682650909E0,9.575737152E0,9.724579097E0
2.234282542E0,-1.950444031E-1,1.688937836E0,9.557175751E0,9.707222139E0
2.244261542E0,-2.095642090E-1,1.639989624E0,9.575886841E0,9.717566152E0
2.254241542E0,-1.496887207E-1,1.657952271E0,9.608518982E0,9.751658806E0
2.264220542E0,-1.110690308E-1,1.684147797E0,9.648186493E0,9.794702279E0
2.274199542E0,-1.058299255E-1,1.647474060E0,9.627529449E0,9.768044536E0
2.284178542E0,-7.589218140E-2,1.615141296E0,9.616901550E0,9.751883739E0
2.294157542E0,-7.589218140E-2,1.567091217E0,9.626481628E0,9.753495940E0
2.304136542E0,-6.451583862E-2,1.524280243E0,9.620643768E0,9.740861310E0
2.314116542E0,-2.694396973E-3,1.552870789E0,9.633516998E0,9.757871935E0
2.324095542E0,2.185455322E-2,1.562600555E0,9.648036804E0,9.773781883E0
2.334074542E0,3.757186890E-2,1.579964447E0,9.610614624E0,9.739692641E0
2.344053542E0,2.903961182E-2,1.604962463E0,9.575886841E0,9.709498267E0
2.354032542E0,-7.185058594E-3,1.624871063E0,9.577533417E0,9.714391589E0
2.364012542E0,-3.652404785E-2,1.623523865E0,9.576934662E0,9.713642018E0
2.373991542E0,-8.472381592E-2,1.588646393E0,9.634564819E0,9.765030197E0
2.383970542E0,-1.136137390E-1,1.589544525E0,9.663155365E0,9.793678139E0
2.393949542E0,-1.631607056E-1,1.584155731E0,9.691895599E0,9.821863932E0
2.403928542E0,-1.758842468E-1,1.600771179E0,9.692943420E0,9.825810694E0
2.413907542E0,-1.660047913E-1,1.610500946E0,9.677675171E0,9.812169363E0
2.423887542E0,-1.580712891E-1,1.613494720E0,9.629774780E0,9.765291294E0
2.433866542E0,-1.513352966E-1,1.621128845E0,9.602980499E0,9.740030574E0
2.443845542E0,-8.981323242E-2,1.613644409E0,9.602082367E0,9.737140262E0
2.453824542E0,-9.669891357E-2,1.638343048E0,9.610914001E0,9.750035208E0
2.463803542E0,-1.200503540E-1,1.633852386E0,9.660910034E0,9.798829950E0
2.473782542E0,-1.001417542E-1,1.632355499E0,9.625433807E0,9.763379990E0
2.483762542E0,-1.655557251E-1,1.615590363E0,9.561516724E0,9.698460856E0
2.493741542E0,-1.469943237E-1,1.652264099E0,9.460925903E0,9.605243512E0
2.503720542E0,-8.397537231E-2,1.688039703E0,9.360634460E0,9.511992820E0
2.513699542E0,-1.401086426E-1,1.641037445E0,9.318272552E0,9.462707736E0
2.523678542E0,-1.255888367E-1,1.581161957E0,9.349707184E0,9.483294265E0
2.533657542E0,-8.861572266E-2,1.597478027E0,9.521699524E0,9.655182578E0
2.543637542E0,-3.263214111E-2,1.616787872E0,9.660161591E0,9.794579615E0
2.553616542E0,2.095642090E-3,1.642234955E0,9.746681671E0,9.884065137E0
2.563595542E0,-4.385879517E-2,1.636846161E0,9.787995758E0,9.924013800E0
2.573574542E0,-1.230441284E-1,1.625320129E0,9.788744202E0,9.923523488E0
2.583553542E0,-1.865121460E-1,1.592687988E0,9.741442566E0,9.872545015E0
2.593532542E0,-1.751358032E-1,1.603166199E0,9.714498596E0,9.847451314E0
2.603512542E0,-9.595046997E-2,1.657054138E0,9.651479645E0,9.793165691E0
2.613491542E0,-7.978408813E-2,1.671274567E0,9.615254974E0,9.759746534E0
2.623470542E0,-1.082249451E-1,1.650767212E0,9.601782990E0,9.743253133E0
2.633449542E0,-1.191522217E-1,1.653461609E0,9.578431549E0,9.720827305E0
2.643428542E0,-1.456471252E-1,1.612746277E0,9.593999176E0,9.729695978E0
2.653408542E0,-9.475296021E-2,1.621877289E0,9.636361084E0,9.772354834E0
2.663387542E0,-6.810836792E-2,1.658251648E0,9.675429840E0,9.816739778E0
2.673366542E0,-8.158035278E-2,1.624871063E0,9.661957855E0,9.797973817E0
2.683345542E0,-1.149609375E-1,1.611099701E0,9.657916260E0,9.792048036E0
2.693324542E0,-1.236428833E-1,1.630559235E0,9.658365326E0,9.795817054E0
2.703303542E0,-1.242416382E-1,1.623972931E0,9.669891357E0,9.806096213E0
2.713283542E0,-1.261875916E-1,1.618135071E0,9.659562836E0,9.794970066E0
2.723262542E0,-8.562194824E-2,1.634451141E0,9.642198944E0,9.780120762E0
2.733241542E0,-4.775070190E-2,1.652413788E0,9.606423340E0,9.747621291E0
2.743220542E0,-4.655319214E-2,1.647174683E0,9.516610107E0,9.658220311E0
2.753199542E0,-8.367599487E-2,1.607656860E0,9.478140106E0,9.613880701E0
2.763175333E0,-6.496490479E-2,1.604363708E0,9.478289795E0,9.613333490E0
2.773155333E0,-2.335144043E-2,1.656156006E0,9.474547577E0,9.618235274E0
2.783134333E0,-8.158035278E-2,1.621577911E0,9.461374969E0,9.599676379E0
2.793113333E0,-1.121168518E-1,1.609902191E0,9.436227264E0,9.573230397E0
2.803092333E0,-8.592132568E-2,1.644629974E0,9.459728394E0,9.602012888E0
2.813071333E0,-5.358856201E-2,1.663341064E0,9.503437500E0,9.648051593E0
2.823050333E0,-2.589614868E-2,1.653461609E0,9.486223297E0,9.629280261E0
2.833030333E0,-6.855743408E-2,1.639690247E0,9.513616333E0,9.654127612E0
2.843009333E0,-1.038839722E-1,1.618284760E0,9.551337891E0,9.688018009E0
2.852988333E0,-1.246907043E-1,1.598525848E0,9.579329681E0,9.712589243E0
2.862967333E0,-9.220825195E-2,1.583856354E0,9.624685364E0,9.754571834E0
2.872946333E0,-3.876937866E-2,1.592238922E0,9.646539917E0,9.777139675E0
2.882925333E0,-1.437011719E-2,1.585053864E0,9.681716766E0,9.810618828E0
2.892905333E0,-3.682342529E-2,1.581161957E0,9.713750153E0,9.841665059E0
2.902884333E0,-2.365081787E-2,1.599723358E0,9.701026611E0,9.832069543E0
2.912863333E0,-4.775070190E-2,1.618284760E0,9.686057739E0,9.820429737E0
2.922842333E0,-9.071136475E-2,1.616189117E0,9.636510773E0,9.771521667E0
2.932821333E0,-1.278341675E-1,1.597627716E0,9.618099060E0,9.750722303E0
2.942800333E0,-1.712438965E-1,1.550625458E0,9.599687347E0,9.725623936E0
2.952780333E0,-1.225950623E-1,1.582808533E0,9.623936920E0,9.753997860E0
2.962759333E0,-5.239105225E-2,1.655257874E0,9.662556610E0,9.803449581E0
2.972738333E0,-3.233276367E-2,1.705104218E0,9.663454742E0,9.812786727E0
2.982717333E0,-2.888992310E-2,1.717977448E0,9.665251007E0,9.816789606E0
2.992696333E0,-5.882766724E-2,1.715283051E0,9.667646027E0,9.818810332E0
3.002675333E0,-1.350192261E-1,1.698817291E0,9.667346649E0,9.816404719E0
3.012655333E0,-1.829196167E-1,1.648372192E0,9.706714783E0,9.847380481E0
3.022634333E0,-1.851649475E-1,1.613943787E0,9.750423889E0,9.884830126E0
3.032613333E0,-1.636097717E-1,1.619482269E0,9.770631866E0,9.905288388E0
3.042592333E0,-1.067280579E-1,1.637145538E0,9.770631866E0,9.907415579E0
3.052571333E0,-9.400451660E-2,1.625020752E0,9.719887390E0,9.855239224E0
3.062550333E0,-8.307723999E-2,1.579216003E0,9.699978790E0,9.828042203E0
3.072530333E0,-1.243913269E-1,1.567839661E0,9.650731201E0,9.778047204E0
3.082509333E0,-1.646575928E-1,1.560654602E0,9.647737427E0,9.774537962E0
3.092488333E0,-1.579216003E-1,1.580712891E0,9.670639801E0,9.800248295E0
3.102467333E0,-1.339714050E-1,1.582359467E0,9.676178284E0,9.805622673E0
3.112446333E0,-1.258882141E-1,1.625619507E0,9.647587738E0,9.784397569E0
3.122425333E0,-1.116677856E-1,1.642684021E0,9.589059448E0,9.729385468E0
3.132405333E0,-1.029858398E-1,1.654659119E0,9.534273376E0,9.677338048E0
3.142384333E0,-1.122665405E-1,1.691931610E0,9.468709717E0,9.619339897E0
3.152363333E0,-1.381626892E-1,1.681004333E0,9.413025513E0,9.562944829E0
3.162342333E0,-1.483415222E-1,1.658700714E0,9.385333099E0,9.531934256E0
3.172321333E0,-1.125659180E-1,1.688039703E0,9.374555511E0,9.525987621E0
3.182300333E0,-7.050338745E-2,1.712139587E0,9.388925629E0,9.544019968E0
3.192280333E0,-5.733078003E-2,1.703008575E0,9.417965240E0,9.570872181E0
3.202259333E0,-4.879852295E-2,1.672921143E0,9.470206604E0,9.616956877E0
3.212238333E0,-5.478607178E-2,1.617985382E0,9.540560303E0,9.676940069E0
3.222217333E0,-4.775070190E-2,1.601070557E0,9.619146881E0,9.751599550E0
3.232196333E0,-3.532653809E-2,1.578766937E0,9.669442291E0,9.797543939E0
3.242175333E0,1.152603149E-2,1.594633942E0,9.687554626E0,9.817927729E0
3.252155333E0,3.248245239E-2,1.563348999E0,9.686806183E0,9.812203077E0
3.262134333E0,3.936813354E-2,1.571581879E0,9.677226105E0,9.804087134E0
